q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
132,The standing statue of Gautam Buddha was built in which period?,Gupta period,Kushana Period,Maurya Period,Guptotar Period,U.P.P.C.S. (Pre),1992,b,"Exp) Option b is the correct answer.

The standing statue of Gautama Buddha was built in the

Kushana period, which lasted from the Ist to the 3rd

centuries CE. It is located in Sarnath, Varanasi, Uttar

Pradesh. The standing statue of Gautama Buddha is one of

the most famous examples of Kushana Buddhist art. It is

a large sculpture that is made of sandstone. The statue is

depicted as the Buddha standing with his right hand raised

in the Abhaya Mudra, which is a gesture of fearlessness. The

statue is thought to have been originally located in a stupa,

or Buddhist shrine."
133,The important reason to keep Indus- Valley civilization before Aryan civilization is-,Script,Town Planning,Copper,Potteries,U.P.P.C.S. (Pre),1990,d,"Exp) Option d is the correct answer

One of the key reasons why archacologists believe that the

Indus Valley Civilization{JVC) should be placed before the

Aryan Civilization is the evidence of pottery. ‘The earliest

pottery found in the IVC is dated to around 3300 BCE, while

the earliest pottery found in association with the Aryans is

dated to around 1500 BCE. This suggests that the IVC was

already well established by the time the Aryans arrived in the

Indian subcontinent."
134,Deimachus came to India during the reign of-,Chandragupta Maurya,Bindusara,Ashoka,Kanishka,U.P. Lower Sub. (Pre),2015,b,"Exp) Option b is the correct answer.

Deimachus, a Greek from Plataeae, who lived during the

third-century BCE, came to India during the reign of

Bindusara, the Mauryan ruler. He served as an ambassador

to the Mauryan court in Pataliputra. Deimachus was sent

by Antiochus I Soter, and he succeeded the renowned

ambassador Megasthenes. Both Deimachus and Megasthenes

wrote extensively about India, although their works are now

lost. They provided various accounts of India’s geography

and culture, some of which were considered fanciful or

exaggerated."
135,The excavation at Chanhudaro was directed by-,J. H. Mackay,Sir John Marshall,R. E. M. Wheeler,Sir Aurel Stein,U.P. Lower Sub. (Pre),2015,a,"Exp) Option a is the correct answer

° Chanhudaro was first excavated by N. G. Majumdar in
March, 1931, and again during 1935-36 by the American
School of Indic and Iranian Studies and the Museum of
Fine Arts, Boston team led by Ernest John Henry Mackay.

© John Marshall was the Director-General of the
Archaeological Survey of India from the year 1902 till
1928 and oversaw excavations of Indus Valley civilisation
sites Harappa and Mohenjodaro.

¢ R.E.M. Wheeler was the Director General of Indian
Archaeology from 1944-48. He did a lot in the Harappa
excavations.

» Ganweriwal more commonly known as Ganweriwala, is
an archaeological site in the Cholistan Desert of southern
Punjab, Pakistan. It was originally rediscovered in the
Cholistan desert by Sir Aurel Stein.

Important Tips -
Site: | First Personto. “| Year. E oe
wood ye Beawates oS Pb
Harappa ; Daya Ram Sahni | 1921
Mohenjo-daro R.D. Banerjee 1922

| Dholavira ].P. Joshi 1968

|} Rakhigarhi R.S. Bisht 1998

|| Kalibangan B.B. Lal | 1960

Lothal S.R. Rao 1954"
136,The priest associated with King Videgha Madhava referred in Shatapatha Brahmana was-,Rishi Bharadwaj,Rishi Vashishta,Rishi Vishwamitra,Rishi Gautama Rahugana,U.P. Lower Sub. (Pre),2015,d,"Exp) Option d is the correct answer

The Shatapatha Brahmana of the Yajur Veda descrihes how

the ancient king Videha Madhava founded the kingdom of

Videha. The Rishi Gautama Rahugana was his family priest.

Videgha Madhava started a journey from Saraswati and with

help of God Agni reached till Sada Nira (river Gandak).

Important Tips

° Rishi Bharadwaja is one of the greatest Hindu sages,
descendant of rishi Angirasa, whose accomplishments
are detailed in the Puranas. He is one of the Saptarshis
in the present Manvantara; with others being Atri,

Vashishtha, Vishvamitra, Gautama, Jamadagni,

i Kashyapa.

° Rishi Vasishtha was a famous sage of the Vedic period.
Vashishta is a Saptarishi. His wife is Arundhati. He is
the guru of Rama in the Yoga-vasistha. Rishi Vasishtha
was also the royal guru of King Dasharatha.

e Rishi Vishvamitra was not a Brahmana by birth but
a valiant warrior. He was a Kshatriya King named
Kaushika, as he was a descendant of the Sage Kusha and
son of King Gaadhi. Vishvamitra competently ruled
the kingdom for many years before he finally gave up
everything and went on to become a saint"
137,Mahaparinirvana Temple is located at-,Kushinagar,Sarnath,Bodh Gaya,Shravasti,U.P. Lower Sub. (Mains),2015,a,"Exp) Option a is the correct answer.

The Mahaparinirvana Temple is located in Kushinagar,

Uttar Pradesh, India. It is said to be the place where the

Buddha attained Mahaparinirvana, or the final passing

away. The temple was built in the 5th century AD by Swami

Haribala, a disciple of the Buddha. It is a large complex with

a number of shrines and stupas. The main shrine houses a

reclining staiue of the Buddha."
138,India’s first hospital and herbal gardens were built by?,Ashoka,Chandragupta Maurya,Lord Mahavir,Dhanvantari,U.P. Lower Sub. (Mains),2015,a,"Exp) Option a is the correct answer.

India’s first hospital and herbal gardens were established

by Ashoka, the Mauryan emperor. Ashoka’s interest

in healthcare and well-being is evident from his edicts,
particularly the Rock Edict No. 2. In this edict, Ashoka
emphasizes the importance of providing medical care to
both humans and animals. He directed the establishment
of hospitals, medical dispensaries, and medical treatment
centers across his empire. These institutions were meant
to provide medical aid, treatment, and care to the sick and
injured,"
139,Which of the following sites has yielded skeleton of the dog along with human skeleton in burial?,Brahmagiri,Burzahom,Chirand,Maski,U.P. Lower Sub. (Pre),2008,b,"Exp) Option b is the correct answer.
Burzahom is the site that has yielded skeleton of the dog
along with human skeleton in burial. Burzahom is a Neolithic
site located in the Kashmir Valley, where people practiced
agriculture, animal domestication, and pottery making.
Some of the burials at Burzahom show that dogs were buried
with humans, possibly as companions or guardians in the
afterlife. One of the burials even shows a dog skeleton placed
between two human skeletons, as if to protect them]. This
indicates that dogs and humans had a close relationship in
this culture.

Important Tips a

« Brahmagiri: This is a site in Karnataka where
megalithic monuments have been found, dating from
the 2nd millennium BCE to the early historical period.
Some of the burials at Brahmagiri were made in urns, ;
cists, or dolmens. One skeleton was buried with 33 gold
beads, 2 stone beads, 4 copper bangles and one conch
shell

e Chirand: This is an archaeological site in Bihar,
situated on the northern bank of the Ganga River. It
has a large pre-historic mound which is known for its

continuous archacological record from the Neolithic
age (about 2500-1345 BCE) to the reign of the Pal
dynasty who ruled during the pre-medieval period.
The excavations in Chirand have revealed stratified
Neolithic, Chalcolithic, and Iron Age settlements, and
transitions in human habitation patterns.

« Maski: This is a town and an archaeological site
in Karnataka, where an Ashokan rock edict was
discovered in 1915. It dates back to the 3rd century
BCE and contains the name Ashoka in it instead of the !
earlier edicts that referred him as Devanampriya or
Beloved -of-the-Gods 4}"
140,A horned deity engraved on a terracotta cake has been recovered from-,Banawali,Kalibangan,Lothal,Surkotada,U.P. Lower Spl. (Pre),2008,b,"Exp) Option b is the correct answer

Kalibangan is an ancient Indus Valley civilization site in
Rajasthan. The site has both pre-Harappan and Harappan
remains. A horned deity engraved on a terracotta cake has
been recovered from the site of Kalibangan. The meaning of
the horned deity on a terracotta cake is not fully understood.
Some scholars believe that it represents a fertility god, while
others believe that it represents a proto-Shiva.

Important Tips

Terracota

« ‘Terracotta refers to the use of fire baked clay for
making sculptures.

« Compared to the bronze figures, the terracotta
sculptures found are less in number and crude in shape
and form.

« They were made using pinchingm ethod and have been
found mostly in the sites of Gujarat and

‘e Kalibangan."
141,Kalsi is famous for-,Buddhist Chaityas,Persian Coins,Rock edicts of Ashoka,Temples of Gupta period,U.P. Lower Sub. (Spl) (Pre),2008,c,"}
Exp) Option c is the correct answer.
Kalsi, a town is located in Dehradun District of
Uttarakhand is famous for the Rock edicts of Ashoka. The
Kalsi rock contains a series of major inscriptions known as
the Rock edicts of Kalsi. Among them, Rock Edict No. 13
of Ashoka is particularly notable as it mentions the names
of Greek kings such as Antiochus, Ptolemy, Antigonus,
Magas, and Alexander, who received Ashoka’s teachings."
142,Who of the following was associated with the collection of revenue in Mauryan Mantriparishad?,Samaharta,Vyabharika,Antapala,Pradeshtha,U.P. Lower Sub. (Spl) (Pre),2008,a,".
Exp) Option a is the correct answer.
In the Mauryan administration, the role of revenue
collection was associated with the position of the collector-
general, known as “Samaharta.” The Samaharta held a
crucial role in revenue management and acted as the head of
the exchequer. This position was akin to that of a minister of
finance. The Samaharta oversaw various aspects, including
revenue collection from provinces, fortified towns, mines,
forests, trade routes, and other sources that contributed to
the treasury.

Important Tips

Various officials and their functions inthead ministration

during the Mauryan period:

¢ Mantria: Chief Minister

¢ Purohita: Chief Priest

¢ Senapati: Commander-in-chief

« Yuvaraj: Crown Prince

¢ Samaharta: Revenue collector

¢ Yukta: Subordinate revenue officer

« Prashasti: Prison head

¢ Sannidata: Treasury head

« Nayaka: City Security chief

[+ Vyabharika: Chief Judge
« Karmantika: Head of Industries & Factories
_« Wandapala: Head of Police

¢ Durgapala: Head of Royal Fort

» Atnapala: Head of Food grains Department

e Rajjukas: Land measurer |

« Pradeshika: District administrator

« Antapala: Governors of frontiers"
143,"Recently, from excavations of Harappan site Sonauli what was found?",Human burials,Animal burials,Residential building,Protecting wall,U.P. Lower Sub. (Pre),2004,a,"Exp) Option a is the correct answer

Sonauli is an archaeological] site of Indus valley civilization,

It has been discovered in Baghpat district of Uttar Pradesh.

lt is situated at the doab of Ganga and Yamuna rivers. The

excavations first began in 2005 and within a year 116 burial

sites were discovered. The coffins are 4 legged and the

tombs had underground chambers. In the tombs are found

systematically arranged vases, bowls and pots near the body.

One thing that is extraordinary is that the burials were

similar to vedic culture and not Indus Valley culture"
144,"There is a similarity in Avesta and the Rig Veda, from which region the Avesta is related to-",India,Iran,Israel,Egypt,U.P Lower Sub. (Spl) (Pre),2004,b,"Exp) Option b is the correct answer

The Avesta is the scripture of Zoroastrianism which

developed from an oral tradition founded by the prophet

Zoroaster between c, 1500-1000 BCE The Avestan people

belong to region of Iran.

| Important Tips

is ‘Lhere are linguistic similarities between Rig Veda and

| Avesta. The terin Aryas was also used by the ancient

| Persians. |

|» The Bogaz Koi (in North-East Syria) Inscription dating

back to 1380 BCE records a treaty between a Hittite |

and a Mitanni King. It mentions the names of a few Rig |

\ Vedic gods such as Indara, Uruvna (Varuna), Mittra |

| and Nasatiya (Ashvins). |
+ The languages of the two scriptures, the Zoroastrian |

| Avesta and Hindu Rig Veda, are similar but not identical, ;

indicating that at the time of their composition, the

| people of the Avesta and the Rig Veda were related."
145,Which of the following inscription mentioned Chandragupta and Ashoka both?,Nasik inscription of Gautami putra Shatkarni,Junagarh inscription of Mahakshatrapa Rudradaman,Girnar inscription of Ashoka,Junagarh inscription of Skandgupta,U.P. Lower Sub. (Pre).,2004,b,"Exp) Option b is the correct answer.

Located near Girnar hill in Junagadh, Gujarat, the Junagarh

inscription by Mahakshatrapa Rudradaman is the earliest

extensive chaste Sanskrit inscription. This historical source

mentions Chandragupta, Ashoka, and Skandagupta,

providing insights into their contributions, along with

regional political, administrative, and cultural aspects

across different periods."
146,"Four Buddhist Councils were held in the following places. Arrange them in chronological order by using the code given below:
1. Vaishali
2. Rajgriha
3. Kundalavana
4, Pataliputra
Code:","1,2,3,4","4,3,2,1","2,1,3,4","2,1,4,3",U.P. Lower Sub. (Pre),2002,d,"Exp) Option d is the correct answer.

2. First Council- 483 BCE

The First Buddhist Council took place in 483 BC, right

after Buddha passed away. It was held in the Sattapani caves

(also called Sattaparnaguha) in Rajageiha. King Ajatshatru

of Haryanaka Dynasty gave the patronage. The monk in

charge of this council was Mahakassapa, and its main goai

was to safeguard Buddha’s teachings.

1. Second Council- 383 BCE

The Second Buddhist Council happened with the support of

King Kalasoka from the Sisunaga dynasty. It took place in

383 BC, which is a hundred years after Buddha passed away.

The location was Vaishali, and Sabakami was in charge of
leading the council.
4. Third Council- 250 BCE
The Third Buddhist Council occurred in 250 BC in
Pataliputra. It was led oy Mogaliputta Yissa. The main aim
was to make Buddhism cleaner by removing selfish groups
and problems in the Sangha. Also, the Abhidhamma Pitaka,
an important Buddhist scripture, was put together here,
which nearly finished the modern Pali Tipitaka.
3. Fourth Council- 1s¢ century CE
The Fourth Buddhist Council was organized with the help
of King Kanishka from the Kushan dynasty. It took place in
the ist century AD, specifically in 72 AD, at Kundalvana
in Kashmir. During the council, all discussions happened
in Sanskrit. They also translated Abhidhamma texts from
Prakrit to Sanskrit."
147,"Consider the following statements:
Assertion (A): Ashoka annexed Kalinga to the Mauryan Empire.
Reason (R): Kalinga controlled the land and sea routes to South India.

Select the correct answer using the codes given below:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",U.P. Lower Sub. (Pre),2002,a,"Exp) Option a is the correct answer,
Assertion (A) is true: ‘the Kalinga War was fought between
the Mauryan Empire under Ashoka and the state of Kalinga
in 261 BCE. The war was a decisive Mauryan victory, but it
also resulted in a great deal of death and destruction. After
the war, Ashoka renounced violence and became a promoter
of non-violence and religious tolerance.
Reason (R) is true: Kalinga was located on the eastern coast
of India and controlled the important trade routes between
India and Southeast Asia.
(R) is the correct explanation of (A): The annexation of
Kalinga gave the Mauryan Empire control of important trade
routes and helped to facilitate the expansion of Mauryan
influence into Southeast Asia."
148,Meaning of the term ‘Arya’ in classical Sanskrit is-,Believer of the God,A hereditary cast,A believer in particular religion,A Noble man,U.P. Lower Sub. (Pre),1998,d,"Exp) Option d is the correct answer
Arya is a Sanskrit word meaning “a noble one” or “one who
does noble deeds”. Thus, Arya means a Noble Person.
Important Tips
Aryans: |
e Aryans migrated to India in several waves through the |
passes in the northwestern mountains. |
(« Their earliest life seeins to have been mainly pastoral,
agriculture being a secondary occupation. They led a |
nomadic life and were mainly in search of pastures,

° The history of Aryans is known from the Rig Veda. |
|° There is description of Aryans in Kassite inscriptions of |
| about 1600 BCE from Iraq and in Mitanni inscriptions
of the 14th century BC from Syria. |
| e They initially settled in the valleys of the north-west |
j and the plains of the Punjab. Later, they moved into the !

Inda-Gangetic plains. |

e By 6th century BCE, they occupied the whole of North !

India, which was referred to as Aryavarta."
149,Who attained enlightenment in Bodh Gaya?,Mahavira Swami,Gautama Buddha,Simandhar Swami,Parshvanath Swami,BPSC (Pre),2022,b,"_

Exp) Option b is the correct answer.

Gautama Buddha attained Nirvana (enlightenment) under
a Bodhi tree in Bodh Gaya, India. This event is known as
Bodhi Day."
150,The first Empire was established by which ruler in India?,Chandragupta Maurya,Ashoka,Kanishka,Chandragupta II Vikramaditya,B.P.S.C. Re-Exam (Pre),2020,a,"Exp) Option a is the correct answer.

The first Empire in India was established by Chandragupta
Maurya in 322 BCE. He founded the Maurya Empire, which
was a significant historical power in South Asia based in
Magadha. With the guidance of Chanakya, he overthrew
the Nanda Empire and expanded his rule across central
and western India. The Maurya Empire thrived in trade,
agriculture, and administration, and was known for its
cultural and architectural achievements.

| Important Tips -

Chandragupta Maurya (322-298 B.C):

« Founder of Mauryan Empire: Chandragupta Maurya
established the Mauryan Empire.

« Conquest of Northwest: Soon after Alexander’s
departure in 325 B.C., Chandragupta conquered
Greek-ruled regions in the northwest with strategist
Chanakya’s help.

+ Eastern Expansion: Chandragupta moved east,
defeating Magadha’s king Dhana Nanda in 321 B.C. to
lay the foundation of the Mauryan Dynasty.

» Treaty with Seleucus Nicator: Following the Seleucid-

Mauryan war (305-303 B.C.), Chandragupta acquired
territories including Balochistan and Afghanistan. He
married Seleucus Nicator’s daughter and exchanged
war assets,

« Greek Influence: Greek historians like Megasthenes
resided in his court.

« Expansionary Goal: Chandragupta aimed to extend
Mauryan rule throughout India, having acquired most
of the Indian territory except Kalinga and southern
regions,

« Reign and Legacy: Chandragupta’s rule lasted from
321 B.C. to 297 B.C. He abdicated in favor of his son
Bindusara and adopted Jain Sallekhana practice, fasting
until death, _"
151,"According to the report of IIT Kharagpur study group, continuous low rainfall for how many years was the cause of fall of the Indus valley civilization?",600 years,700 years,800 years,900 years,B.P.S.C. (Pre),2018,d,"Exp) Option d is the correct answer

An EIT Kharagpur study claims that a drought-like phase that

lasted for over 900 years ended the Indus Valley Civilisation.

The study showed that around 4,350 years ago, monsoon

weakened under the influence of strong El Nifio and
southward migration of the inter-tropical convergence zone.

This decreased moisture transport and snow deposition in

northwest Himalaya, which was a major source of water of
the Indus and its tributaries.

: Important Tips

Different Theories about end of Indus valley Civilization:

° According to British archaeologist Mortimer Wheeler,
a nomadic Indo-European tribe called the Aryans
invaded and conquered the Indus River Valley.

« Some experts believe the drying of the Saraswati River,
which began around 1900 BCE, was the main cause for
climate change,

¢ Some scholars believe that a great flood struck the area
and caused the end of civilization."
152,What is the most significant feature of the Indus Valley Civilization?,Burnt brick buildings,First true arches,Buildings of worship,Art and architecture,63rd B.P.S.C (Pre.),2017,a,"Exp) Option a is the correct answer
The most important feature of Indus valley civilization is
the use of burnt bricks. Harappans used baked and unbaked
bricks, and stones for construction. The towns had a grid
pattern and drainages were systematically built. The houses
were built of mud bricks while the drainages were built with
burnt bricks. ‘he Indus Valley people were the first to use
burnt bricks on a large scale. They built some of the most
impressive brick structures in the ancient world, such as the
Great Bath at Mohenjo-daro and the Citadel at Harappa"
153,"The salvation place of Mahavirji, the originator of Jain religion, is located at:",Maner,Rajgir,Pavapuri,Jalan Port,63rd B.P.S.C (Pre.),2017,c,"Exp) Option c is the correct answer.
The special place where Mahavir Ji, who started Jainism,
found salvation is Pavapuri. Pavapuri is in the Nalanda
district of Bihar. It’s a very important place for Jains because
it’s where Mahavir Ji was cremated. In Pavapuri, there’s a
temple called Jal Mandir, which means Water Temple. It’s
also called Apapuri, meaning a town without sins. This
temple is really respected by people because it’s dedicated to
Lord Mahavira, the 24th special leader of Jainism."
154,The division of Mauryan society into seven classes is particularly mentioned in:,Kautilya’s Arthashastra,Ashokan edicts,the Puranas,the Indica of Megasthenes,63rd B.P.S.C (Pre.),2017,d,"Exp) Option d is the correct answer.
The division of Mauryan society into seven classes is
particularly mentioned in “the Indica” of Megasthenes.
Megasthenes, a Greek ambassador to the Mauryan court
during the reign of Chandragupta Maurya, wrote about
various aspects of Indian society, including its social
structure, customs, and traditions. In his work “Indica,”
he described the Indian caste system, which he divided
into seven classes or groups. This work provides valuable
insights into the society and culture of ancient India during
the Mauryan period.

Important Tips

Megasthenes, in his work “Indica,” described the Indian

caste system and divided it into seven classes:

¢ Philosophers: These were scholars and religious
teachers who pursued intellectual and spiritual

pursuits. |

» Farmers: The agricultural class responsible for
cultivating the land and producing crops.

1° Herdsmen: People engaged in animal husbandry and

managing livestock. |

« Artisans: Skilled craftsmen and artisans who produced }
various goods and crafts. |

© Soldiers: The military class responsible for defending |
the kingdom and maintaining order. i

¢ Overseers: Administrative officials who supervised |
various aspects of governance. |

i+ Councillors: Advisors and counselors to the king,
involved in decision-making and gavernance. |"
155,Which among the following Harappan site terracotta of ‘plough’ was found?,Dholavira,Banawali,Kalibangan,Lothal,B.P.S.C. (Pre),2916,b,"Exp) Option b is the correct answer

Terracotta models of the plough have been found at sites

in. Cholistan and at Banawali (Haryana). Archacologists

have also found evidence of a ploughed field at Kalibangan

(Rajasthan)."
156,Who was the founder of Nalanda University?,Chandragupta Vikramaditya,Kumargupta,Dharmapal,Pushyagupta,56th to 59th B.B.S.C. (Pre),2015,b,"Exp) Option b is the correct answer.

Nalanda University was founded by Kumargupta I of the

Gupta Empire in the 5th century CE, Nalanda was a well-

known school in olden times in Bihar, India. It started in

AD 427, near the border of Nepal, and continued until AD

1197. People learned about Buddhism there, and they also

studied things like art, medicine, math, stars, politics, and

fighting.
Important Tips |
Nalanda University: |
e Nalanda University was built when Kumargupta of the

| Gupta dynasty was in charge.

-» During Harsha’s rule, the Chinese traveler Hiuen Tsang

| visited and gave a detailed description of Nalanda |
University. |

° Nalanda was a large place where monks studied and |
lived. |

« The main focus was teaching Mahayana Buddhism, |
but they also taught other things like gramimar, logic, }
and sciences.

fe Dharmapala revived Nalanda University.

_@ Dharmapala created the Vikramasila monastery in |
Bhagalpur, Bihar, and another one in Odantapuri, |
Bihar."
157,Who recognized Sandrokottos as Chandra Gupta Maurya?,William Jones,V. Smith,R. K. Mukherjee,D. R. Bhandarkar,48th to 52nd B.P.S.C. (Pre),2008,a,"Exp) Option a is the correct answer,

Sir William Jones recognized Sandrokottos as

Chandragupta Maurya. In 1793 CE, Sir William Jones, the

President of the Asiatic Society, made a significant discovery

that connected the identification of the Indian king named

Sandrokottos by classical Greek writers with Chandragupta

Maurya, the founder of the Mauryan Dynasty. This discovery

marked a pivotal moment in connecting Greek and Sanskvit

literature and providing a chronological landmark for carly

Indian history."
158,Where is the highest in the world Vishwa Shanti Stupa located in Bihar-,Vaishali,Nalanda,Rajgir,Patna,48th to 52nd B.B.S.C. (Pre),2008,c,"kxp) Option c is the correct answer.
The Vishwa Shanti Stupa is on a tall Ratnagiri hill in Rajgir,
Bihar. it’s also called the Peace Pagoda. This Stupa is made
of marble and has 4 Buddha statues at its corners, showing
different times in his life: birth, enlightenment, teaching,
and passing away.
Important Tips |
e There are 7 Peace Pagoda or Shanti Stupas in India
: at Delhi, Rajgir, Wardha, Darjeeling, Bhubaneswar, |
| Ladakh and Vaishali. |
« Many peace pagodas, including the Vishwa Shanti
Stupa, were constructed after World War I] with
guidance from Nichidatsu. Fujii (1885-1985), a
| Japanese Buddhist monk and the founder of the
| Nipponzan Myohdji Buddhisi Order.
e Fujii was deeply moved by meeting Mahatma Gandhi
in 1931 and chose to dedicate his life to spreading the
| message ef non-violence. |"
159,"“Nav Nalanda Mahavihar"" is famous for-",Hsuan-Tsang memorial,Birthplace of Mahavir,Pali Research Centre,Museum,48th to 52nd B.B.S.C. (Pre),2008,c,"Exp) Option c is the correct answer.
Nav Nalanda Mahavihar is an institute of national
importance located in Nalanda, Bihar, India. It was
established in 1951 by the Government of India to revive
the ancient seat of learning in Nalanda. The institute offers
courses in Pali, Buddhist studics, and other relaicd subjects."
160,Chandragupta Maurya figures prominently in the book of-,Bhasa,Sudraka,Vishakhadatta,Ashvaghosha,"46th B.PS.C, (Pre)",2004,c,"Exp) Option c is the correct answer.
Chandragupta Maurya’s prominent portrayal can be found
in Vishakhadatta’s works Mudrarakshasa. in the play
“Mudrarakshasa,’ Vishakhadatta skillfully illuminates the
historical tapestry of the Maurya Dynasty, offering a vivid
portrayal of Chandragupta’s ascent to power and his astute
political maneuvers. This work sheds light on the socio-
political intricacies of the period.
i Important ‘Lips |
I, Bhasa, an eminent Sanskrit playwright predating |
| Kalidasa, created plays during the late-Mauryan |
period. His fame persisted since the 1st century BCE, |
with rediscovery of nanuscripts in 1913, Earlier known |
through mentions like Kavyamimaimsa, his plays,
| such as “Swapnavasavadattam,’ showcase his literary
prowess.
2 Shudraka, an Indian playwright, authored three
Sanskrit plays: “Mrichchhakatika” (The Little Clay
| Cart), “Vinavasavadatta,” and “Padmaprabhritaka.” |
| He's believed to be a king as per Mrichchhakauika’s |
| prologue, possibly an Abhira ruler from the 3rd
i century. His existence and play authorship are subjects
| of debate, encompassing both historical and legendary
perspectives.

« ASsvaghosa (c.80 - c¢.150 CE), an eminent
Sarvastivada Buddhist philosopher, playwright, and
poet, hailed from India. He’s attributed as the first
Sanskrit dramatist, renowned prior to Kalidasa. He's

| attributed as the first Sanskrit dramatist, renowned
, prior to Kalidasa. He was the contemporary and
spiritual adviser of Kanishka, a prominent ruler of
the Kushan Empire during the early first century CE.
: His works, including “Buddhacharita,” an epic life of
Buddha, and “Saundarananda,” a poem on Nanda’s
conversion, showcase his literary brilliance."
161,Gautama Buddha was elevated to the position of God during the period of-,Asoka,Kanishka,Chandragupta Vikramaditya,Harsha,BPSC (Pre),2001,b,"Exp) Option b is the correct answer.
Gautama Buddha was elevated to the position of God during
the period of Kanishka, the Kushan emperor who ruled from
127 to 151 CE. Kanishka was a great patron of Buddhism,
and he convened the Fourth Buddhist Council in Kashmir.
The council divided Buddhism into 2 sects- Mahayana and
Hinyana. Mahayana Sect declared the Buddha a god due to
his compassion and willingness to help all living beings.
The elevation of the Buddha to the position of God was a
gradual process that began in the early centuries of Buddhism.
It was influenced by the Hindu tradition of deifying great
teachers and by the spread of Buddhism to China and other
parts of Asia, where there was a more pronounced tendency
to worship gods and goddesses."
162,Which one of the following periods is also known as the Chalcolithic Age?,Old Stone Age,New Stone Age,Copper Age,Iron Age,44th B.P.S.C. (Pre),2000,c,"Exp) Option c is the correct answer.
The Chalcolithic Age is also called the Copper Age or the
Eneolithic Age, as it is characterized by the increasing use
of smelted copper along with stone tools. It follows the
Neolithic Age and precedes the Bronze Age.
Important Tips

« he Chalcolithic Age in India was a period of transition
between the Neolithic and the Bronze Age, marked
by the use of both stone and copper tools. The dates
assigned to this age are diverse, ranging from 2800 BC
to 900 BC, and was mainly scen in the pre-Harappan
phase, but also extended to the post-Harappan phase
in some places

« The Chaicolithic cultures in India are identified on the
basis of their geographical location, such as the Ahar
culture in Rajasthan, the Jorwe culture in Maharashtra,
the Kayatha culture in Madhya Pradesh, and the Malwa
culture in Gujarat.

e These cultures had different ceramic traditions, burial
styles, art forms, and religious beliefs. They also
interacted with each other and with other contemporary
cultures such as the Harappan civilization"
163,Famous Battle of ‘Ten Kings’ was fought on the bank of the river-,The Ganges,Brahmaputra,Kaveri,Parushni,42nd B.P.S.C. (Pre),1997,d,"Exp) Option d is the correct answer

The famous Battle of Ten Kings or the Dasrajan Yudha was
fought between the tribe Bharatas, led by king Sudas and the

Confederacy of the other ten tribes - Puru, Yadu, Turvasa,
Anu, Druhyu, Alina, Paktha, Bhalanas, Shiva and Vishanin.
The former five are said to be Aryan tribes while the latter
five are said to be Non-Aryan tribes. The Bharatas emerged
victorious in the battle which was fought on the banks of
river Parushni identified with the river Ravi."
164,Why was Nalanda University famous in the world?,Medical Science,Philosophy,Buddhist Religious Philosophy,Chemical Science,B.P.S.C. (Pre),1997,c,"Exp) Option c is the correct answer.

Nalanda University was famous in the world for Buddhist
religious philosophy. It was a major center of learning in
the Indian subcontinent from the 5th to the 12th centuries.
The university attracted students from all over Asia, and its
faculty included some of the most prominent scholars of
the time. Nalanda was known for its teaching of Buddhist
philosophy, but it also offered instruction in other subjects,
such as mathematics, astronomy, and medicine."
165,Which one territory of the following was not a part of Ashoka’s empire?,Atghanistan,Bihar,Sri Lanka,Kalinga,B.P.S.C. (Pre),1997,c,"Exp) Option c is the correct answer.

Sri Lanka was not a part of Ashoka’s empire. The Mauryan
Empire at its peak stretched from Afghanistan in the west to
Bangladesh in the east, and from the Himalayas in the north
to the Deccan plateau in the south. During his reign, Ashoka
conquered Afghanistan by defeating Seleucus I Nicator,
acquired Bihar by overcoming the Vajji Confederacy,
and subjugated Kalinga through the brutal Battle of
Kalinga, significantly expanding the Mauryan Empire across
present-day India, Pakistan, Bangladesh, Nepal, and parts of
Afghanistan,"
166,Chandragupta’s palace situated at Patliputra is mainly made up of-,Bricks,Stones,Woods,Clays,B.P.S.C (Pre),1996,c,"Exp) Option c is the correct answer.

Chandragupta’s palace situated at Patliputra is mainly made

up of woods. The Mauryan palaces were known for their
grandeur, and wood was the principal building material used

during the Mauryan Empire. Greek historian Megasthenes

and Chinese traveler Fa Hien praised the architecture of
Mauryan palaces, which drew inspiration from Persian

influences and were considered remarkable creations."
167,"Out of two statements below first is
Assertion (A) and second is Reason (R), carefully read both statements

Assertion (A): Till the end of twelfth century Nalanda Mahavihara lost its glory.

Reason (R): State protection ceased to be available to Mahavihara.

With respect to the above-mentioned two statements, which of the following is true?","(A) and (R) both are true, and (R) is the correct explanation of (A).","(A) and (R) both are true, and (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",B.P.S.C. (Pre),1996,a,"Exp) Option a is the correct answer.

Assertion (A) is correct- The university was sacked and

destroyed by the invading army of Bakhtiyar Khilji in 1197

CE. ‘the destruction of Nalanda Mahavihara marked the end

of its golden age.

Reason (R) is correct and (R) is the correct explanation

of (A)- This is also true because the Pala dynasty, which had

patronized Nalanda Mahavihara for centuries, came to an

end in the 12th century. Without the support of the state,

Nalanda Mahavihara was unable to maintain its status as a

major center of learning."
