q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
113,"In whose tenure, 72 traders were sent to China?",Kulottunga-I,Rajendra-I,Rajaraja-I,Rajadhiraja-I,U.P.P.C.S.(Pre),1992.0,a,";
Exp) Option a is the correct answer,
Kulottunga Chola (also spelt Kulothunga; r. 1070 - 1122
CE) was an Ll th-century monarch of the Chola Empire. He
sent 72 traders to China. He was one of the sovereigns who
bore the tithe Kulottunga, literally meaning the exalter of his
race. He did not belong to the main line of Cholas bul was
rather a prince of the Eastern Chalukya dynasty. His mother
was a Chola princess and the daughter of emperor Rajendra
Chola |. His accession marked the beginning of a new era
and ushered in a period of internal peace and benevolent
ediministration."
114,"In which region, the Chola empire was expanded?",Vijayanagara Area,Malabar Coast,Hoysala,Coromandel Coast and some region Deccan,"U.P.P.C.S, (Pre)",1991.0,d,"Exp) Option dis the correct answer.
The Chola empire was based in the Kaveri River valley,
which runs southcast through Karnataka, Tamil Nadu, and ‘
the southern Deccan Plateau to the Bay of Bengal. At its .
height, the Chola empire controlled not only southern India
and Sri Lanka, but also the Maldives and parts of Southeast
Asia. The Chola dynasty was one of the Tamil dynasties ]
in southern India and one of the Three Crowned Kings of
lamilakam, along with the Chera and Pandya. The Chola
empire was at its peak and achieved imperialism under the
Medieval Cholas in the mid-9th century CE."
115,Most of the rulers (amirs) and sultans of Sultanate period belonged to the class-,Turkish,Mongols,Tatars,Arabs,U.P.P.C.S.(Pre),1991.0,a,"Exp) Option a is the correct answer.
Most of the suitans of Delhi Sultanate and nobles were Turkish
in origin, even though they bear different designations. The
first hundred years of the Delhi Sultanate was clearly a
period of Turkish supremacy, ruled by groups that regarded
chemselves as Turks, and heirs of a definite cultural and
historical tradition. During this time they produced not
only three great rulers, Ututmish, Balban and Aja-ad-din
Khaipi, but also a greai poet Amis Kihusrau."
116,Where was the capital of Chalukyas located?,Vatapi,Shravasti,Kanchi,Kannauj,U.P.P.C.S.(Pre),1991.0,a,"Exp) Option a is the correct answer.
The capital of Chalukyas was Vatapi or Badami, which is
located in the modern state of Karnataka. ‘The Chalukyas

reese FCAT. 42.3. 2. £1,

were a powerful dynasty that ruled over large parts of
southern and central India from the 6th to the 12th
centuries. They had different branches and capitals, such as
the Eastern Chalukyas of Vengi and the Western Chalukyas
of Kalyani, Aihole, another city in Karnataka, was the first
capital of the Chalukyas and is known as the birthplace of
Indian architecture"
117,Who was the court historian of Mahmud of Ghazni?,Hassan Nizami,Utbi,Pirdausi,Chand Bardai,U.P.P.C.S.(Pre),1991.0,b,"Exp) Option b is the correct answer.

The court historian of Mahmud of Ghazni was Utbi.
Abu Nasr Muhammad ibn Muhann ed al Jabbaru-I “Utbi, —
commonly known as Al-Utbi, wes he historian, who
served as Mahmud of Ghazui’s sec. e.a'y and chronicled
the history of Mahmud’s reign. Al-Utb vrote the Tarikh
Yamini, a historical work in Aradic, wr' cu covers the reigns
of Sebuktigin and Mahmud, detailing cl eir expeditions and
conquests.

| Important Tips

Famous court historian:

e Hasan Nizami, a Persian poet and historian of the
12th-13th centuries, migrated from Nishapur to
Dethi, during the rule of Qutb al-Din Aibak,. He
authored “Tajul-Ma’asir,” the first official history of
the Delhi Sultanate. His ornate style, influenced by

| Arabic prose and poetry, painted a detailed account

. of Muslim conquests in India, despite occasional
imaginative embellishments. The work highlighted
Qutb al-Din Aibak’s achievements, starting with the
Second Battle of Tarain.

« Chand Bardai, an Indian poet, penned “Prithviraj
Raso,” an epic in Brajbhasa depicting Chahamana
king Prithviraj Chauhan’s life. The poem, portraying
Bardai as Prithviraj’s court poet, narrates the defeat at
the Second Battle of Tarain and an unsupported tale of
Bardai aiding Prithviraj’s revenge against Muhammad

[__of Ghoti. -"
118,Which slave of Muhammad Ghori conquered Bengal and Bihar?,Qutbudin Aybak,Iltutmish,Bakhtiyar Khalji,Yaldauj,U.P.P.C.S.(Pre),1991.0,c,"Exp) Option c is the correct answer.

Bakhtiyar Khalji, a Turko-Afghan military general and
a slave under Muhamimad Ghori, conquered Bengal
and Bihar. He led the Ghurid Empire’s military force
to conquer eastern India in the late 12th and early 13th
centuries. Bakhtiyar Khalji’s campaigns resulted in the
subjugation of Bihar and the establishment of his rule in
Bengal. Bakhtiyar Khalji is known for founding the Khalji
dynasty of Bengal, which ruled from 1203 to 1227 CE. His
invasions had significant impacts on the region, leading to
the displacement of Buddhism and the establishment of
Islamic rule in Bengal."
119,Who defeated Muhammad Ghori for the first time?,Bhima-II,Prithviraj Chauhan,Jai Chand,Prithviraj-II,U.P.P.C.S.(Pre),1990.0,a,"Exp) Option a is the correct answer.

Raja Bhimdev I! of solanki dynasty, who ascended the
throne in 1178 CE, defeated Muhammad Ghori for the
first time at the Battle of Kayadara in Mount Abu. This

victory was significant as it thwarted Ghori’s invasion of the
Chaulukya kingdom of Gujrat ( solanki raiputs}. Bhima II,
along with his mother Naikidevi, played a crucial role in this
triumph. In ¢.1195-97 CE, aa army led by Aibak, Ghori’s
deputy, invaded again, but Bhima H defeated Aibak again
and adorned himselt as Abhinav Siddharaj."
120,Who was the founder of Slave dynasty?,Iltuimish,Alauddin Khalji,Balban,Qutbuddin Aybak,U.P.P.C.S.(Pre),1990.0,d,"Exp) Option d is the correct, answer.
Qutbuddin Aybak was the founder of the Stave dynasty
in India. Hewas an Indian generai in the Ghurid army and
_ was. appointed as the commander of Ghurid territories in
-~porthern India by Muhammad Ghori. Qutbuddin Aybak
expanded Ghurid power in northern India by conquering
and raiding various kingdoms. After Muhammad Ghori’s
death, Qutbuddin Aybak faced challenges for control, but he
was ultimately successful in establishing the Delhi Sultanate.

[ Iinportant Tips

Qutb - ud - din Aibak (1206 — 1210)

« Qutbuddin Aybak, also known as Aibak, was a
slave (Mamluk) of Muhammad Ghori. The dynasty
he established is referred to as the Slave Dynasty or
Mamluk Dynasty.

¢ During his short reign of four years, Qutbuddin Aybak
primarily focused on internal consolidation of his rule.

« He commissioned the Quwwat-ul-Islam Mosque in |
Delhi, commemorating Islam’s victory in India.

¢ Qutbuddin Aybak also constructed the Adhai Din Ka
Jhonpra Mosque in Ajmer.

« The construction of the Qutub Minar was initiated
by him as a dedication to the Sufi saint Khwaja
Qutbuddin Bakhtiyar Kaki.

¢ Lahore was made the capital of his realm during his
rude.

je He earned the nickname “Lakh Baksh,” meaning
giver of lakhs, due to his generous distribution of
liberal donations. ; 7

e Coins were issued under Qutbuddin Aybak’s rule in
various metals—gold, silver, billon, and copper. He
notably stopped the practice of inscribing the name of !
the Abbasid caliph on these coins.

* Qutbuddin Aybak supported scholars such as Fakhr-
ud-Din, the author of Tarikh-I-Mubarak-Shahi, and
Hasan Nizami, who wrote Tajul-Maasir—the first
official history of the Delhi Sultanate.

« He met his demise in 1210 in |.ahore due to an accident
while playing chaugan, a horseback polo-like game."
121,Who among the following was the founder of Ghaznavid dynasty?,Alptigin,Mahmud,Sebuktigin,Ismail,U.P.Lower Sub.(Pre),2015.0,c,"Exp) Option c is the correct answer.

The founder of the Ghaznavid dynasty was Abu Mansur
Nasir al-Din Sabuktigin, He is also known as Sabuktagin,
Sabuktakin, Sebiiktegin, and Sebiik Tigin. He ruled from
around 977 to 997. Sabuktigin’s early life saw him as a slave,
but he later married the daughter of his master, Alptigin.

Alptigin had already established control over the region of
Ghazna (modern Ghazni Province in Afghanistan). It was
during the rule of Sabuktigin’s son Mahmud that the rulers
of Ghazni achieved ful] independence. After Alptigin’s
death, Sabuktigin became the ruler and expanded his
kingdoms territory by defeating Jayapala of Udabhandapura.
His conquests extended as far as the Neelum River in Kashinir
and the Indus River in present-day Pakistan,"
122,Which River was the lifeline of Pandya state?,Godavari,Krishna,Tungabhadra,Vengi,U.P Lower Sub.(Spl) (Pre),2010.0,d,"Exp) Option d is the correct answer. oo
The river that was the lifeline of the Pandya state was-the.
Vengi River. “ah
. Emportant Ties yoy
The Vengi, also known as the Vaigai, is 2 river that flows
through the Madurai and Sivaganga «districts of Tamil
Nadu. The Vengi was the main source of water, irrigation,
and transportation for the Pandyas, who ruled over the
southern tip of India from the 6th century BCE to the
16th century CE. The Vengi was also associated with
ithe religious and cultural life of the Pandyas, as it was
| considered sacred by the Hindus and Buddhists. The Vengi ;
witnessed many historical events and legends, such as the
| coronation of the Pandya kings, the marriage of Meenakshi
he Sundareswarar, and the visit of Agastya."
123,The capital of Cholas was-,Kaveripattinam,Mahabalipuram,Kanchi,Tanjore,U.P.Lower Sub.(Pre),2009.0,d,"Exp) Option dis the correct answer.
Tanjore, also known as Thanjavur, was the capital of the
Chola empire from the 9th to the 13th century CE. It was
founded by Vijayalaya Chola, who defeated the Pallavas and
captured the Kaveri delta. Tanjore was a center of art, culture,
and religion, and is famous for its Brihadeeswarar temple,
one of the largest and most magnificent temples in India.
The tempte was built by Rajaraja Chola J, who expanded the
Chola empire to its greatest extent.
Important Tips |
« Kaveripattinam: This was an ancient port city on the
Coromandel coast, near the mouth of the Kaveri River.
It was also known as Puhar or Poompuhar, and was a
| major trade center and naval base for the Cholas. |
e Mahabalipuram: This was another ancient port city
on the Coromandel coast, south of Chennai. It was also
known as Mainallapuram, and was ruled by the Pallavas
from the 4th to the 9th century CE. It is famous for its
! rock cut temples and sculptures, which depict scenes
from Hindu mythology and history. The most notable
| monuments are the Five Rathas, the Shore Temple, and
| the Descent of the Ganges. The city is also a UNESCO
World Heritage Site.
.o Kanchi: this was the capital of the Pallava kingdom |
from the 4th to the th century CE. It is also known as
| Kanchipuram or Kanchi Kamakoti Peethaim, and is one
of the seven sacred cities of Hinduism. It is renowned
PSEA"
124,Which Sultan of Delhi assumed the title of Alexander the Second-,Balban,Alauddin Khalji,Muhammad-Bin-Tughluq,Sikandar Lodhi,U.P.Lower Sub (Pre),2008.0,b,":
Exp) Option b is the correct answer. .
Alauddin Khilji, a Sultan of Delhi, adopted the title
“Sikandar-i-Sani,” which translates to “Alexander the
Second.” ‘this title was a reflection of his ambitious and
imperialistic nature. Alauddin aimed to expand his empire
and dominance, similar to. the conquests of Alexander the
Great. He sought to establish his rule on a vast scale and
proclaimed Delhiras the “Dar-ul-Khilata,” symbolizing his
aspitation for a caliphate-like authority.
‘ Oo ae"
125,The Sultans of which dynasty ruled the country for the longest period?,Khalji dynasty,Lodhi dynasty,Slave dynasty,Tughlaq dynasty,U.P.Lower Sub.(Spl) (Pre),2008.0,d,"Exp) Option d is the correct answer.
The Tughlug dynasty ruled over the Dethi Sultanate for
the longest period of 94 years from 1320 to 141 Following
the invasion of South Asia by the Ghurid dynasty, five ;
largely unrelated dynasties ruled over the Delhi Sultanate
sequentially:
+» The Maniluk dynasty (1266-1290, 84 years),
0 The Khalji dynasty (1290-1320, 40 years),
¢ The Tughlaq dynasty (1320-1414, 94 years), )
e The Sayyid dynasty (1414~1451, 37 years), and
e The Lodi dynasty (1451-1526, 75 years)."
126,"Which Sultan of Delhi had established a separate Agriculture Department and had
planned the rotation of crops?",lltutmish,Balban,Alauddin Khalji,Muhammad-Bin Tughluq,U.P.Lower Sub.(Pre),2008.0,d,"Exp) Option d is the correct answer,
Muhammad Bin Tughiaq, the ruler of the Delhi Sultanate,
established a separate Agriculture Department known as
Diwan-i-kohi or Aamir-c-Kohi, reflecting his understanding ;
of the importance of agriculture in revenue generation. This
department aimed to enhance agricultural productivity ,
by providing loans to cultivaturs and encouraging the
cultivation of superior crops. A significant area of land
was allucated for state farming, where crop rotation
techniques were implemented. However, this  well-
intentioned experiment ultimately failed due to factors like
poor land quality, corruption, and lack of sustained effort,
leading to its abandonment after three years.

Important Tips

Agricultural Reforms of Muhammad Bin Tughlaq:

e Establishment of Agriculture Department: |
Muhammad Bin Tughlaq established a dedicated |
departinent known as Diwan-i-kohi, responsible for
oversceing agricultural activities and implementing his
agricultural policies.

!

| eo Model Farming: A significant tract of land.,

i approximatcly sixty square miles in area, was selected
for state farming experiments. This land was used to
implement innovative agricultural practices and test
various crop cultivation techniques.

e Crop Rotation: One of the notable components was
the introduction of crop rotation methods. Different
crops were systematically sown in rotation on’ the

model farm to enhance soil fertility, mitigate pests and
| diseases, and improve overall agricultural yield.

¢ Loans to Cultivators: ‘The Diwan-i-kohi provided |
loans to cultivators to encourage the cultivation of
higher-quality crops. This financial support aimed to ;
incentivize farmers to adopt improved agricultural
practices and invest in their land. oe

|e Scientific Approach: Muhammad Ein Tughlaq’s reforms” P
demonstrated a scientific approach to agriculture, He ©

__ invested in research and experiinea.ationstd itentify

effective farming techniques that ccu'd be applied to
various regions.

« Financial Investment: The government allocated
significant funds for these agricultural experiments.
Over a period of three years, around seventy lakh
tankas were spent on the model farming initiative.

* Failure of agricultural reforms: Despite these well-
intentioned efforts, the agricultural reforms faced
challenges.

Issues like poor land quality, corruption among officials,

and lack of sustained commitment led to the failure of :

the initiative after three years."
127,"Consider the following statements:
Assertion (A): Mohd.Ghazni invaded India seventeen times.
Reason (R): He wanted to establish permanent Muslim Empire in India.
Select the correct answer from the given codes:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",U.P Lower Sub.(Spl) (Pre),2004.0,c,"Exp) Option c is the correct answer.
Assertion (A) is true; Muhammad Ghazni, was a Turkic
conqueror who ruled the Ghaznavid Empire from 998 to 1030
AD. Mahmud Ghazni made the very first attack on India in
1001. He attacked India 17 times in 25 years. He made his
last attack on the Somnath temple in 1025 to plunder the
gold.
Reason (R) is false: Mahmud’s primary objective for invading
India was not to establish a permanent Muslim Empire.
Instead, his expeditions were primarily driven by the desire
to amass wealth and riches through raiding and looting the
temples and cities of northern India. His invasions were
more about gaining material resources and expanding his
own treasury and power hase.

Important Tips
| Mahmud of Ghazni:

e Mahmud of Ghazni, son of Sabuktigin, was the first

| independent ruler of Ghazni.

+ Starting from 999 CE, Mahmud initiated Ghazi_
invasions, making his mark asa skilled military leader. |

- He battled Jayapala of the Pala Dynasty in 1001 CE
using cavalry and strategic military tactics. Jayapala
was defeated, and his capital, Waihind/Peshawar,
suffered heavy damage.

1
¢ Anandapal, Jayapala’s successor, resisted Mahmud’s
, forces near the Indus but was conquered in 1006 CE.

« Mahmud annexed Lahore in 1015 CE, expanding his
empire to the Jhelum River, and ever took over Multan
despite Anandapal’s alliance.

« Mahmud aimed to acquire wealth through expeditions
in the Gangetic plains, raiding the Ganga valley in
1019 and 1021 CE... °

« His intention wasn’t to expand his empire but to amass
wealth and neutialize\local power in the upper Ganga

| « He‘vaided the Somnath temple in Gujarat in 1025
Si! “CE, a significant raid among his conquests.
_* His desire to conquer Kashmir remained unfulfilled
i due to defeat in 1015 CE.

e Mahmud extended his empire in Iran and gained
recognition from the Khalifa in Baghdad.

« Mahmud passed away in 1030 due to malaria and
tuberculosis contracted during his expeditions."
128,Who was behind the dethroning of Razivya Begum?,Afghans,Mongols,Turks,Arabs,U.P.Lower Sub.(Pre),2004.0,c,"Exp) Option c is the correct answer.

The Turkic nobles were behind the dethroning of Raziyya
Begum. Razia’s increasing assertiveness and her appointment
of non-Turkic individuals to important positions created
resentment among the Turkic nobles. The relationship
between Razia and her trusted Abyssinian slave, Yaqut,
was also viewed with suspicion. In 1238-1239, Malik
Izudin Kabir Khan Ayaz, the governor of Lahore, rebelled
against Razia, which prompted a series of events leading
to her downfall. In 1240, Raziya was deposed by her own
Turkish guards and replaced by her younger brother,
Muizuddin Bahram."
129,"Which were the three dynasties who were engaged in a Tripartite struggle for Kannauj?

1.Chola
2.Pala
3.Gurjara
4.Rashtrakuta

Choose the correct answer from the codes given below:","1,2,3","1,2,4","2,3,4","1,3,4",U.P.Lower Sub.(Pre),2002.0,c,"Exp) Option c is the correct answer.

The Tripartite Struggle fur Kannauj was a prolonged
conflict lasting over two centuries among the Pala Empire,
the Gurjara-Pratihara Empire, and the Rashtrakuta
Empire. The strife centered around gaining control over
the strategic and economically prosperous Kannauj region.
This area’s strategic location facilitated trade routes
and military movements, while its economic prosperity
stemmed from its fertile lands and commercial activities.
Eventually, the Gurjara-Pratiharas prevailed, and
Nagabhata I established Kannauj as their capital."
130,First Muslim invader in India was-,Qutbuddin Aybak,Muhammad Ghazni,Muhammad-Bin-Qasim,Muhammad Ghori,U.P.Lower Sub.(Pre),2002.0,c,"Exp) Option c is the correct answer.

The first Muslim invader in India was Muhammad bin
Qasim. He was an Arab military commander serving the
Umayyad Caliphate. In 711 CE, he led the Muslim conquest
of Sindh (part of modern-day Pakistan), marking the
beginning of Muslim rule in South Asia. He defeated Raja
Dahir, the ruler of the Sindhi Brahman dynasty, during
his military campaigns. Muhammad bin Qasim’s conquests
established the Islamic province of Sindh, and he served as
its governor until his death in 715 CE."
131,The first Muslim who studied Puranas was-,"1,2,3,4","3,1,2,4","2,3,4,1","4,1,2,3",U.P.Lower Sub.(Spl) (Pre),2002.0,c,"Exp) Option c is the correct answer.
Th. first Muslim who studied Puranas was Al-Biruni. Al

Biruni, a renowned Persian scholar and polymath, made

significant contributions to various fields, including the
study of religions. During his time in India, he extensively
studied Indian culture, philosophy, and religious texts,
including the Puranas. He sought to understand and analyze
these texts from an academic and comparative perspective,
highlighting their significance in his writings like “Tahqiq-i-
Hind”. In his book Tahqiq-i-Hind, lic described the social,”
political, religious and economic co;cition of India. Ind *
his account he highlights choice pris of the Gita, the
Upanishads, Patanjali, Puranas, the fou, Yedas, scientific
texts (by Nagarjuna, Aryabhata, etc.), cofcang stories from
Indian mythology to make his point.

Importani ‘fips |

Alberuni [AD 973- AD 1048]: ,

¢ Birth and Early Life: Born in 973 AD in Khiza, the :
capital of Khwarezm’s Afrighid dynasty in Central Asia
(Uzbekistan), Alberuni’s formative years were spent
there. He engaged in an extensive study of Islamic
jurisprudence, theology, grammar, mathematics,
astronomy, medicine, and philosophy during his 25

: years in Khwarezm.

_e Association with Mahmud of Ghazni: Around 1017

| AD, during Mahmud of Ghazni’s reign, Alberuni
and several scholars were relocated to Ghazni, the
Ghaznavid capital. Participating as a court astrologer, |
he accompanied Mahmud on Indian campaigns.

« Visit and learning in India: Alberuni, at approximately
44 years old, journeyed to India with Mahmud. He
deeply absorbed Indian culture, grasping Sanskrit,
Indian philosephy, and socio-economic contexts.

eo 6 “Tahqiq-i-Hind”: His opus “TYahqiq-i-Hind”
chronicled India’s societal, political, religious,
and economic dimensions. Excerpts from the Gita,
Upanishads, Patanjali’s works, Puranas, and the
Vedas were highlighted. Additionally, he incorporated

| scientific texts authored by Nagarjuna and Aryabhata.

° Praise for Indian Philosophy: Alberuni lauded Indian |
philosophical contributions, expressing profound |
reverence for the Upanishads and the Bhagavad-Gita.

e Comparative Study: He perceptively juxtaposed
Indian philosophy with Greck luminaries such as
Socrates, Pythagoras, Plato, Aristotle, Galen, and Sufi
teachings.

o Understanding Indian Society: Immerse in
Brahmaiiicat texis anda Indian society, Alberuni
ventured to provide overarching observations on
Hindus and their societal dynamics. His insights |

| illuminated India’s geographical expanse, populace,
spirituality, philosophy, scientific pursuits, and literary |
heritage. |"
132,,,,,,,,b,"Exp) Option b is the correct answer

Abu Rayhan al-Biruni visited India in 1017:

« Abu Rayhan al-Biruni (973 - after 1050) was a
Khwarazmian scholar during the Islamic Golden Age.

A polymath versed in physics, mathematics, and history,
he explored various sciences, influenced by Greek and
other scholars, | ++ . <9

° He visited India hel 017 during the Ghaznavid rule and ,

. wrote “The History of India.” His impartial observations

, - oncindian culture earned him the title al-Ustadh (“The

5° Master”).

ibn Battuta visited India in 1334;

« Ibn Battuta (1304-1368/1369) was a Berber scholar
and traveler. His account, “The Rihla,” detailed his
remarkable journeys spanning 117,000 km, surpassing
explorers like Zheng He and Marco Polo.

e Ibn Battuta arrived in the Indian subcontinent in 1334
during the reign of Muhammad bin Tughlugq.

e He stayed in India for years, observing customs and
culture. He reached Maldives, where he served as a
judge and got involved in power struggles. He visited
Sri Lanka, Madurai Sultanate, and Sylhet, noting diverse
experiences in India.

Jean-Baptiste Tavernier visited India in 1630:

« Jean-Baptiste Tavernier (1605-1689) was a 17th-
century French gem merchant and traveler. Across six |
voyages from 1630 to 1668, he covered 60,000 leagues to
Persia and India. ;

« Jean-Baptiste Tavernier visited India during his
second journey (1638-1643) in 1630 under the reign of
Emperor Shah Jahan.

¢ He traveled to Agra, visited the Mughal court, and
explored the diamond mines. He later embarked on ;
subsequent voyages to India, reaching places like
Golconda, Masulipatam, Surat, and Ahmedabad.

e In 1666, he acquired the Tavernier Blue diamond,
selling it to Louis XIV of France, :

Niccolao Manucci visited India in 1653. ;

° Niccolao Manucci (1638-1717), a Venctian writer,
physician, and traveler, provided firsthand Mughal
Empire accounts. A vital source for indian history, he
detailed events and customs, offering valuable insights
into the era.

e He arrived in India in 1653, during the reign of Shah
Jahan, and he remained in the country until his death
in 1695,

oa

liaportant Tips

| Other linportant ‘Travellers: j .

¢ Abdi Razak: |
° During the reign of Deva Raya il ofthe Vijayanagara :
Empire, Persian scholar and ambassador Abdul
Razak visited India. His visit, occurring between :
1443 and 1444 AD, fostered cultural and diplomatic .
exchanges between Persia and India.

[= Duarte Barbosa:

* . In the early 16th century, specifically from 1500
to 1516 AD, Portuguese traveler Duarte Barbosa

documented his observations of the Vijayanagara
Empire.

e His writings provide invaluable insights into the
society and governance of this significant South
Indian realm.

¢ William Hawkins: ;
| + Representing James I of England, William |
Hawkins visited India fro:a 1608 to 1611 AD Bs
during Emperor Jahangir’s cule. ous
N

° As an ambassador to the Mugha! Court, Hawkins’
interactions illuminate the diplomatic relations |
and cultural exchanges betwvcen England and the

: Mughal Empire.

| ¢ Thomas Roe: |

| « English diplomat Thomas Roe embarked on his

journey to India from 1615 to 1619 AD, a period
that coincided with Jahangir’s reign. His mission

was to secure protection for the English trading
factory in Surat.

« His comprehensive account, ‘Journal of the
Mission to the Mogul Empire, offers invaluable
historical insights into early {7th-century
India, encompassing diplomatic efforts, cultural
interactions, and the socio-political landscape of
that era."
133,"Which of the following king/kings was/were elected/chosen directly by the public?

1.Harshavardhan
2.Gopal
3.Yashovarman
4.Nandivarman Pallavamalla

Select the correct answer using the codes given below:","Only 1, 2 and 4","Only 2, 3 and 4",Only 2 and 4,Only 2 and 3,UP RO/ARO (Pre),2021.0,c,"Exp) Option c is the correct answer.

Gopala assumed power in approximately 750 CE after
being selected by a coalition of regional chieftains.
His ascension was aimed at restoring order in the region
following the demise of Gauda king Shashanka, which had
led to a period of turmoil and instability.

Nandivarman I (Pallavamalla) (c. 731 - c. 796 CE), a
Pallava ruler, governed South India. Following Parmeswara
Il’s demise, Nandivarman was chosen through a popular
election.

Harshavardhan and Yashovarman were not elected by the
public. They ascended the throne through inheritance."
134,Which Chandela King faced Mahmud Ghaznavi?,Kumarpal,Bhim II,Vidyadhar,Arunoraja,M.P.P.C.S.(Pre),2021.0,c,"Exp) Option c is the correct answer.

The Chandela King who faced Mahmud Ghaznavi was
Vidyadhar. Vidyadhara was a Chandela king of central India
who reigned from around 1003 to 1035 CE. He was the ruler
of the Jejakabhukti region (Bundelkhand in present-day
Madhya Pradesh). Mahmud of Ghazni invaded Kannauj in
1018 CE, and the Chandela king Vidyadhar was the ruler
during that time. Vidyadhar resisted Mahinud’s invasion
but eventually withdrew from the battlefield, leaving his
army behind. Mahmud’s forces sacked Vidyadhar’s camp

and captured a significant amount of wealth. Mahmud later

invaded the Chandela kingdom again in 1022 CE, besieging

the Gwalior Fort and the fortress of Kalanjara, both under

Chandela rule."
135,In what context does ‘Panahi’ and ‘Upanah’ mention in the medieval Indian History?,Cloth,Jewellery,Accommodation,Shoes,M.P.P.C.S.(Pre.),2020.0,d,"Exp) Option d is the correct, answer

In medieval India, paiahj dnd upanah were footwear types.
- Panahi, of-leather, were rugged for soldiers; upanah, cloth-
based, were lighter and worn by civilians. Both displayed
% Status, panahi adorned with metal studs denoting rank, while

upanah was simpler. Both genders wore them, contributing

to functional use and social distinction."
136,Who among the following built “Tribhuvan Narayan Temple” of Chittour?,Rana Pratap,Raja Dhang,Parmar Raja Bhoj,Prithiviraj Chouhan,M.P.P.C.S.(Pre),2019.0,c,"Exp) Option c is the correct answer.

The “Tribhuvan Narayan Temple” of Chittorgarh was
originally constructed by King Parmar Raja Bhoj in the
ilth century and is now known as the Samadhishvara
Temple. Dedicated to Lord Shiva in the form of Trimurti, the
temple primarily follows the Nagara style of architecture.
However, due to its construction and restoration spanning
over five centuries (1]th-15th century), it exhibits several
sculptural styles. Its unique idol underwent restoration in
the L5th century, with various kings, including Samarasimha
and Mokala-Simha, contributing to its preservation.

; Important Tips

Famous Medieval Indian Temples:

e Kandariya Mahadeva Temple, Khajuraho, Madhya
Pradesh: Built in the 10th century by Chandela
ruler Raja Dhandadeva, renowned for intricate stone
carvings depicting daily life scenes. Dedicated to Lord
Shiva.

« Lakshmana Temple, Khajuraho, Madhya Pradesh:
Constructed by Yashovarman in the 10th century,
following Panchayatana style. Complete Hindu temple
architecture, featuring ardha-mandapa, Mandapa,
Maha-Mandapa, Antarala, and Carbhagriha.

¢ Brihadeeswara Temple, Thanjavur, Tamil Nadu:
Built by Raja Raja Chola I between 1003 and 1010
AD, dedicated to Lord Shiva. Also called Peruvudaiyar |
Koyil, in Thanjavur, Tamil Nadu. Part of UNESCO '

' World Heritage “Great Living Chola Temples.”
* Lingaraj Temple, Bhubaneswar, Odisha: Established ;
in the llth century by Somwvanshi King Yayati I,
dedicated to Lord Shiva. Complex structure with
| Garbha Griha, Yajna Shala, Bhoga Mandap, co
Shala.
; Modhera Sun Temple, Modhera village, oh
Constructed by King Bhima I in the 11th century,
devoted to the Sun God. Intricate architecture with

¢ Chausath Yoglat Tempte, Jabalpur, Madhye Pradesh:
Bullt by Devapala Jn the }ith century, Circular layout
with 68 chambers, dedicated to Lord Shiva. Intriguing
architecture on a hill.

+ Siddhesvara Mahadeva Temple, Athole, Karnataka:
Example of Westcen Chalukyaa art from the 12th
century. West-facing Shive temple with intricate
sculptures,

Jagannath Temple, Purl, Odisha: Consteucted by King
Anatavarroan Chodaganga Deva in the 12th century, |, .:
dedicated to Lord Jagannath. Char Dham pilgrimage |.
site, part of the Eastern Ganga Dynasty, 6-714

+ Sun Temple In Konark: Built by Klug, NarasimpatBa
1 in the 13th century. Dedicated tu the Sun God,
senowned for its chasiot-like acchitecture and Intricate
sculptural art, Konark, Odisha.

+ Lakshmi Narasimha ‘Temple, Hoyssle region,
Kecnetaka: Constructed in the early 13th century by
the Hoysala dynasty. Trikuta style temple with three
theines, notable Hoysala sculptures. Ambulatory path
for devotees."
