Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
79," <p>With reference to the ""Tea Board"" in India, consider the following statements:</p><p>1. The Tea Board is a statutory body.</p><p>2. It is a regulatory body attached to the Minister of Agriculture and Farmers Welfare.</p><p>3. The Tea Board's Head Office is situated in Bengaluru.</p><p>4. The Board has overseas offices at Dubai and Moscow.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 3,(b) 2 and 4,(c) 3 and 4,(d) 1 and 4,Polity And Governance,d,Medium,,"<ul><li>The genesis of the Tea Board India dates back to 1903 when the Indian Tea Cess Bill was passed. The present Tea Board set up under section 4 of the Tea Act 1953 was constituted on 1st April 1954. It has succeeded the Central Tea Board and the Indian Tea Licencing Committee which functioned respectively under the Central Tea Board Act,1949 and the Indian Tea Control Act, 1938 which were repealed. The activities of the two previous bodies had been confined largely to regulation of tea cultivation and export of tea as required by the International Tea Agreement then in force, and promotion of tea Consumption.</li><li>Statement 1 is correct and statement 2 is not correct: The present Tea Board is functioning as a statutory body of the Central Government under the Ministry of Commerce. The Board is constituted of 31 members (including Chairman) drawn from Members of Parliament, tea producers, tea traders, tea brokers, consumers, and representatives of Governments from the principal tea producing states, and trade unions. The Board is reconstituted every three years.</li><li>Statement 3 is not correct: Its head office is located at Kolkata (West Bengal).</li><li>Statement 4 is correct: Currently Tea Board has two overseas offices located at Dubai, and Moscow. All these foreign offices of the Board are designed to undertake the various promotional measures to boost up export of Indian tea. These offices also act as a liaison office for interaction between importers of Indian tea of the respective regions as well as Indian Exporters.</li></ul>"
80," <p>Which one of the following best describes the term ""greenwashing""?</p>",(a) Conveying a false impression that a company's products are eco-friendly and environmentally sound,(b) Non-inclusion of ecological/environmental costs in the Annual Financial Statements of a country.,(c) Ignoring the disastrous ecological consequences while undertaking infrastructure development.,(d) Making mandatory provision for environmental costs in a government project/programme.,Current Affairs,a,Easy,,<ul><li>Greenwashing is when a company purports to be environmentally conscious for marketing purposes but actually isn’t making any notable sustainability efforts.</li></ul>
81, <p>Consider the following statements:</p><p>1. High clouds primarily reflect solar radiation and cool the surface of the Earth.</p><p>2. Low clouds have a high absorption of infrared radiation emanating from the Earth's surface and thus cause warming effect.</p><p>Which of the statements given above is/are correct?</p>,(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,d,Difficult,t,"<ul><li>Statement 1 is not correct: Low, thick clouds primarily reflect solar radiation and cool the surface of the Earth. </li><li>Statement 2 is not correct: High, thin clouds primarily transmit incoming solar radiation; at the same time, they trap some of the outgoing infrared radiation emitted by the Earth and radiate it back downward, thereby warming the surface of the Earth.</li></ul>"
82, <p>Consider the following statements:</p><p>1. Bidibidi is a large refugee settlement in north-western Kenya.</p><p>2. Some people who fled from South Sudan civil war live in Bidibidi.</p><p>3. Some people who fled from civil war in Somalia live in Dadaab refugee complex in Kenya.</p><p>Which of the statements given above is/are correct?</p>,(a) 1 and 2,(b) 2 only,(c) 2 and 3,(d) 3 only,International Relations,c,Difficult,t,"<ul><li>The Bidibidi Refugee Settlement is located in the West Nile Area of Uganda, and is home to over 270,000 South Sudanese refugees — the second largest refugee settlement in the world. The Bidibidi area was a small village before becoming a refugee settlement which was opened in August 2016. Since then, the Uganda Government and other NGOs have worked to create a settlement rather than a camp to host and contain the influx of the growing number of the asylum seekers from South Sudan. Hence statement 1 is not correct and statement 2 is correct.</li><li>Dadaab Refugee Camp is located in Dadaab, Kenya. The first camp was established in 1991, when refugees fleeing the civil war in Somalia started to cross the border into Kenya. A second large influx occurred in 2011, when some 130,000 refugees arrived, fleeing drought and famine in southern Somalia. Humanitarian assistance at the camp has waned in last few months following Kenya's announcement that it will close the camps in June 2022. Hence statement 3 is correct. </li></ul>"
83, <p>Consider the following countries:</p><p>1. Armenia</p><p>2. Azerbaijan</p><p>3. Croatia</p><p>4. Romania</p><p>5. Uzbekistan</p><p>Which of the above are members of the Organization of Turkic States?</p>,"(a) 1, 2 and 4",(b) 1 and 3,(c) 2 and 5,"(d) 3, 4 and 5",International Relations,c,Medium,,"<ul><li>Organization of Turkic States (then called the Cooperation Council of Turkic Speaking States - Turkic Council) was established in 2009 as an intergovernmental organization, with the overarching aim of promoting comprehensive cooperation among Turkic States. Its four founding member states are Azerbaijan, Kazakhstan, Kyrgyzstan and Türkiye. In October 2019, Uzbekistan joined as a full member. Hence option (c) is the correct answer. </li></ul>"
84, <p>Consider the following statements:</p><p>1. Gujarat has the largest solar park in India.</p><p>2. Kerala has a fully solar powered International Airport.</p><p>3. Goa has the largest floating solar photovoltaic project in India.</p><p>Which of the statements given above is/are correct?</p>,(a) 1 and 2,(b) 2 only,(c) 1 and 3,(d) 3 only,Current Affairs,b,Medium,,"<ul><li>Statement 1 is not correct: Bhadla Solar Park is the world's largest solar park located in India which is spread over a total area of 14,000 acres in Bhadla, Phalodi tehsil, Jodhpur district, Rajasthan, India.</li><li>Statement 2 is correct: Kerala's Cochin International Airport Ltd (CIAL) is the first airport in the world that would be running fully on solar power. The Cochin airport became fully powered by solar energy back in 2015 after it started drawing power from a dedicated solar plant – the 15 megawatts (MW) photovoltaic power station built by the Cochin International Airport Limited. The entrepreneurial vision won the airport in 2018 the much-coveted 'Champion of the Earth' award, which is the highest environmental honour granted by the United Nations.</li><li>Statement 3 is not correct: Bharat Heavy Electricals Limited (BHEL) has successfully commissioned India's largest Floating Solar PV plant. Located at NTPC Simhadri in Andhra Pradesh, the 25 MW floating SPV project covers an area of 100 acres.</li></ul>"
85," <p>With reference to the United National Convention on the Law of Sea, consider the following statements:</p><p>1. A coastal state has the right to establish the breadth of its territorial sea up to a limit not exceeding 12 nautical miles, measured from baseline determined in accordance with the convention.</p><p>2. Ships of all states, whether coastal or land-locked, enjoy the right of innocent passage through the territorial sea.</p><p>3. The Exclusive Economic Zone shall not extend beyond 200 nautical miles from the baseline from which the breadth of the territorial sea is measured.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",International Relations,d,Easy,,"<ul><li>The United Nations Convention on the Law of the Sea (UNCLOS) is an international agreement that establishes a legal framework for all marine and maritime activities. </li><li>Every State has the right to establish the breadth of its territorial sea up to a limit not exceeding 12 nautical miles, measured from baselines determined in accordance with this Convention. Hence statement 1 is correct.</li><li>Subject to this Convention, ships of all States, whether coastal or land-locked, enjoy the right of innocent passage through the territorial sea. Hence statement 2 is correct.</li><li>The exclusive economic zone shall not extend beyond 200 nautical miles from the baselines from which the breadth of the territorial sea is measured. Hence statement 3 is correct.</li></ul>"
86," <p>Which one of the following statements best reflects the issue with Senkaku Islands, sometimes mentioned in the news?</p>",(a) It is generally believed that they are artificial islands made by a country around South China Sea.,(b) China and Japan engage in maritime disputes over these islands in East China Sea.,(c) A permanent American military base has been set up there to help Taiwan to increase its defence capabilities.,"(d) Through International Court of Justice declared them as no man's land, some South-East Asian countries claim them.",International Relations,b,Easy,,"<ul><li>The Senkaku Islands are a group of uninhabited islands in the East China Sea. They are known in mainland China as the Diaoyu Islands. The islands are the focus of a territorial dispute between Japan and China. China claims the discovery and ownership of the islands from the 14th century, while Japan maintained ownership of the islands from 1895 until its surrender at the end of World War II. Hence option (b) is the correct answer.</li></ul>"
87," <p>Consider the following pairs:</p><table border=""1"" data-mce-style=""border-collapse: collapse; width: 99.9853%;"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><em><strong>Country </strong></em></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><p><em><strong>Important reason for being in the news recently</strong></em></p></td></tr><tr><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100"">1. Chad</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><p>Setting up of permanent military base by China.</p></td></tr><tr><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100"">2. Guinea</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><p>Suspension of Constitution and Government by military</p></td></tr><tr><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100"">3. Lebanon</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><p>Severe and prolonged economic depression</p></td></tr><tr><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100"">4. Tunisia</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%; text-align: left;"" style=""width: 13.1062%; text-align: left;"" width=""100""><p>Suspension of Parliament by President</p></td></tr></tbody></table><p>How many pairs given above are correctly matched?  </p>",(a) Only one pair,(b) Only two pairs,(c) Only three pairs,(d) All four pairs,Current Affairs,c,Difficult,t,"<ul><li>There are recurring claims that China is building, or attempting to create, a string of military bases around the world. In early December, 2021, media reports alleged that China was trying to build its first Atlantic military base in Equatorial Guinea. Hence pair 1 is not correctly matched.</li><li>On 5 September 2021, President of Guinea was captured by the country's armed forces in a coup. Military leaders detain president, declaring dissolution of government and suspension of constitution. Also The African Union (AU) declared that it was suspending Guinea's membership in the bloc after a military junta overthrew the government. Hence pair 2 is correctly matched.</li><li>According to the World Bank Lebanon Economic Monitor (LEM), Lebanon is suffering from a dangerous depletion of resources, including human capital, with brain drain becoming an increasingly desperate option. World Bank also said that Lebanon is in a Deliberate Depression with Unprecedented Consequences for its Human Capital, Stability, and Prosperity. Hence pair 3 is correctly matched.</li><li>In July, 2021, the president of Tunisia had announced the suspension of Tunisia’s parliament and fired Prime Minister Hicham Mechichi and the cabinet. This announcement came one day after protesters had clashed with security forces over how the Tunisian government had handled the health care sector during the COVID-19 pandemic and the deterioration of the economic situation in the country. In December, 2021, the President announced the extension of the suspension and finally in March, 2022, he announced the dissolution of the Parliament. Hence pair 4 is correctly matched.</li></ul>"
88," <p>Consider the following pairs:</p><table border=""1"" data-mce-selected=""1"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td style=""width: 13.1062%;"" width=""100""><em><strong>Region often mentioned in the news </strong></em></td><td style=""width: 13.1062%;"" width=""100""></td><td style=""width: 13.1062%;"" width=""100""><em><strong>Country</strong></em></td></tr><tr><td style=""width: 13.1062%;"" width=""100"">1. Anatolia</td><td style=""width: 13.1062%; text-align: center;"" width=""100""><em><strong>:</strong></em></td><td style=""width: 13.1062%;"" width=""100"">Turkey</td></tr><tr><td style=""width: 13.1062%;"" width=""100"">2. Amhara</td><td style=""width: 13.1062%; text-align: center;"" width=""100""><em><strong>:</strong></em></td><td style=""width: 13.1062%;"" width=""100"">Ethiopia</td></tr><tr><td style=""width: 13.1062%;"" width=""100"">3. Cabo Delgado</td><td style=""width: 13.1062%; text-align: center;"" width=""100""><em><strong>:</strong></em></td><td style=""width: 13.1062%;"" width=""100"">Spain</td></tr><tr><td style=""width: 13.1062%;"" width=""100"">4. Catalonia</td><td style=""width: 13.1062%; text-align: center;"" width=""100""><em><strong>:</strong></em></td><td style=""width: 13.1062%;"" width=""100"">Italy</td></tr></tbody></table><p>How many pairs given above are correctly matched?</p><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 25px;"" id=""mceResizeHandlenw"" style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 25px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 758px; top: 25px;"" id=""mceResizeHandlene"" style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 758px; top: 25px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: se-resize; margin: 0px; padding: 0px; left: 758px; top: 151.4px;"" id=""mceResizeHandlese"" style=""cursor: se-resize; margin: 0px; padding: 0px; left: 758px; top: 151.4px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 151.4px;"" id=""mceResizeHandlesw"" style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 151.4px;"" unselectable=""true""></div>",(a) Only one pair,(b) Only two pairs,(c) Only three pairs,(d) All four pairs,International Relations,b,Medium,,"<ul><li>Anatolia is the peninsula of land that today constitutes the Asian portion of Turkey. Because of its location at the point where the continents of Asia and Europe meet, Anatolia was, from the beginnings of civilization, a crossroads for numerous peoples migrating or conquering from either continent. Hence pair 1 is correctly matched.</li><li>The Amhara Region is located in the northwestern part of Ethiopia. It is the homeland of Amhara people. Amhara is the site of the largest inland body of water in Ethiopia, Lake Tana. Amhara region is often mentioned in the news due to historical conflicts among Oromo, Amhara and Tigrayan groups of Ethiopia. Hence pair 2 is correctly matched.</li><li>Cabo Delgado is the northernmost province of Mozambique. It was in news because Mozambique's Al-Shabab extremist group, has been carrying out attacks in the country’s most northern province, Cabo Delgado, since 2017. Hence pair 3 is not correctly matched.</li><li>Catalonia occupies a triangular area in the northeastern corner of Spain. It is bordered by France and Andorra to the north, the Mediterranean Sea to the east, the autonomous community of Valencia to the south, and the autonomous community of Aragon to the west. Recently, mass protests broke out across Spain’s Catalonia region after its former separatist leader Carles Puigdemont was arrested. Hence pair 4 is not correctly matched.</li></ul>"
89," <p>With reference to Indian laws about wildlife protection, consider the following statements:</p><p>1. Wild animals are the sole property of the government.</p><p>2. When a wild animal is declared protected, such animal is entitled for equal protection whether it is found in protected areas or outside.</p><p>3. Apprehension of a protected wild animal becoming a danger to human life is sufficient ground for its capture or killing.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2,(b) 2 only,(c) 1 and 3,(d) 3 only,Environment,a,Medium,,"<ul><li>Statement 1 is correct: The Wild Life (Protection) Act, 1972 mentions that every wild animal, other than vermin, which is hunted shall be the property of the State Government, and, where such animal is hunted in a sanctuary or National Park declared by the Central Government, such animal or any animal article shall be the property of the Central Government. In a significant verdict in 2012, the Bombay High Court has ruled that wild animals including tiger should be treated as ""government property for all purposes"".</li><li>Statement 2 is correct: The law governing the subject of wildlife, the Wildlife (Protection) Act, 1972, does not discriminate between animals found in protected areas and outside. It provides for equal protection for wild animals irrespective of where they are found. The WLPA prohibits people from hunting wildlife, provides legal safeguards for different species based on their threat status, regulates trade and commerce in wild species, imposes penalties for wildlife-related crimes and specifies the terms to declare protected areas.</li><li>Statement 3 is not correct: Only if the wild animal becomes a danger to human life or is diseased or disabled beyond recovery can it be allowed to be captured or killed by the competent authority, the Chief Wildlife Warden of the State. This provision is applicable to wild animals listed in Schedule I of the Wildlife (Protection) Act, 1972, which includes leopards. Mere apprehension or fear that a wild animal could endanger human life is not a ground for capture or killing.</li></ul>"
90, <p>Certain species of which one of the following organisms are well known as cultivators of fungi?</p>,(a) Ant,(b) Cockroach,(c) Crab,(d) Spider,Environment,a,Difficult,t,"<ul><li>The ant–fungus mutualism is a symbiosis seen between certain ant and fungal species, in which ants actively cultivate fungus much like humans farm crops as a food source.</li><li>Leafcutter ants use leaves as their fertilizer to grow their crop: fungus. They cultivate their fungal gardens by providing them with freshly cut leaves, protecting them from pests and molds, and clearing them of decayed material and garbage. In return, the fungus acts as a food source for the ants' larvae.</li></ul>"
91," <p>Consider the following pairs:</p><table border=""1"" data-mce-style=""border-collapse: collapse; width: 99.9853%;"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>Site of Ashoka's major rock edicts</strong></em></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><p><em><strong>Location in the State of</strong></em></p></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">1. Dhauli</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Odisha</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">2. Erragudi</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><p>Andhra Pradesh</p></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">3. Jaugada</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><p>Madhya Pradesh</p></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">4. Kalsi </td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Karnataka</td></tr></tbody></table><p>How many pairs given above are correctly matched?  </p>",(a) Only one pair,(b) Only two pairs,(c) Only three pairs,(d) All four pairs,History (Ancient India),b,Medium,,"<ul><li>The set of 14 major rock edicts (or portions thereof) occur at:<ul><li>Kandahar (in Kandahar district, south Afghanistan) (only portions of rock edicts 12 and 13)</li><li>Shahbazgarhi (Peshawar district, North-West Frontier Province, Pakistan)</li><li>Mansehra (Hazara district, NWFP, Pakistan)</li><li>Kalsi (Dehradun district, Uttarakhand)</li><li>Girnar (Junagadh district, Gujarat)</li><li>Mumbai–Sopara (originally at Sopara in Thane district, Maharashtra; now in the Chhatrapati Shivaji Maharaj Vastu Sangrahalaya, Mumbai; only fragments of rock edicts 8 and 9)</li><li>Dhauli (Puri district, Orissa; separate rock edicts 1 and 2 replace major rock edicts 11–13)</li><li>Jaugada (Ganjam district, Orissa; separate rock edicts 1 and 2 replace major rock edicts 11–13)</li><li>Erragudi (Kurnool district, Andhra Pradesh)</li><li>Sannati (Gulbarga district, Karnataka; portions of rock edicts 12 and 14 and separate rock edicts 1 and 2 were found on a granite slab in a medieval goddess temple.</li></ul></li></ul>"
92," <p>Consider the following pairs:</p><table border=""1"" data-mce-selected=""1"" data-mce-style=""border-collapse: collapse; width: 99.9853%;"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>King</strong></em></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>Dynasty</strong></em></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">1. Nannuka</td><td data-mce-first-selected=""1"" data-mce-selected=""1"" data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Chandela</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">2. jayashakti</td><td data-mce-selected=""1"" data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Paramara</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">3. Nagabhata II </td><td data-mce-selected=""1"" data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Gurjara -Prathihara</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">4. Bhoja</td><td data-mce-last-selected=""1"" data-mce-selected=""1"" data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Rashtrakuta</td></tr></tbody></table><p> How many pairs given above are correctly matched?</p><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 25px;"" id=""mceResizeHandlenw"" style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 25px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 1386.45px; top: 25px;"" id=""mceResizeHandlene"" style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 1386.45px; top: 25px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: se-resize; margin: 0px; padding: 0px; left: 1386.45px; top: 131px;"" id=""mceResizeHandlese"" style=""cursor: se-resize; margin: 0px; padding: 0px; left: 1386.45px; top: 131px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 131px;"" id=""mceResizeHandlesw"" style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 131px;"" unselectable=""true""></div>",(a) Only one pair,(b) Only two pairs,(c) Only three pairs,(d) All four pairs,History (Ancient India),b,Medium,,"<ul><li>The Gurjara Pratihara dynasty was founded by Nagabhatta I in the region of Malwa in the 8th century AD. Gurjara-Pratihara dynasty ruled much of Northern India from the mid-8th to the 11th century.</li><li>The Pratiharas derived their name from the Sanskrit meaning doorkeeper, are seen as a tribal group or a clan of the Gurjaras.</li><li>Nagabhata I, Nagabhata Il, Mihir Bhoj or Bhoja and Mahendrapala were the other important rulers of the dynasty.</li><li>The expansion of the Gurjara-Pratihara kingdom involved constant conflicts with other contemporary powers such as the Palas and the Rashtrakutas known as the tripartite struggle over the city of Kannauj.</li><li>Dantidurga was the founder of the dynasty called, Rashtrakuta dynasty (8th century AD). The capital of the Rastrakutas was Manyakheta or Malkhed near Sholapur. Dhruva-I, Krishna-I and Amoghavarsha were the other important rulers of this dynasty.</li><li>The Chandela or Chandel was Indian Rajput clan of Central India. They were popularly termed as Chandelas or Jejakabhukti dynasty in Indian history. Nannuk, a ruler of small kingdom was the founder of Chandela Dynasty. Khajuraho was a strong hold of Nannuk who was considered as the chief of his clan. Vakapati succeeded his father in the first quarter of tenth century. Vakapati had to often assist Pratiharas in the battle field, as he was a liegeman of them. Some inscriptions prove that his territory extended till Vindhya hills. Jaishakti, the elder son, succeeded the throne and was successful in extending his empire. Jaishakti, the elder brother who ruled first, was also called Jai Jak and from this name the region ruled by the Chandelas acquired the name of Jaijikbhukti. He was succeeded on the throne by his younger brother, Vijayshakti.</li></ul>"
93, <p>Which one of the following statements about Sangam literature in ancient South India is correct?</p>,(a) Sangam poems are devoid of any reference to material culture.,(b) The social classification of Varna was known to Sangam poets.,(c) Sangam poems have no reference to warrior ethic.,(d) Sangam literature refers to magical forces as irrational.,Art And Culture,b,Medium,,"<ul><li>The Sangam age refers to that period in the early history of south India when large numbers of poems in Tamil were composed by a number of authors. . The term Sangam refers to an assembly or “meeting together” of Tamil poets. Traditionally, three Sangams or assemblies are believed to have been convened one after the other. All the three Sangams took place at different places under the patronage of the Pandya kings of Madurai.</li><li>Women in the Sangam period appear to have been educated. This is testified by many poems contributed by women poets to the Sangam literature. Women are also described as engaged in various economic activities such as paddy plantation, cattle rearing, basket-making, spinning, etc. However, the cruel practice of Sati was also prevalent in Tamil society, and it was known as tippayadal. But it was not obligatory as there are references to widows present in society. However, their position was miserable as they were prohibited to decorate themselves or participate in any form of amusement. </li><li>The class of warriors was an important element in society during the Sangam age. Captains of the army were invested with the title of enadi at a formal ceremony. Civil and military officers were held under both the Cholas and the Pandyas by vellalas or rich peasants. The ruling class was called arasar and its members had marriage relations with the vellalas. Hence option (b) is the correct answer. </li><li>The rich did not plough land themselves but employed labourers for this purpose. Agricultural operations were generally carried on by the members of the lowest class known as kadaisiyar. </li><li>We notice sharp social inequalities in the Sangam age. The rich lived in houses of brick and mortar and the poor in huts and humbler structures. In the cities, the rich lived in the upper storey of their house.</li><li>The Sangam texts refer to many settlements including Kaveripattanam whose flourishing existence is now attested archaeologically. They also speak of the Yavanas (foreigners) coming in theri own vessels purchasing pepper with gold and supplying wine and women slaves to the natives. This trade is not known only from Latin and Greek writings but also from archaeological records. The Sangam literature is a very major source of our information for the social, economic and political life of the people living in deltaic Tamil Nadu in the early Christian centuries. </li><li>Aṇaṅku is a phenomenon of sacred power described in ancient Tamil literature such as the Sangam literature. This sacred magical forces were supposed to inhabit various objects, which eventually determined there association with the society.</li></ul>"
94," <p>""Yogavasistha"" was translated into Persian by Nizamuddin Panipati during the reign of:</p>",(a) Akbar,(b) Humayun,(c) Shahjahan,(d) Aurangzeb,Art And Culture,a,Difficult,t,"<ul><li>Yoga Vasistha (also known as Vasistha's Yoga) is a Hindu spiritual text traditionally attributed to Valmiki. It recounts a discourse of the sage Vasistha to a young Prince Rama, during a period when the latter is in a dejected state. The contents of Vasistha's teaching to Rama is associated with Advaita Vedanta, the illusory nature of the manifest world and the principle of non-duality. The book has been dated between the 11th and 14th century AD) and is generally regarded as one of the longest texts in Sanskrit (after the Mahabharata) and an important text of Yoga. The book consists of about 32,000 shlokas (lines), including numerous short stories and anecdotes used to help illustrate its content.</li><li>Originally written in Sanskrit, the Yoga Vasistha has been translated into most Indian languages, and the stories are told to children in various forms. The number of Muslim scholars who collaborated with Hindu pandits in making Sanskrit works available was considerable. </li><li>During the Moghul Dynasty the text was translated into Persian several times, as ordered by Akbar, Jahangir and Darah Shikoh.</li><li>Nizam al-Din Panipati rendered the widely influential Yoga Vasistha into Persian late in the sixteenth century at the behest of the Mughal ruler Jahangir while he was still a crown prince. The translation, known as the Jug-Basisht, has since became popular in Persia among intellectuals interested in Indo-Persian culture.</li><li>Hence option (a) is the correct answer.</li></ul>"
