Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
115, <p>Which countries played in the Lawn Tennis Davis Cup Final in the year 2004?</p><p> </p>,(a)  Switzerland and United States of America.,(b)  Spain and United States of America.,(c)  Australia and Argentina.,(d)  Sweden and Belgium.,Current Affairs,b,Difficult,tCurrent Affairs(CA),"Lawn Tennis Davis Cup Final, 2004 was played between Spain and U.S.A. Spain won the final of Laws Tennis Davis Cup 2004 defeating U.S.A. bu 3L2."
116," <p>Whose autobiography is the book “My Music, My Life”?</p><p> </p>",(a)  Pandit Shiv Kumar Sharma.,(b)  Ustad Amjad Ali Khan.,(c)  Pandit Ravi Shankar.,(d)  Ustad Zakir Hussain.,Current Affairs,c,Medium,Current Affairs(CA),"“My Music, My Life” is the autobiography of Pandit Ravi Shankar."
117, <p>Match List-I with List-II and select the correct answer using the codes given below the lists:</p><p>List-I (Person)                  List-II (Organization) </p><p>A. V.R.S. Natarajan     1. Bharat Heavy Electrical Limited</p><p>B. A.K. Puri                 2. Air India </p><p>C. V. Thulasidas          3. Maruti Udyog Limited</p><p>D. Jagdish Khattar       4. Bharat Earth Movers Limited.</p><p>                                 5. Indian Space Research Organization </p><p><br/></p><p></p><br/>,(a)  A-2 B-3 C-5 D-1,(b)  A-4 B-1 C-2 D-3,(c)  A-2 B-1 C-5 D-3,(d)  A-4 B-3 C-2 D-1,Current Affairs,b,Medium,Current Affairs(CA),"A – 4, B – 1, C – 2, D – 3"
118, <p>Which one of the following was probed by the Liberhan Commission?</p><p> </p>,(a)  Test Cricket match fixing,(b)  Best Bakery Case,(c)  Tehelka tapes Case,(d)  Demolition of the disputed structure at Ayodhya,Current Affairs,d,Medium,Current Affairs(CA),Demolition of the disputed structure at Ayodhya was probed by the Liberhan Commission.
119, <p>Which one of the following airports in India is the first to be owned by a public limited company?</p><p> </p>,"(a)  Dabolim Airport, Goa",(b)  Cochin airport,(c)  Hyderabad airport,(d)  Bangalore airport,Current Affairs,b,Medium,Current Affairs(CA),A new Greenfield international airport has been built and opened to traffic in 1999 at Cochi. The airport was built by a Public Limited Company promoted by the State Government. Now two more green field airports at Bangalore and at Hyderabad are under construction.
120," <p>Consider the following sites/monuments: </p><p>1. Champaner – Pavagadh Archaeological Park .</p><p>2. Chhatrapati Shivaji Railway Station, Mumbai.</p><p> 3. Mamallapuram.</p><p> 4. Sun Temple (Konark Temple).</p><p> Which of the above are included in the World Heritage List of UNESCO?</p><p> </p>","(a)  1, 2 and 3","(b)  1, 3 and 4",(c)  2 and 4,"(d)  1, 2, 3 and 4",Indian Art and Culture,d,Medium,Factual,World Heritage List is maintained by UNESCO. There are 26 Indian properties in the World Heritage List.
121, <p>Match List-I with List-II and select the correct answer using the codes given below the lists: </p><p>List-I (Distinguished Person)     List-II (Achievement/Known as) </p><p>A. Guenter Grass            1. Firms Woman Prime Minister of Canada </p><p>B. Trevor Huddleston      2. Nobel Prize Winner for Literature </p><p>C. Dicky Dolma               3. Leading campaigner against apartheid in South Africa</p><p>D. Kim Campbell             4. Youngest Woman to Climb the Mt. Everest.</p><p>                                     5. American violinist </p>,(a)  A-5 B-3 C-2 D-1,(b)  A-2 B-3 C-4 D-1,(c)  A-5 B-3 C-4 D-2,(d)  A-2 B-4 C-1 D-3,Current Affairs,b,Medium,Current Affairs(CA),"A – 2, B – 3, C – 4, D – 1"
122," <p>Consider the following statements:</p><p> 1. The Charter of the United Nations Organization was adopted at Geneva, Switzerland in June, 1945.</p><p> 2. India was admitted to the United Nations Organization in the year 1945. </p><p>3. The Trusteeship Council of the United Nations Organization was established to manage the affairs of territories detached from Japan and Italy after the Second World War or such territories not under the control of a country at that time. </p><p>Which of the statements given above is/are correct?</p><p> </p>","(a)  1, 2 and 3",(b)  2 only,(c)  2 and 3,(d)  3 only,International Affairs and Institutions,c,Medium,Conceptual,"The charter of UNO was adopted at San Francisco, USA in June, 1945."
123, <p>Match List-I with List-II and select the correct answer using the codes given below the lists: List-I (Distinguished Person) List-II (Area of Work) A. B.V. Rao .</p><p>1. Automobiles Manufacture B. C.K. Prahalad .</p><p>2. Fisheries Economy C. John Kurein.</p><p> 3. Information Technology and Software D. Kiran Karnik.</p><p> 4. Poultry Farming 5. Management Science A B C D .</p>,(a)  2 5 1 3,(b)  4 3 2 5,(c)  2 3 1 5,(d)  4 5 2 3,Current Affairs,d,Medium,Current Affairs(CA),"A – 4, B – 5, C – 2, D – 3"
124," <p>Recently, to which of the following countries did India offer to built a Buddha Temple? </p>",(a)  China,(b)  Myanmar,(c)  Thailand,(d)  Vietnam,Current Affairs,a,Medium,Current Affairs(CA),"During Chinese premier Wen Jiabao’s recent visit to India, the two governments signed the Memorandum on Construction of an Indian Style Buddhist Temple on the Western Side of the White Horse Temple in Luoyang, Henan Province."
125, <p>Which one of the following is not an ASEAN member?</p><p> </p>,(a)  Cambodia,(b)  China,(c)  Laos,(d)  Philippines,International Affairs and Institutions,b,Easy,Factual,China is not a member of ASEAN but a member in ASEAN + 3 alongwith South Korea and Japan.
126," <p>Consider the following statements: </p><p>1. Second World Buddhist Summit was held in Bangkok in November-December, 2004.</p><p> 2. World Punjabi Conference was held in Jalandhar in December, 2004.</p><p>3. 4th Meeting of the SAARC Trade Ministers was held in Islamabad in November, 2004. </p><p>Which of the statements given above is/are correct? </p>",(a)  3 only,(b)  1 and 2,(c)  2 and 3,"(d)  1, 2 and 3",Current Affairs,a,Medium,Current Affairs(CA),"Fourth Meeting of the SAARC Trade Ministries was held in Islamabad in November, 2004."
127, <p>Consider the following statements:</p><p> 1. The Parliament of Russia is called Federal Assembly.</p><p> 2. The Council of the Federation in the Russian Parliament in lower house. </p><p>3. The name of the upper house in the Russian Parliament is State Duma. </p><p>Which of the statements given above is/are correct? </p>,"(a)  1, 2 and 3",(b)  1 and 2,(c)  2 and 3,(d)  1 only,International Affairs and Institutions,d,Medium,Factual,The Lower House is the State Duma and the Upper House is the Federation Council in the Russian Parliament.
128, <p>Consider the following statements: </p><p>1. The Headquarters of the International Organization for Standardization are located in Rome. </p><p>2. ISO 9000 relates to the quality management system and standards.</p><p> 3. ISO 14000 relates to environmental management system standards. </p><p>Which of the statements given above is/are correct?</p><p> </p>,"(a)  1, 2 and 3",(b)  3 only,(c)  2 and 3,(d)  None,Ecology and Environment,c,Medium,Conceptual,"ISO is a network of National Standards Institute of 151 countries, on the basis of the member per one country with its Headquarters at Geneva, Switzerland."
129," <p>Consider the following statements: </p><p>1. Vigyan Rail is a Science Exhibition on wheels organized by the Council of Scientific and Industrial Research.</p><p>2. Vigyan Prasad in an autonomous body under the Ministry of Human Resource Development.</p><p> 3. UDUSAT, the ISRO’s educational satellite was launched from French Guyana in 2004.</p><p> Which of the statements given above is/are correct? </p>","(a)  1, 2 and 3",(b)  1 and 2,(c)  2 and 3,(d)  None,Current Affairs,d,Medium,Current Affairs(CA),Vigyan Rail is organized by ‘Vigyan Prasar’ jointly with the support of Ministry of Railway and Department of Science and Technology. Vigyan Prasar is an autonomous body under Department of Science and Technology (Ministry of Science and Technology). EDUSAT was launched by Sriharikota.
130, <p>Of which one of the following games is Shanmugham Venkatesh an outstanding player?</p><p> </p>,(a)  Table tennis,(b)  Hockey,(c)  Football,(d)  Basketball,Current Affairs,c,Medium,Current Affairs(CA),Shanmugham Venkatesh is a player of Football.
131, <p>Which one of the following pairs is not correctly matched?</p><p> </p>,(a)  Southern Air Command : Thiruvananthapur.,(b)  Eastern Naval Command : Visakhapatnam.,(c)  Armoured Corps Centre and School : Jabalpur.,(d)  Army Medical Corps Centre and School : Lucknow.,Geography,c,,,"Armoured Crops Centre and School is located in Ahmednagar, Maharashtra,"
132, <p>Which of the following pairs are correctly matched? Publication Group.</p><p> 1. Sportstar The Hindu publication group.</p><p> 2. Businessworld ABP group.</p><p> 3. The Week Malayala Manorama publication group.</p><p> 4. Reader’s Digest Indian Express publication group Select the correct answer using the codes given below:</p><p> </p>,"(a)  1, 2, 3, 4","(b)  1, 2 and 3",(c)  2 and 4,(d)  1 and 3,Current Affairs,b,Medium,Applied(A),"Reader’s Digest Group: Living Media India Limited, New Delhi."
133," <p>In which county in Bandung, where the Conference of African and Asian nations was held which led to establishing Non-Aligned Movement (NAM) situated?</p><p> </p>",(a)  Thailand,(b)  Egypt,(c)  Indonesia,(d)  Philippines,India and World,c,Medium,Fundamental(F),Bandung is situated in Indonesia.
134, <p>Match items in the List-I (Businesswoman) with those in the List-II (Company) and select the correct answer using the codes given below: </p><p>List-I                                         List-II </p><p>A. Zia Mody                         1. Venkateshwara Hatcheries</p><p>B. Anuradha J. Desai            2. AZB and Partners</p><p>C. Villoo Morawala Patell       3. Quantum Market Research</p><p>D. Meena Kaushik                 4. Avestha Gengraine Technologies.</p><p>                                           5. Biocon India </p>,(a)  A-4 B-1 C-5 D-3,(b)  A-2 B-3 C-4 D-1,(c)  A-4 B-3 C-5 D-1,(d)  A-2 B-1 C-4 D-3,Current Affairs,d,Medium,Current Affairs(CA),"A – 2, B – 1, C – 4, D – 3"
135, <p>Which one of the following pairs is not correctly matched?</p><p> Project Company .</p>,(a)  Integrated Steel Plan at Jaipur (Orissa) Steel Authority of India.,(b)  Power Plant at Jamnagar (Gujarat) Essar Power.,(c)  Nabinagar Power Plant (Bihar) Indian Railways.,(d)  Kayamkulom Power Plant (Kerala) National Thermal Power Corporation.,Geography,b,Difficult,tApplied(A),
136, <p>Which one of the following pairs is not correctly matched?</p><p> British Prime Minister   Political Party .</p>,(a)  John Major Conservative Party .,(b)  James Callaghan Labour Party.,(c)  Harold Wilson Conservative Party.,(d)  Margaret Thatcher Conservative Party.,India and World,c,Difficult,tApplied(A),Harold Wilson belongs to Labour Party.
137, <p>Match items in List-I with those in the List-II and select the correct answer using the code given below the lists: </p><p>List-I (Location)            List-II (Known For/In News for) </p><p>A. Kakinada          1. Skybus Metro rail test-run</p><p>B. Dundigal           2. ITC paper board unit </p><p>C. Marmagao         3. Bio-diesel plant </p><p>D. Bhadrachalam   4. Indian Air Force Academy </p>,(a)  A-2 B-1 C-4 D-3,(b)  A-3 B-4 C-1 D-2,(c)  A-2 B-4 C-1 D-3,(d)  A-3 B-1 C-4 D-2,Geography,b,Medium,Applied(A),"A – 3, B – 4, C – 1, D – 2"
138," <p>In which one of the following countries, is Tamil a major language?</p><p> </p>",(a)  Myanmar,(b)  Indonesia,(c)  Mauritius,(d)  Singapore,India and World,d,Difficult,tApplied(A),Tamil is a major language in Singapore.
139, <p>Consider the following statements:</p><p> 1. The Constitution of the United States of America came into force in the year 1810. </p><p>2. All revenue bills must originate in the House of Representatives of the US Congress.</p><p> 3. George W. Bush is the only President in the history of the United States of America whose father was also the President of the United States of America.</p><p> Which of the statements given above is/are correct? </p>,(a)  1 only,(b)  2 only,(c)  1 and 2,(d)  2 and 3,International Affairs and Institutions,b,Difficult,tApplied(A),"All revenue bills must originate in the House of Representatives of the US Congress. The Declaration of the Independence of the 13 states of which the American Union then consisted was adopted by Congress on July 4, 1776."
140," <p>Who among the following is not a member of the Investment Commission formed in December, 2004?</p><p> </p>",(a)  Ratan Tata,(b)  Deepak Parikh,(c)  Ashok Ganguly,(d)  Kumaramangalam Birla,Current Affairs,d,Difficult,tCurrent Affairs(CA),"Investment Commission headed by Ratan Tata with the two other members include HDFC Chairman Deepak Parikh and Chairman of I-one Source, Ashok Ganguly."
141, <p>In which one of the following countries did hundreds of people die in year 2004 as a result of flooding and mudslides triggered by Tropical Storm Jeanne?</p><p> </p>,(a)  Colombia,(b)  Haiti,(c)  Sudan,(d)  Ghana,Current Affairs,b,Medium,Current Affairs(CA),"In Haiti, hundreds of people die in the year 2004 as a result of flooding and mudslides triggered by Tropical Storm Jeanne."
142, <p>Which one of the following statements is correct?</p><p> </p>,(a)  The First Meeting of the Parties (MOP 1) to the Cartagena Protocol on Biosafety was held in Philippines in the year 2004.,(b)  India is not a signatory to the Biosafety Protocol/Convention on Biological Diversity .,(c)  The Biosafety Protocol deals with genetically modified organisms.,(d)  The United States of America is member of the Biosafety Protocol/Convention on Biological Diversity.,Ecology and Environment,c,Medium,Fundamental(F),"India is a signatory to International Convention on Biological Diversity Since May, 1994. The First meeting of the Parties (MOP-1) to the Cartagena protocol on Biosafety was held in the year 2000"
143," <p>Where was world’s largest ever Meet on HIV AIDS held in July, 2004?</p><p> </p>",(a)  Bangkok,(b)  Singapore,(c)  New York,(d)  Rome,Current Affairs,a,Difficult,tCurrent Affairs(CA),"World’s largest even Meet on HIV AIDS was held in July, 2004 in Bangkok."
144," <p>Match List-I with List-II and select the correct answer using the code given below the lists: </p><p align=""justify""><strong>List I (Lawn Tennis Tournament)</strong></p><p align=""justify"">(A)French Open 2004</p><p align=""justify"">(B)Wimbledon 2004</p><p align=""justify"">(C)US Open 2004</p><p align=""justify"">(D)Australian Open 2004</p><p align=""justify""><strong>List II (Winner of woman single)</strong></p><p align=""justify"">1. Svetlana Kuznetsova</p><p align=""justify"">2. Anastasia Myskina</p><p align=""justify"">3. Maria Sharapova</p><p align=""justify"">4. Serena Williams</p><p align=""justify"">5. Jastine Henin Hardene</p>",(a)  A-5 B-1 C-4 D-2,(b)  A-2 B-3 C-1 D-5,(c)  A-5 B-3 C-1 D-2,(d)  A-2 B-1 C-4 D-5,Current Affairs,b,Difficult,tCurrent Affairs(CA),"A – 2, B – 3, C – 1, D – 5"
145, <p>Match List-I with List-II and select the correct answer using the code given below the lists:</p><p>List-I (Famous Former Sportsperson)            List-II (Game/Sport) </p><p>A. Wally Grout                                         1. Swimming </p><p>B. Eusebio                                               2. Lawn Tennis </p><p>C. Rod Laver                                            3. Cricket</p><p>D. Mark Spitz                                           4. Football</p><p>5. Basketball </p>,(a)  3 5 2 4,(b)  2 4 3 1,(c)  3 4 2 1,(d)  2 5 3 4,Current Affairs,c,Difficult,tCurrent Affairs(CA),"A – 3, B – 4, C – 2, D – 1"
146, <p>Consider the following statements:</p><p> 1. The Man Booker Prize is awarded to citizen of any of the countries of the British Commonwealth or the Republic of Ireland. </p><p>2. A leading London-based software company underwrites the Man Booker Prize presently. </p><p>3. The winner of the Man Booker Prize in year 2004 is a South Asian. </p><p>Which of the statements given above is/are correct?</p><p> </p>,(a)  1 only,(b)  1 and 2,(c)  2 and 3,"(d)  1, 2 and 3",Current Affairs,a,Difficult,tCurrent Affairs(CA),"Man Group Plc. Is not a Software company. It is a leading global provider of alternative investment products and solutions as well as one of the World’s largest future brokers. Alan Hollinghurst, the winner of Man Booker Prize, 2004 is from England."
147," <p>Which of the following pairs are correctly matched? </p><p>           Person                                           Award.</p><p>1. Champadevi Shukla         Goldman Environmental Prize.</p><p>2. Dr. P. Sri Ramachandrudu           Vachaspati Puruskar</p><p>3. Ela Ramesh Bhatt                         Lal Bahadur Shastri, National Award for Excellence in Public Administration, Academics and                                                                 Management.</p><p>4. Upamanyu Chatterjee               Lalit Kala Ratna Award Select the correct answer using the codes given below:</p>",(a)  1 and 2,"(b)  1, 2 and 3",(c)  3 and 4,"(d)  1, 2, 3 and 4",Current Affairs,b,Difficult,tApplied(A),Upamanyu Chatterjee is the Winnerof Sahitya Award.
