Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
123, <p>Rajiv Gandhi National Flying Institute is being established in which State?</p>,(a)  Karnataka,(b)  Maharashtra,(c)  Kerala,(d)  Orissa,Current Affairs,b,,,"Prime Minister Manmohan Singh laid the foundation stone for the Rs 112.5 crore Rajiv Gandhi National Flying Training Institute at Gondia, Maharashtra on February 9, 2008.
A joint venture agreement for the institute was signed by the Airports Authority of India of the CAE of Canada.
The institute have the capacity to train 100 pilots initially, which will be increased to 200, a step to address the shortage of pilots in the country.
It is equipped with classrooms, a hostel, a library, a worship, a cafeteria, a guesthouse and a club."
124, <p>Who among the following has been the Captain of the Indian team in Cricket Test Matches for the maximum number of times?</p>,(a)  Sunil Gavaskar,(b)  Mansur Ali Khan Pataudi,(c)  Saurav Ganguly,(d)  Mohammad Azharaddin,Current Affairs,c,,,"Captain of India Test Team Played  Won Lost Drawn
 Sunil Gavaskar   47  9 8 30
 Masur Ali Khan Pataudi  40  9 19 12
 Saurav Ganguly   49  21 13 15
 Mohammad Azharuddin 47  14 14 19"
125," <p>Who among the following wrote the poem, Subh-e-Azadi?</p>",(a)  Sahir Ludhiyanvi,(b)  Faiz Ahmed Faiz,(c)  Muhammad Iqbal,(d)  Maulana Abul Kalam Azad,History of Modern India,b,Medium,Factual,"Faiz Ahmed Faiz (1984-1911) was a Pakistani poet considered to be one of the most famous modern Urdu poets. Faiz’s  poems: “Sarood-e-shabana”, “Mujh say pehli see muhabat Mairay mehboob nah maang” Chand roz aur mairy jaan” “Boal keh lab azad hain tairay “Tanhaiy” “Doaa” “Subh-e-azad” “Loh-o-qalam” “Tauq-o-dar ka mausam” “Tumharay hussan kay nam” “Nisar mein teri gallion kay” “Irani tulaba key nam” “Shishon ka massiha koi naheen” “Mullaqat” “Humjo tareek rahoon mein maray gaey” “Aey roshanion kay shahar” Africa come back” “Aaj bazaar mein pa bah jolan chalo” “Pass raho” “Munzar” “Yahan say shehr ko dekho” “Khursheed-e-mehshar ki lao” “Jis roz qaza aiey gi” and “Aay sham mehrban ho”."
126, <p>How can the height of a person who is six feet tall be expressed (approximately) in nanometers? </p>,(a)  183 x 106 nanometres.,(b)  234 x 106 nanometres.,(c)  183 x 107 nanometres.,(d)  234 x 107 nanometres.,Basic Sciences,c,,,"1 nanometer = 10 – 9 meter
1 foot = 0.3048 meter – 0.3048 x 109 nanometers
6 feet = 6 x 0.3048 x 109 nanometers = 183 x 107 nanometers"
127," <p>A persons is sitting in a car which is at rest. The reaction from the road at each of the four wheels of the Car is R. When the car runs on a straight level road, how will the reaction at either of the front wheels vary? </p>",(a)  It will be greater than R.,(b)  It will be less than R.,(c)  It will be equal to R.,(d)  It shall depend on the material of the Road.,Basic Sciences,b,,,
128, <p>With which one of the following rivers is the Omkareshwar Project associated?</p>,(a)  Chambal,(b)  Narmada,(c)  Tapi,(d)  Bhima,Geography,b,,,"<ul><li>The Omkareshwar Multipurpose Project is proposed d/s of ISP on the Narmada River, near Village Mandhta District Khandwa with an installed capacity of 520 MW with designed annual energy generation of 1166 million units in initial stage and annual irrigation of 2.83 Lac. Ha on a culturable Command Area (CCA) of 1.47 Lac. Ha. Total Catchment Area at the Dam site is 64880 sq.km. Generation of power at Omkareshwar Project is directly related to the regulated release of water from Indira Sagar Project, hence it is one of the beneficiary project of Indira Sagar Project. Project has been commissioned in November 2007.</li></ul>"
129, <p>Consider the following statements:</p><p>1. The Nuclear Suppliers Group has 24 countries as its members.</p><p>2. India is a member of the Nuclear Suppliers Group.</p><p>Which of the statements given is/are correct?</p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,International Affairs and Institutions,d,,,"The Nuclear Suppliers Groups (NSG) is a multinational body concerned with reducing nuclear proliferation by controlling the export and re-transfer of materials that may be applicable to nuclear weapon development and by improving safeguards and protection on existing materials. It was founded in 1975 in response to the Indian nuclear test of the previous year. The test demonstrated that certain non-weapons specific nuclear technology could be readily turned to weapons development
As of 2005 the NSG has 45 members: Argentina, Australia, Austria, Belarus, Belgium, Brazil, Bulgaria, Canada, China, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Japan, Kazakhstan, Latvia, Lithuania, Luxembourg, Malta, Netherlands, New Zealand, Norway, Poland, Portugal, Romania, Russia, Slovakia, South Africa, South Korea, Spain, Sweden, Switzerland, Turkey, Ukraine, United Kingdom, and United States."
130," <p>In the context of the Indian defense, what is ‘Dhruv’?</p>",(a)  Aircraft-carrying warship.,(b)  Missile-carrying submarine.,(c)  Advanced light helicopter.,(d)  Intercontinental ballistic missile.,Current Affairs,c,,,"The indigenously developed Dhruv is a multi-role new generation helicopter in the 5.5-ton weight class. Dhruv has high military capabilities for heliborne assault, logistic support, casualty evacuation, reconnaissance and training. It can also be used as air observation post. It is designed to meet the requirement of both military and civil operations. The “Dhruv” Advanced Light Helicopter (ALH) designed and developed by Hindustan Aeronautics Limited (HAL), is a unique multirole, state-of-the-art, cost-effective helicopter in the 4-5 ton class."
131," <p>‘Hand-in-Hand 2007’, a joint anti-terrorism military training was held by the officers of the Indian Army and officers of Army of which one of the following countries?</p>",(a)  China,(b)  Japan,(c)  Russia,(d)  USA,Current Affairs,a,,,"Chinese and Indian armies concluded their first-ever joint anti-terrorism military training with a three-hour military drill in southwest China on 25 December 2007. The joint military training raised the combat ability of the Chinese and Indian armies to fight against terrorism and enhanced mutual understanding and trust between the two armies, said Lieutenant General Ma Xiaotian, head of the Chinese military observer delegation, at a ceremony to mark the conclusion of the five-day event. The training also promoted the development of bilateral strategic cooperative partnership, said Ma, who is also deputy chief of the General Staff of the Chinese People’s Liberation Army (PLA)."
132," <p>
	Assertion (A): In human body, liver has an important role in fat digestion.</p>
<p>
	Reason (R): Liver produces two importance fat-digesting enzymes.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,Basic Sciences,c,,,"<p>
	The liver produces and excretes bile (a greenish liquid) required for emulsifying fats. Some of the bile drains directly into the duodenum, and some is stored in the gallbladder.</p>
"
133," <p>
	Assertion (A): In the visible spectrum of light, red light is more energetic than green light.</p>
<p>
	Reason (R): The wavelength of red light is more than that of green light.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,Basic Sciences,d,,,"<p>
	Energy of Light is inversely promotional to the wavelength of the Light. Wavelength of Red Light is more than that of Green Light. So, Green Light is more energetic than Red Light. Hence, A is false. Wavelength of Red Light: 620-750 nm Wavelength of Green Light: 495-570 nm</p>
"
134," <p>
	Assertion (A): Radio waves bend in a magnetic field.</p>
<p>
	 Reason (R): Radio waves are electromagnetic in nature.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,Basic Sciences,a,,,"<p>
	Radio waves are electromagnetic waves occurring on the radio frequency portion of the electromagnetic spectrum. These are distinguished from other kinds of electromagnetic waves by their wavelength, a relatively long wavelength in the electromagnetic spectrum.</p>
"
135, <p>Assertion (A): The Congress Ministries in all the provinces resigned in the year 1939. </p><p>Reason (R): The Congress did not accept the decision of the Viceroy to declare war against Germany in the context of the Second World War.</p>,(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,History of Modern India,a,Medium,Factual,"In 1939, with the outbreak of war between Germany and Britain, India was announced to be a party to the war for being a constituent component of the British Empire. Following this declaration, the Congress Working Committee at its meeting on 10th October, 1939, passed a resolution condemning the aggressive activities of the Germans. At the same time the resolution also stated that India could not associate herself with war as it was against Fascism. There was hardly any difference between British colonialism and Nazi totalitarianism. Responding to this declaration, the Viceroy issued a statement on October 17th wherein he claimed that Britain is waging a war driven by the motif to strengthen peace in the world. He also stated that after the war, the government would initiate modifications in the Act of 1935, in accordance to the desires of the Indians.
Gandhi’s reaction to this statement was; “the old policy of divide and rule is to continue. The Congress has asked for bread and it has got stone.” According to the instructions issued by High Command, the Congress ministers were directed to resign immediately. Congress ministers from eight provinces resigned following the instructions."
136," <p>Among the following, which one lays eggs and does not produce young ones directly?</p>",(a)  Echidna,(b)  Kangaroo,(c)  Porcupine,(d)  Whale,Ecology and Environment,a,,,"Echidnas are small mammals that are covered with coarse hair and spines. The echidna, along with the Platypus, are the only egg-laying mammals, known as monotremes."
137, <p>The release of which one of the following into ponds and wells helps in controlling the mosquitoes?</p>,(a)  Crab,(b)  Dogfish,(c)  Gambusia fish,(d)  Snail,Ecology and Environment,c,Medium,Factual,<ul><li>It is a very hardy fish and can adapt to wide variations in temperature as well as to chemical and organic content of the water but does not tolerate very high organic pollution. The optimum temperature for reproduction ranges from 240C to 340C but the fish can survive at freezing temperatures. The most suitable pH of water is between 6.5 and 9.9. Gambusia frequents areas especially suitable for the mosquito larvae. It lives and multiplies in ponds stocked with larger fish provided pond is shallow and has protective vegetation for refuge.</li></ul>
138, <p>Which Schedule of the Constitution of India contains special provisions for the administration and control of Scheduled Areas and several States?</p>,(a)  Third.,(b)  Fifth.,(c)  Seventh.,(d)  Ninth.,Polity and Governance,b,,,"Third Schedule: Forms of Oaths or Affirmations are mentioned in this Schedule.
Fifth Schedule: Provisions as to the Administration and Control of Scheduled Areas and Scheduled Tribes are mentioned in this Schedule. The amendment of the schedule is also included in the Part D of the Schedule.
Seventh Schedule: The List I or the Union List, List II or the State List and List III or the Concurrent List are included in this Schedule.
Ninth Schedule: Validation of certain Acts and Regulations in dealt with in this Schedule."
139, <p>Department of Border Management is a Department of which one of the following Union Ministries?</p><p> </p>,(a)  Ministry of Defence.,(b)  Ministry of home Affairs.,"(c)  Ministry of Shipping, Road Transport and Highways.",(d)  Ministry of Environment and Forests.,Polity and Governance,b,,,<p>The Ministry of Home Affairs consists of the following departments: </p><p>• Department of Internal Security </p><p>• Department of States </p><p>• Department of Official Language </p><p>• Department of Home </p><p>• Department of Jammu and Kashmir Affairs </p><p>• Department of Border Management</p>
140, <p>For which one of the following reforms was a Commission set up the Chairmanship of Veerappa Moily by the Government of India?</p>,(a)  Police Reforms,(b)  Tax Reforms,(c)  Reforms in Technical Education,(d)  Administrative Reforms,Polity and Governance,d,,,<ul><li>Veerappa Moily was Chief Minister of Karnataka state. He was elected to Karnataka state legislative assembly from Karkala constituency of Udupi district. He is also appointment as the Chairmen of 2nd Administrative Reform Commission of India. He was the chairman of Tax Reforms Commission Govt. of Karnataka.</li></ul>
141, <p>Elizabeth Hawley is well-known for her writing relating to which one of the following? </p>,(a)  Historical monuments in India.,(b)  Regional dances in India.,(c)  Himalayan expeditions.,(d)  Wildlife in India.,Current Affairs,c,Easy,Factual,"Elizabeth Hawley is an American former journalist and chronicler of Himalayan expeditions. She traveled to Nepal in September 1960 and never left. While she has never climbed a mountain in her life, Hawley is the best known chronicler of Himalayan expeditions for over four decades."
142," <p>In India, how many States share the coastline?</p>",(a)  7,(b)  8,(c)  9,(d)  10,Geography,c,,,"<ul><li>In India, 9 States share the coastline: Gujarat, Andhra Pradesh, Orissa, Maharashtra, West Bengal, Tamil Nadu, Kerala, Karnataka, Goa.</li></ul>"
143, <p>Nobel Prize winning scientist James D. Watson is known for his work in which area?</p>,(a)  Metallurgy,(b)  Meteorology,(c)  Environmental protection,(d)  Genetics,Science and Technology,d,,,"James Dewey Watson is an American molecular biologist, is one of the co-discoverers of the structure of DNA. Watson, Francis Crick, and Maurice Wikins were awarded the 1962 Nobel Prize in Physiology or Medicine “for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material”."
144," <p>Match List-I with List-II and select the correct answer using the codes given below the lists:</p><p>        List-I (Board)                        List-II (Headquarters) </p><p>A. Coffee Board                              1. Bengaluru </p><p>B. Rubber Board.                           2. Guntur  </p><p>C. Tea Board.                                  3. Kottayam </p><p>D. Tobacco Board.                         4. Kolkata </p><p><br data-mce-bogus=""1""/></p><p>Code :</p><p>       A    B    C   D.</p><p></p><br/>",(a)   2    4    3    1,(b)   1    3    4    2,(c)   2    3    4    1,(d)   1   4    3    2,Geography,b,,,"<ul><li>The Coffee Board of India is an autonomous body, functioning under the Ministry of Commerce and Industry, Government of India. The Board serves as a friend, philosopher and guide of the coffee industry in India. Its headquarter is located at Bengaluru The Rubber Board is s statutory body constituted by the Government of India, under the Rubber Act 1947, for the overall development of the rubber industry in the county. Its headquarter is located at Kottayam. The Tea Board of India, a commodity board under the administrative control of the Ministry of Commerce, Government of India, was established by the enactment of the Tea Act, 1953. Its headquarter is located at Kolkata. The Government of India established the Tobacco Board, in place of Tobacco Export Promotion Council, under the Tobacco Board Act of 1975. The Board came into existence from 1-1-1976 with its head quarters at Guntur in Andhra Pradesh, India.</li></ul>"
145, <p>Which one among the following has the maximum number of National Parks?</p>,(a)  Andaman and Nicobar Islands,(b)  Arunachal Pradesh,(c)  Assam,(d)  Meghalaya,Ecology and Environment,a,,,<ul><li>Andaman and Nicobar Islands has 9 National Parks spread over 1153.938 sq. km. Arunachal Pradesh has 2 National Parks: Namdhapa National Park (1985.23 sq km) and Mouling National Park (483 sq km). Assam has following National Parks: Kaziranga National Park (430 sq km) known for the horned rhinoceros; Manas National Park (360 sq km) known for the Majestic Tigers; Orang National Park. Meghalaya has following National Parks: Balphakram National Park (220 sq km) and Nokrek National Park.</li></ul>
146," <p>Among the following, which one is not an ape?</p>",(a)  Gibbon,(b)  Gorilla,(c)  Langur,(d)  Orangutan,Ecology and Environment,c,,,"Apes are the members of the Hominoidea superfamily of primates, which includes humans. Under the current classification system there are two families of hominoids:
• the family Hylobatidae consists of 4 genera and 13 species of gibbons, including the Lar Gibbon and the Siamang, collectively known as the “lesser apes”
• the family Hominidae consisting of orangutans, gorillas, chimpanzees, and humans, collectively known as the great apes."
147," <p><img alt="""" data-mce-src=""file:///C:/Users/Lenovo/Desktop/1.jpg"" data-mce-style="""" src=""file:///C:/Users/Lenovo/Desktop/1.jpg"" style=""undefined""/></p><p>In how many different ways can all of 5 identical balls be placed in the cells shown above such that each row contains at least 1 ball?</p><p><img alt="""" data-mce-src=""file:///C:/Users/Lenovo/Desktop/1.jpg"" data-mce-style=""vertical-align: top;"" src=""file:///C:/Users/Lenovo/Desktop/1.jpg"" style=""vertical-align: top;""/></p>",(a)  64,(b)  81,(c)  84,(d)  108,gs_unclassified,d,,,
148," <p>There are 6 different letters and 6 correspondingly addressed envelopes. If the letters are randomly put in the envelopes, what is the probability that exactly 5 letters go into the correctly address envelopes?</p>",(a)  Zero,(b)  1/6,(c)  1/2,(d)  5/6,gs_unclassified,a,,,
149," <p>There are two identical red, two identical black and two identical white balls. In how many different ways can be balls be placed in the cells (each cell to contain one ball) shown above such that balls of the same colour do not occupy any two consecutive cells?</p>",(a)  15,(b)  18,(c)  24,(d)  30,gs_unclassified,c,,,
150, <p>How many different triangles are there in the figure shown above?</p>,(a)  28,(b)  24,(c)  20,(d)  16,gs_unclassified,a,,,
