Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
48," <p>With reference to the Digital India Land Records Modernisation Programme, consider the following statements :</p><p>1. To implement the scheme, the Central Government provides 100% funding.</p><p>2. Under the Scheme, Cadastral Maps are digitized.</p><p>3. An initiative has been undertaken to transliterate the Records of Rights from local language to any of the languages recognized by the Constitution of India.</p><p>Which of the statements given above are correct ?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Indian Economy),d,Medium,Current Affairs(CA),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Digital India Land Records Modernization Programme (erstwhile National Land Record Modernization Programme) </strong>was revamped and converted as a Central Sector Scheme with effect from 1st April, 2016 with 100% funding by the Centre. The objective of DILRMP is to develop a modern, comprehensive and transparent land record management system with the aim to develop an Integrated Land Information Management System. <strong>Hence statement 1 is correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The basic components of the programme include <strong>Computerization of Land Records, digitzation of Cadastral Maps, </strong>Computerization of Registration Offices, Integration of Sub Registrar offices(SROs) with Land Records etc. <strong>Hence statement 2 is correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Some innovative initiatives under DILRMP:</strong><ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Unique Land Parcel Identification Number (ULPIN) or Bhu-Aadhar</li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Unique Land Parcel Identification Number (ULPIN) system is a 14 digit Alpha–numeric unique ID for each land parcel based on Geo-coordinates of vertices of the parcel which is of international standard and complies with Electronic Commerce Code Management Association (ECCMA) standard and Open Geospatial Consortium (OGC) standard, is being implemented across the country.</li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Transliteration of Land Records in all languages of Schedule VIII in all States/UTs</li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">In order to address the problem of linguistic barriers in land governance, the Government with the technical support of Centre for Development of Advanced Computing (C-DAC) Pune, has undertaken an initiative to transliterate the Records of Rights available in local language to any of the 22 Schedule VIII languages of the Constitution. <strong>Hence statement 3 is correct. </strong></li></ul></li></ul>"
49," <p>With reference to the ‘Pradhan Mantri Surakshit Matritva Abhiyan’, consider the following statements :</p><p>1. This scheme guarantees a minimum package of antenatal care services to women in their second and third trimesters of pregnancy and six months post-delivery health care service in any government health facility.</p><p>2. Under this scheme, private sector health care providers of certain specialities can volunteer to provide services at nearby government health facilities.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Current Affairs,b,Medium,Current Affairs(CA),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The Pradhan Mantri Surakshit Matritva Abhiyan (PMSMA) is introduced to ensure quality Antenatal care to over 3 crore pregnant women in the country. Under the campaign, a minimum package of antenatal care services would be provided to the beneficiaries on the 9th day of every month at the Pradhan Mantri Surakshit Matritva Clinics to ensure that every pregnant woman receives at least one checkup in the 2nd or 3rd trimester of pregnancyby a doctor. If the 9th day of the month is a Sunday/ a holiday, then the Clinic should be organized on the next working day. <strong>Hence, statement 1 is not correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">OBGY specialists/ Radiologist/physicians from private sector would be encouraged to provide voluntary services at public health facilities where government sector practitioners are not available or inadequate. <strong>Hence, statement 2 is correct.</strong></li></ul>"
50," <p>With reference to the Pradhan Mantri Shram Yogi Maan-dhan (PM-SYM) Yojana, consider the following statements :</p><p>1. The entry age group for enrolment in the shceme is 21 to 40 years.</p><p>2. Age specific contribution shall be made by the beneficiary.</p><p>3. Each subscriber under the scheme shall receive a minimum pension of Rs. 3000 per month after attaining the age of 60 years.</p><p>4. Family pension is applicable to the spouse and unmarried daughters.</p><p>Which of the statements given above is/are correct ?</p>","(a) 1, 3 and 4",(b) 2 and 3 only,(c) 2 only,"(d) 1, 2 and 4",Current Affairs,b,Medium,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Pradhan Mantri Shram Yogi Maan-dhan (PM-SYM):</strong><ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The scheme is meant for old age protection and social security of Unorganised Workers (UW) who are mostly engaged as rickshaw pullers, street vendors, mid-day meal workers, head loaders, brick kiln workers, cobblers, rag pickers, domestic workers, washer men, home-based workers, own account workers, agricultural workers, construction workers, beedi workers, handloom workers, leather workers, audio- visual workers or in similar other occupations.</li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">It is a voluntary and contributory pension scheme, under which the subscriber wouldreceive a minimum assured pension of Rs 3000/- per month after attaining the age of 60 years and if the subscriber dies, the spouse of the beneficiary shall be entitled to receive 50% of the pension as family pension. Family pension is applicable only to spouse. <strong>Hence, statement 3 is correct and statement 4 is not correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A person to be eligible foe the scheme should be an unorganised worker (UW) of age between 18 and 40 years and with Monthly Income Rs 15000 or below. <strong>Hence, statement 1 is not correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>According to the enrolment age, age specific contributions should be made by the beneficiary. Hence, statement 2 is correct.</strong></li></ul></li></ul>"
51, <p>Consider the following statements :</p><p>Statement-I :</p><p>The atmosphere is heated more by incoming solar radiation than by terrestrial radiation.</p><p>Statement-II : </p><p>Carbon dioxide and other greenhouse gases in the atmosphere are good absorbers of long wave radiation.</p><p>Which one of the following is correct in respect of the above statements ?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Geography,d,Easy,Fundamental(F),"<ul><li>The atmosphere is largely transparent to short wave solar radiation. The incoming solar radiation passes through the atmosphere before striking the earth’s surface. Within the troposphere water vapour, ozone and other gases absorb much of the near infrared radiation.</li><li>The insolation received by the earth is in short waves forms and heats up its surface. The earth after being heated itself becomes a radiating body and it radiates energy to the atmosphere in long wave form. <strong>This energy heats up the atmosphere from below. </strong>This process is known as terrestrial radiation. <strong>The long wave radiation is absorbed by the atmospheric gases particularly by carbondioxide and the other green house gases.</strong> Thus,the atmosphere is indirectly heated by the earth’s radiation.</li><li><strong>Hence Statement-I is incorrect, but Statement-II is correct</strong><strong>.  </strong></li></ul><p><strong></strong><strong><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/66740f5c55747.png"" height=""260"" src=""./UPSC Prelims 2024_files/66740f5c55747.png"" width=""535""/></strong></p>"
52," <p>Consider the following statements : </p><p>Statement-I</p><p>Thickness of the troposphere at the equator is much greater as compared to poles.</p><p>Statement-II :</p><p>At the equator, heat is transported to great heights by strong convectional currents.</p><p>Which one of the following is correct in respect of the above statements ?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Geography,a,Easy,Fundamental(F),"<ul><li>The troposphere is the <strong>lowermost layer of the atmosphere.</strong> Its average height is 13 km and extends roughly to a height of 8 km near the poles and about 18 km at the equator.</li><li><strong>Thickness of the troposphere is greatest at the equator because heat is transported to great heights by strong convectional currents. Hence option (a) is the correct answer.</strong></li><li>This layer <strong>contains dust particles and water vapour. All changes in climate and weather take place in this layer. </strong>The temperature in this layer decreases at the rate of 1°C for every 165m of height. This is the most important layer for all biological activity. </li><li>The zone separating the tropsophere from stratosphere is known as the tropopause. The air temperature at the tropopause is about minus 80°C over the equator and about minus 45°C over the poles. The temperature here is nearly constant, and hence, it is called the tropopause.</li></ul>"
53, <p>Consider the following :</p><p>1. Pyroclastic debris</p><p>2. Ash and dust</p><p>3. Nitrogen compounds</p><p>4. Sulphur compounds </p><p>How many of the above are products of volcanic eruptions ?</p>,(a) Only one,(b) Only two,(c) Only three,(d) All four,Geography,d,Easy,Fundamental(F),"<ul><li>A volcano is a place where gases, ashes and/or molten rock material – lava – escape to the ground. A volcano is called an active volcano if the materials mentioned are being released or have been released out in the recent past. The layer below the solid crust is mantle. It has higher density than that of the crust. The mantle contains a weaker zone called asthenosphere. It is from this that the molten rock materials find their way to the surface.</li><li>The material in the upper mantle portion is called magma. Once it starts moving towards the crust or it reaches the surface, it is referred to as lava. <strong>The material that reaches the ground includes lava flows, pyroclastic debris, volcanic bombs, ash and dust and gases such as nitrogen compounds, sulphur compounds and minor amounts of chlorene, hydrogen and argon.</strong></li><li><strong>Hence option (d) is the correct answer.</strong></li></ul>"
54, <p>Which of the following is/are correct inference/inferences from isothermal maps in the month of January ?</p><p>1. The isotherms deviate to the north over the ocean and to the south over the continent.</p><p>2. The presence of cold ocean currents. Gulf Stream and North Atlantic Drift make the North Atlantic Ocean colder and the isotherms bend towards the north.</p><p>Select the answer using the code given below :</p>,(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,a,Easy,Fundamental(F),"<ul><li>The Isotherms are lines joining places having equal temperature.</li><li>Figure given below shows the distribution of surface air temperature in the month of January. In general the effect of the latitude on temperature is well pronounced on the map as the isotherms are generally parallel to the latitude. The deviation from this general trend is more pronounced in January than in July, especially in the northern hemisphere. In the northern hemisphere the land surface area is much larger than in the southern hemisphere. Hence, the effects of land mass and the ocean currents are well pronounced. </li><li><strong>In January the isotherms deviate to the north over the ocean and to the south over the continent. </strong>This can be seen on the North Atlantic Ocean. <strong>The presence of warm ocean currents, Gulf Stream and North Atlantic drift, make the Northern Atlantic Ocean warmer and the isotherms bend towards the north.</strong> Over the land the temperature decreases sharply and the isotherms bend towards south in Europe. It is much pronounced in the Siberian plain. <strong>Hence statement 1 is correct and statement 2 is not correct.</strong></li><li>The mean January temperature along 60° E longitude is minus 20° C both at 80° N and 50° N latitudes. The mean monthly temperature for January is over 27° C, in equatorial oceans over 24° C in the tropics and 2° C - 0° C in the middle latitudesand –18° C to –48° C in the Eurasian continental interior.</li><li>The effect of the ocean is well pronounced in the southern hemisphere. Here the isotherms are more or less parallel to the latitudes and the variation in temperature is more gradualthan in the northern hemisphere. The isotherm of 20° C, 10° C, and 0° C runs parallel to 35°S, 45° S and 60° S latitudes respectively.  </li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/66740fef6a6b0.jpg"" height=""272"" src=""./UPSC Prelims 2024_files/66740fef6a6b0.jpg"" width=""393""/></p>"
55, <p>Which of the following countries are well known as the two largest cocoa producers in the world ?</p>,(a) Algeria and Morocco,(b) Botswana and Namibia,(c) Cote d'Ivoire and Ghana,(d) Madagascar and Mozambique,Current Affairs,c,Medium,Current Affairs(CA),"<ul><li><strong>Cocoa, a native to the Americas, was a valuable crop in the earliest South American cultures.</strong> The term cocoa originated from the Nahuatl word “cacahuatl”. Many believe that the plant first grew in the Amazon and upper Orinoco basins but the Mayans and the Aztecs eventually developed techniques to cultivate cocoa successfully. The plant was considered as a symbol of wealth for these civilizations and its beans were used as currency. Cocoa beans are the main ingredient for making chocolate.</li><li><strong>Cocoa beans are produced in tropical zones around the Equator,</strong> where climate conditions are well suited for growing cocoa trees. <strong>About 70 percent of the world’s cocoa beans come from four West African countries: Ivory Coast, Ghana, Nigeria and Cameroon. The Ivory Coast and Ghana are by far the two largest producers of cocoa, accounting for more than 50 percent of the world´s cocoa.</strong> In 2021, the Ivory Coast alone produced approximately 2.1 million metric tons of cocoa beans. <strong>Hence option (c) is the correct answer.  </strong></li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/6674107bd3910.png"" height=""274"" src=""./UPSC Prelims 2024_files/6674107bd3910.png"" width=""411""/></p>"
56," <p>With reference to the Himalayan rivers Joining the Ganga downstream of Prayagraj from West to East, which one of the following sequences is correct ?</p>",(a) Ghaghara - Gomati - Gandak - Kosi,(b) Gomati - Ghaghara - Gandak - Kosi,(c) Ghaghara - Gomati - Kosi – Gandak,(d) Gomati - Ghaghara - Kosi - Gandak,Geography,b,Medium,Fundamental(F),"<ul><li><strong>The Gomti</strong> is an alluvial river that originates from the Gomat Taal, otherwise called Fulhaar Jheel, found near the Madho Tanda in Pilibhit district in Uttar Pradesh, India. After flowing through an incised valley southwards through the districts of Sitapur, Lucknow, Barabanki, Sultanpur, and Jaunpur, it joins River Ganga near Varanasi.</li><li><strong>The Ghaghara</strong> originates in the glaciers of Mapchachungo. After collecting the waters of its tributaries – Tila, Seti and Beri, it comes out of the mountain, cutting a deep gorge at Shishapani. The river Sarda (Kali or Kali Ganga) joins it in the plain before it finally meets the Ganga at Chhapra.</li><li><strong>The Gandak</strong> comprises two streams, namely Kaligandak and Trishulganga. It rises in the Nepal Himalayas between the Dhaulagiri and Mount Everest and drains the central partof Nepal. It enters the Ganga plain in Champaran district of Bihar and joins the Ganga at Sonpur near Patna.</li><li><strong>The Kosi</strong> is an antecedent river with its source to the north of Mount Everest in Tibet, where its main stream Arun rises. After crossing the Central Himalayas in Nepal, it is joined by the Son Kosi from the West and the Tamur Kosi from the east. It forms Sapt Kosi after uniting with the river Arun. The Kosi river joins Ganga in the Katihar district of Bihar.  </li><li><strong>Hence option (b) is the correct answer.</strong></li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/667410e3ac7fe.jpg"" height=""346"" src=""./UPSC Prelims 2024_files/667410e3ac7fe.jpg"" width=""463""/></p>"
57, <p>Consider the following statements :</p><p>Statement-I:</p><p>Rainfall is one of the reasons for weathering of rocks.</p><p>Statement II:</p><p>Rain water contains carbon dioxide in solution.</p><p>Statement-III:</p><p>Rain water contains atmospheric oxygen. </p><p>Which one of the following is correct in respect of the above statements ?</p>,(a) Both Statement-II and Statement-III are correct and both of them explain Statement-I,"(b) Both Statement-II and Statement-III are correct, but only one of them explains Statement-I",(c) Only one of the Statements II and III is correct and that explains Statement-I,(d) Neither Statement-II nor Statement-Ill is correct,Geography,a,Medium,Fundamental(F),"<ul><li>Chemical weathering is the basic process by which denudation proceeds. It is the extremely slow and gradual decomposition of rocks due to exposure to air and water. Air and water contain chemical elements, which though they may be in small quantities, are sufficient to set up chemical reactions in the surface layers of exposed rocks. Such reactions may weaken or entirely dissolve certain constituents of the rock, thus loosening the other crystals and weakening the whole surface.</li><li><strong>There are three major chemical weathering processes:</strong></li><li style=""list-style-type: none;""><ul data-mce-style=""list-style-type: square;"" style=""list-style-type: square;""><li><strong>Solution:</strong> Many minerals are dissolved by water, especially when, <strong>as with rain-water, it contains enough carbon dioxide to make it a weak acid. </strong>Solution is the most potent weathering process in limestone regions because the rain-water attacks and dissolves the calcium carbonate of which the rock is chiefly formed. The dissolved calcium carbonate is carried away by the water, joints and cracks in the rock are quickly widened and whole systems of caves and passages are worn out. Limestone, however, is by no means the only rock to suffer from solution. All rocks are subject to solution to some extent, though the process is much slower than with limestone. <strong>Hence Statement II is correct and explains Statement I</strong>.</li><li><strong>Oxidation:</strong> <strong>Dissolved oxygen is present in all rainwater and surface supplies due to contact with the atmosphere.</strong> Oxidation is the reaction of oxygen in air or water with minerals in the rock. For example, <strong>most rocks contain a certain amount of iron, which when it comes in contact with air is changed to iron oxide, familiar brownish crust or rust. Iron oxide crumbles easily and is fat more easily eroded than the original iron.</strong> It is thus removed, loosening the overall structure of the rocks and weakening them. <strong>Hence Statement III is correct and explains Statement I</strong>.</li><li><strong>Decomposition by Organic acids:</strong> Within the soil which covers most rocks are bacteria which thrive on decaying plant or animal material. These bacteria produce acids which, when dissolved in water, help to speed up the weathering of the underlying rocks.</li></ul></li><li><strong>Hence option (a) is the correct answer.</strong></li></ul>"
58, <p>Consider the following countries : </p><p>1. Finland</p><p>2. Germany</p><p>3. Norway</p><p>4. Russia</p><p>How many of the above countries have a border with the North Sea ?</p>,(a) Only one,(b) Only two,(c) Only three,(d) All four,Geography,b,Medium,Fundamental(F),"<ul><li>North sea in northern Europe is part of the Atlantic ocean. </li><li>It is bordered by the United Kingdom and Norway to the west, Denmark to the south, Germany, the Netherlands, Belgium, and France to the east, and the Faroe Islands and Norway's Svalbard archipelago to the north.</li><li>The North Sea connects to the Atlantic Ocean via the English Channel in the southwest and the Baltic Sea in the east via the Kattegat and Skagerrak straits. <strong>Hence option (b) is the correct answer.  </strong></li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/667411e50dc8f.gif"" height=""272"" src=""./UPSC Prelims 2024_files/667411e50dc8f.gif"" width=""299""/></p>"
59, <p>Consider the following information</p><p><em>Waterfall : Region : River</em></p><p>1. Dhuandhar : Malwa : Narmada</p><p>2. Hundru : Chota Nagpur : Subarnarekha </p><p>3. Gersoppa : Western Ghats : NetravatiIn </p><p>How many of the above rows is the given information correctly matched ?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Geography,a,Difficult,tFundamental(F),"<ul><li><strong>Information given in row 1 is not correctly matched:</strong> The Dhuandhar Falls is a waterfall in Jabalpur district in the Indian state of Madhya Pradesh, it is created by river Narmada. Jabalpur is not located in the Malwa region. It is located in the Mahakoshal region. The Vindhya Range forms the northern boundary of the Mahakoshal region; north of the Vindhya Range lie the regions of Malwa to the northwest, Bundelkhand to the north, and Bagelkhand to the northeast. Chhattisgarh state lies to the east, and the Vidarbha region of Maharashtra state lies to the south across the Satpura Range.</li><li><strong>Information given in row 2 is correctly matched:</strong> The Hundru Falls Ranchi, Jharkhand is created on the course of the Subarnarekha River, where it falls from a height of 320 feet creating the highest waterfalls of the state. It is the 34th highest waterfall in India.</li><li>The Subarnarekha originates from the Ranchi Plateau in Jharkhand Forming the boundary between West Bengal and Odisha in its lower course. It joins the Bay of Bengal forming an estuary between the Ganga and Mahanadi deltas. Its total length is 395 km.</li><li><strong>Information given in row 3 is not correctly matched: </strong>Gersoppa waterfall is created by the Sharavathi River falling from a height of 253 m (830ft), making it the second-highest plunge waterfall in India. </li><li>Located near Sagara, Shimoga District of Karnataka state.</li><li>It is also called by alternative names of Gerusoppa falls, Gersoppa Falls and Jogada Gundi.  </li><li>The Sharavathi River basin is situated in the central part of the Western Ghats. It originates at Ambuthirtha and flows towards west for about 132 km before joining the Arabian Sea at Honnavar.</li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/6674121f63684.jpg"" height=""312"" src=""./UPSC Prelims 2024_files/6674121f63684.jpg"" width=""398""/></p>"
60, <p>Consider the following information :</p><p><em>Region Name of the mountain range Type of mountain</em></p><p>1. Central Asia Vosges Fold mountain</p><p>2. Europe Alps Block mountain</p><p>3. North America Appalachians Fold mountain</p><p>4. South America Andes Fold mountain</p><p>In how many of the above rows is the information correctly matched ?</p>,(a) Only one,(b) Only two,(c) Only three,(d) All four,Geography,b,Medium,Fundamental(F),"<p><img alt="""" data-mce-selected=""1"" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/6674129339e6a.jpg"" height=""274"" src=""./UPSC Prelims 2024_files/6674129339e6a.jpg"" width=""516""/></p><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: -5px;"" id=""mceResizeHandlenw"" style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: -5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 511px; top: -5px;"" id=""mceResizeHandlene"" style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 511px; top: -5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: se-resize; margin: 0px; padding: 0px; left: 511px; top: 269px;"" id=""mceResizeHandlese"" style=""cursor: se-resize; margin: 0px; padding: 0px; left: 511px; top: 269px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 269px;"" id=""mceResizeHandlesw"" style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 269px;"" unselectable=""true""></div>"
61," <p>The organisms ""Cicada, Froghopper and Pond skater"" are :</p>",(a) Birds,(b) Fish,(c) Insects,(d) Reptiles,Environment,c,Medium,Current Affairs(CA),"<ul><li><strong>Cicadas are members of the superfamily Cicadoidea</strong> and are physically distinguished by their stout bodies, broad heads, clear-membraned wings, and large compound eyes. Several cultures regarded these insects as powerful symbols of rebirth due to their unusual life cycles. There are more than 3,000 species of cicadas, which fall into roughly two categories: annual cicadas, which are spotted every year, and periodical cicadas, which spend most of their lives underground and only emerge once every decade or two.</li><li><strong>The froghoppers,</strong> or the superfamily Cercopoidea, are a group of hemipteran insects in the suborder Auchenorrhyncha. Adults are capable of jumping many times their height and length, giving the group their common name, but many species are best known for their plant-sucking nymphs which produce foam shelters, and are referred to as ""spittlebugs""</li><li><strong>Pond skaters</strong> are predatory bugs/insects that mainly go around picking off the dead and unfortunate animals that fall onto the water surface and are trapped there.</li><li><strong>Hence option (c) is the correct answer</strong></li></ul>"
62, <p>Consider the following statements :</p><p>Statement-I :</p><p>Many chewing gums found in the market are considered a source of environmental pollution.</p><p>Statement-II:</p><p>Many chewing gums contain plastic as gum base.</p><p>Which one of the following is correct in respect of the above statements ?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Environment,a,Medium,Current Affairs(CA),"<ul><li><strong>Statement I is correct:</strong> Modern chewing gum is made up of four groups of ingredients that give gum its distinction flavor, texture, and bounce:</li></ul><ul><li style=""list-style-type: none;""><ul data-mce-style=""list-style-type: square;"" style=""list-style-type: square;""><li><strong>Fillers,</strong> such as talc and calcium carbonate, bulk out the gum and give it satisfying heft.</li><li><strong>Polymers</strong> give gum their stretch. These are polymers such as polyvinyl acetate, along with other materials that make up the ""gum base.""</li><li><strong>Emulsifiers</strong> are chemicals that help mix flavors and colors and reduce stickiness.<strong>Softeners,</strong> such as vegetable oil, are added to the gum base to keep it chewy rather than stiff.</li></ul></li></ul><ul><li><strong>Statement II is correct:</strong> Regular chewing gum has a substance called PVA (polyvinyl acetate), which is used to make tyres and glue. <strong>The gums that we consume are plastic based,</strong> and PVA, in fact also damages public property.</li><li>A Research Gate report states, “Each year, chewing gum generates more than 105 tonnes of ‘plastic’ garbage. Thus, the discarded non-biodegradable residue of the gum produces plastic pollution.” This waste is hard to collect or track and ends up living and polluting the earth for thousands of years. <strong>Hence statement II is the correct explanation of statement I.</strong></li></ul>"
63, <p>Consider the following pairs :</p><p><em>Country Animal found in its natural habitat</em></p><p>1. Brazil Indri</p><p>2. Indonesia Elk</p><p>3. Madagascar Bonobo</p><p>How many of the pairs given above are correctly matched ?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Environment,d,Difficult,tCurrent Affairs(CA),"<ul><li><strong>Option 1 is not correct:</strong> The indri also called the babakoto, is one of the largest living lemurs. It is endemic to Madagascar, and it is losing its rainforest habitat for fuel, timber, and slash-and-burn agriculture.</li><li><strong>Option 2 is not correct:</strong> The elk is the second largest species within the deer family, Cervidae, and one of the largest terrestrial mammals in its native range of North America and Central and East Asia.</li><li><strong>Option 3 is not correct:</strong> The bonobo also historically called the pygmy chimpanzee (less often the dwarf chimpanzee or gracile chimpanzee), is an endangered great ape. The bonobo is found in a 500,000 km2 area within the Congo Basin of the Democratic Republic of the Congo (DRC), Central Africa.</li></ul>"
64," <p>Consider the following statements regarding World Toilet Organization :</p><p>1. It is one of the agencies of the United Nations.</p><p>2. World Toilet Summit, World Toilet Day and World Toilet College are the initiatives of this organization, to inspire action to tackle the global sanitation crisis.</p><p>3. The main focus of its function is to grant funds to the least developed countries and developing countries to achieve the end of open defecation.</p><p>Which of the statements given above is/are correct ?</p>",(a) 2 only,(b) 3 only,(c) 1 and 2,(d) 2 and 3,International Relations,a,Difficult,tCurrent Affairs(CA),"<ul><li><strong>Statement 1 is not correct: </strong>Founded on 19 November 2001, World Toilet Organization (WTO) is a global non-profit committed to improving toilet and sanitation conditions worldwide. WTO empowers individuals through education, training and building local marketplace opportunities to advocate for clean and safe sanitation facilities in their communities.</li><li><strong>Statement 2 is correct:</strong> WTO established World Toilet Day and the World Toilet Summit in 2001; this was followed by the World Toilet College in 2005. Through its various initiatives, WTO continues to provide an international platform for toilet associations, governments, academic institutions, foundations, UN agencies and corporate stakeholders to exchange knowledge and leverage media and corporate support in an effort to promote clean sanitation and public health policies.</li><li><strong>Statement 3 is not correct:</strong> Its main function is not to grant funds to the LDCs and Developong countries. World Toilet Organization was granted consultative status with the United Nations Economic and Social Council in 2013.</li></ul>"
65," <p>Consider the following statements :</p><p>1. Lions do not have a particular breeding season.</p><p>2. Unlike most other big cats, cheetahs do not roar.</p><p>3. Unlike male lions, male leopards do not proclaim their territory by scent marking.</p><p>Which of the statements given above are correct ?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Environment,a,Easy,Fundamental(F),"<ul><li><strong>Statement 1 is correct:</strong> Lions have no particular breeding season, and often synchronize breeding, especially after a pride takeover, raising the cubs communally.</li><li><strong>Statement 2 is correct:</strong> The bones of the cheetah's voice box form a fixed structure, with divided vocal cords that vibrate with both in and out breaths. This structure is the same for all the 'small' cats. While this design enables these cats to purr continuously, it limits the range of other sounds and prevents them from being able to roar. Cheetahs produce a variety of sounds including growls, purrs that generally denote contentment, chirps (between a mother and her cubs), and an ""explosive yelp"".</li><li><strong>Statement 3 is not correct:</strong> Leopards are territorial and mark their territory with faeces, urine and cheek-rubbing on trees. They can also leave scrape markings on the ground, trees or logs. This communicates to other leopards passing through that the territory they are in is occupied.</li></ul>"
66," <p>Which one of the following is the correct description of ""100 Million Farmers"" ?</p>","(a) It is a platform for accelerating the transition towards food and water systems that are net-zero (carbon), nature-positive and that aims to increase farmer resilience.",(b) It is an international alliance and a network of individuals and farming organisations interested in supporting and strengthening the development of the organic animal husbandry.,"(c) It is a digital platform fully integrated with service providers and built on blockchain that lets buyers, sellers and third parties trade fertilizers quickly and securely.","(d) It is a platform with the mission of encouraging the farmers to form Farmer Product Organisations or Agribusiness Consortiums, thus facilitating the access to global open markets to sell their products.",Current Affairs,a,Medium,Current Affairs(CA),"<ul><li>100 Million Farmers is a platform supporting private and public leaders to position food and farmers as central pillars on the global climate and nature agenda, and accelerate collective action to scale climate-and nature-friendly agricultural practices. <strong>Hence option (a) is the correct answer.</strong></li></ul>"
