Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
77," <p>Consider the following statements: </p><p>1. The weightage of food in Consumer Price Index (CPI) is higher than that in Wholesale Price Index (WPI).</p><p>2. The WPI does not capture changes in the prices of services, which CPI does.</p><p>3. Reserve Bank of India has now adopted WPI as its key measure of inflation and to decide on changing the key policy rates.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 2 only,(c) 3 only,"(d) 1, 2 and 3",Economics (Indian Economy),a,Easy,Fundamental(F),"<ul><li>Inflation can be described as the general rise in the price of goods and services in an economy over time. It is calculated by tracking the increase in prices of essentials.</li><li><strong>The Methods To Calculate Inflation CPI </strong><ul><li>The primary index that tracks the change in retail prices of essential goods and services consumed by Indian households is the Consumer Price Index or CPI. It shows the impact of inflation on people</li><li>It is always used for Dearness Allowance. Now, it is also being used for monetary policy formulation.</li><li>Since 2010, based on the Rangarajan Committee;s report, CPI (URBAN), CPI (RURAL), CPI (COMBINED) and CFPI- food indice are calculated therein</li><li>It covers both goods and services</li><li>200 Goods and services are taken- It is a selected basket of goods and services. The weightage of food in the CPI is close to 50% (The weightage for food is lower in WPI). <strong>Hence statement 1 is correct </strong></li></ul></li><li><strong>WPI </strong><ul><li>While retail inflation looks at the price at which the consumer buys the product, WPI is measured based on prices at the wholesale level. WPI measures the changes in the prices of goods sold and traded in bulk by wholesale businesses to other businesses. It reflects the inflation in the economy in general/ general level of inflation or price level in the economy.</li><li>Another difference between the two indices is that the wholesale market is only for goods, you cannot buy services on a wholesale basis. So WPI does not include services, whereas the retail price index does. WPI, unlike the Consumer Price Index (CPI), only tracks the prices of goods purchased by consumers. <strong>Hence statement 2 is correct</strong></li><li>697 goods are taken:-Primary goods, Fuel and power and Manufacturing goods, the latter being given the maximum weightage (64.23%)</li><li>Wholesale prices are considered</li><li>Base year= 2012</li><li>Based on the suggestions of the Urjit Patel committee, monetary policy (MP) in India is to be formulated in reference to the CPI (instead of WPI) based inflation. (The suggestion was accepted in 2014 itself.) The reason is that: i) CPI shows the impact on the people- WPI indicates the wholesale price, whereas CPI shows the retail price i.e. the price at which people make purchases from retail market. WPI does not show the impact of inflation on the people. Any policy shud consider the impact on the people ii) WPI does not account for the price in services iii) It is an international best practice- most of the countries have shifted to CPI. <strong>Hence statement 3 is not correct.</strong></li></ul></li></ul>"
78," <p>Consider the following pairs:</p><table border=""1"" data-mce-selected=""1""><tbody><tr><td width=""100""><strong>River </strong></td><td width=""100""></td><td width=""100""><strong>Flows into</strong></td></tr><tr><td width=""100"">1. Mekong</td><td data-mce-style=""text-align: center;"" style=""text-align: center;"" width=""100""><strong>:</strong></td><td width=""100"">Andaman Sea</td></tr><tr><td width=""100"">2. Thames</td><td data-mce-style=""text-align: center;"" style=""text-align: center;"" width=""100""><strong>:</strong></td><td width=""100"">Irish Sea</td></tr><tr><td width=""100"">3. Volga</td><td data-mce-style=""text-align: center;"" style=""text-align: center;"" width=""100""><strong>:</strong></td><td width=""100"">Caspian Sea</td></tr><tr><td width=""100"">4. Zambezi</td><td data-mce-style=""text-align: center;"" style=""text-align: center;"" width=""100""><strong>:</strong></td><td width=""100"">Indian Ocean</td></tr></tbody></table><p>Which of the pairs given above is/are correctly matched?</p><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlen"" style=""cursor: n-resize; margin: 0px; padding: 0px; left: 148px; top: 27.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlee"" style=""cursor: e-resize; margin: 0px; padding: 0px; left: 298.5px; top: 84.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandles"" style=""cursor: s-resize; margin: 0px; padding: 0px; left: 148px; top: 141.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlew"" style=""cursor: w-resize; margin: 0px; padding: 0px; left: -2.5px; top: 84.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlenw"" style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -2.5px; top: 27.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlene"" style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 298.5px; top: 27.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlese"" style=""cursor: se-resize; margin: 0px; padding: 0px; left: 298.5px; top: 141.5px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""true"" id=""mceResizeHandlesw"" style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -2.5px; top: 141.5px;"" unselectable=""true""></div>",(a) 1 and 2 only,(b) 3 only,(c) 3 and 4 only,"(d) 1, 2 and 4 only",Geography,c,Difficult,tFundamental(F),"<ul><li><strong>Pair 1 is not correctly matched:</strong> Originating in the icy headwaters of the Tibetan highlands, the Mekong River flows through the steep canyons of China, known as the upper basin, through lower basin countries Myanmar, Laos, Thailand, and Cambodia, before fanning across an expansive delta in Vietnam and emptying into the South China Sea.</li><li><strong>Pair 2 is not correctly matched:</strong> The River Thames is the longest river in England, flowing 215 miles from the Cotswolds to the North Sea.</li><li><strong>Pair 3 is correctly matched:</strong> The Volga is the longest river in Europe, and its catchment area is almost entirely inside Russia. It belongs to the closed basin of the Caspian Sea, being the longest river to flow into a closed basin.</li><li><strong>Pair 4 is correctly matched:</strong> The Zambezi is the fourth-longest river in Africa, the longest east-flowing river in Africa and the largest flowing into the Indian Ocean from Africa.</li></ul>"
79," <p>Consider the following statements: </p><p>1. In the case of all cereals, pulses and oil-seeds, the procurement at Minimum Support Price (MSP) is unlimited in any State/UT of India. </p><p>2. In the case of cereals and pulses, the MSP is fixed in any State/UT at a level to which the market price will never rise.</p><p>Which of the statements given above is/are correct? </p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Economics (Indian Economy),d,Easy,Fundamental(F),"<ul><li>Based on the recommendations of the Commission for Agricultural Costs and Prices (CACP), the Department of Agriculture and Cooperation, Ministry Of Agriculture And Farmers' Welfare, declares Minimum Support Prices (MSP) for 22 mandated crops, and Fair and Remunerative Price (FRP) for Sugarcane.</li><li>[Cereals (7) - paddy, wheat, barley, jowar, bajra, maize and ragi Pulses (5) - gram, arhar/tur, moong, urad and lentil</li><li>Oilseeds (8) - groundnut, rapeseed/mustard, toria, soyabean, sunflower seed, sesamum, safflower seed and nigerseed Raw cotton, Raw jute, Copra].</li><li>The idea behind MSP is to give guaranteed price and assured market to the farmers and protect them from the price fluctuations and market imperfections.</li><li>CACP considers various factors such as the cost of cultivation and production, productivity of crops, and market prices for the determination of MSPs. MSP fixed for each crop is uniform for the entire country. However, there is no instance of MSP being fixed in any State/UT at a level to which the market price will never rise. Hence <strong>statement 2 is not correct.</strong></li><li>While the government announces MSP for 23 crops, effective MSP-linked procurement occurs mainly for wheat, rice and cotton. The procurement is also limited to a few states. Due to limitations on the procurement side (both crop-wise and state-wise) and even after having an open-ended procurement at MSP, all farmers do not receive benefits of an increase in MSP. Hence statement 1 is not correct.</li></ul>"
80," <p>With reference to the Indian economy, consider the following statements:</p><p>1. 'Commercial Paper' is a short-term unsecured promissory note.</p><p>2. 'Certificate of Deposit' is a long-term instrument issued by the Reserve Bank of India to a corporation.</p><p>3. 'Call Money' is a short-term finance used for interbank transactions.</p><p>4. 'Zero-Coupon Bonds are the interest bearing short-term bond issued by the Scheduled Commercial Banks to corporations.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 4 only,(c) 1 and 3 only,"(d) 2, 3 and 4 only",Economics (Macroeconomics),c,Medium,Fundamental(F),"<ul><li><strong>Commercial Paper</strong> (CP) is an unsecured money market instrument issued in the form of a promissory note. It can be issued for maturities between a minimum of 7 days and a maximum of up to one year from the date of issue (short-term). Hence <strong>statement 1 is correct.</strong></li><li><strong>Certificate of Deposit </strong>(CD) is a negotiable money market instrument and is issued in dematerialised form against funds deposited at a bank or other eligible financial institution for a specified time period. Issued by the Federal Deposit Insurance Corporation (FDIC) and regulated by the Reserve Bank of India, the CD is a promissory note, the interest on which is paid by the financial institution. Hence <strong>statement 2 is incorrect.</strong></li><li><strong>Call money</strong> rate is the rate at which short term funds are borrowed and lent in the money market among banks on a day-to-day basis. Banks resort to this type of loan to fill the asset liability mismatch, comply with the statutory CRR and SLR requirements and to meet the sudden demand of funds. Hence <strong>statement 3 is correct.</strong></li><li>Bonds are a type of debt instrument. <strong>Zero Coupon Bonds</strong> are issued at a discount and redeemed at par. No interest payment is made on such bonds at periodic intervals before maturity. Hence<strong> statement 4 is incorrect. </strong></li></ul>"
81," <p>With reference to Foreign Direct Investment in India, which one of the following is considered its major characteristic? </p>",(a) It is the investment through capital instruments essentially in a listed company.,(b) It is a largely non-debt creating capital flow.,(c) It is the investment which involves debt-servicing.,(d) It is the investment made by foreign institutional investors in the Government Securities.,Economics (Macroeconomics),b,Easy,Fundamental(F),"<ul><li>Foreign Direct Investment (FDI) is the investment by a non-resident entity/person resident outside India in the capital of an Indian company under Foreign Exchange Management (Transfer or Issue of Security by a Person Resident Outside India) Regulations, 2017. The investment is done through capital instruments in (1) an <strong>unlisted Indian company;</strong> or (2) 10% or more of the post issue paid-up equity capital on a fully diluted basis of a listed Indian company. Hence,<strong> option a is incorrect.</strong> The investment can be made in equities or equity linked instruments or debt instruments issued by the company. Thus, FDI isn’t directly associated with government securities, and <strong>hence option (d) is incorrect.</strong></li><li>Generally, FDI takes place when an investor establishes foreign business operations or acquires foreign business assets, including establishing ownership or controlling interest in a foreign company (investments linked with equities), transfer of technology. This means they aren’t just bringing money with them, but also knowledge, skills and technology. Debt servicing is the regular repayment of interest and principal on a debt for a particular period. Thus, <strong>option c is incorrect.</strong> A <strong>non-debt creating capital flow</strong> is the one where there is no direct repayment obligation for the residents. FDI is largely a non-debt creating capital flow, and therefore<strong> option (b) is correct.</strong></li></ul>"
82," <p>With reference to the international trade of India at present, which of the following statements is/are correct? </p><p>1. India's merchandise exports are less than its merchandise imports.</p><p>2. India's imports of iron and steel, chemicals, fertilisers and machinery have decreased in recent years.</p><p>3. India's exports of services are more than its imports of services.</p><p>4. India suffers from an overall trade/current account deficit.</p><p>Select the correct answer using the code given below: </p>",(a) 1 and 2 only,(b) 2 and 4 only,(c) 3 only,"(d) 1, 3 and 4 only",Economics (Macroeconomics),d,Medium,Fundamental(F),"<ul><li>Merchandise trade deficit is the largest component of India’s current account deficit. As per RBI’s data, India’s Merchandise exports during April-August 2019-2020 was USD 133.14 billion, as compared to USD 210.39 billion of imports during the same period. Hence <strong>statement 1 is correct.</strong></li><li>Commodity-wise composition of imports between 2011-12 and 2018-19 shows that imports of iron and steel, organic chemicals, industrial machinery have registered positive growth rates as % of share in imports. Hence <strong>statement 2 is incorrect.</strong></li><li>India’s net services (service exports - service imports) has been in surplus. India’s Service exports during April-August 2019-2020 was USD 67.24 billion, as compared to USD 39.25 billion of imports during the same period. Hence <strong>statement 3 is correct.</strong></li><li>Current Account Deficit (CAD) or trade deficit is the shortfall between exports and imports. As per Economic Survey 2019-20, India’s CAD was 2.1% in 2018-19, and 1.5% of GDP in H1 of 2019-20. Hence statement 4 is correct. Therefore, the <strong>correct answer is (d) 1, 3 and 4 only.</strong></li></ul>"
83," <p>The term 'West Texas Intermediate', sometimes found in news, refers to a grade of </p>",(a) Crude oil,(b) Bullion,(c) Rare earth elements,(d) Uranium,Economics (Macroeconomics),a,Easy,Current Affairs(CA),"<ul><li>West Texas Intermediate (WTI) crude oil is a specific grade of crude oil and one of the main three benchmarks in oil pricing, along with Brent and Dubai Crude. WTI is known as a light sweet oil because it contains 0.24% sulfur and has a low density, making it ""light."" <strong>Hence option (a) is the correct answer.</strong></li></ul>"
84," <p>In the context of the Indian economy, non-financial debt includes which of the following? </p><p>1. Housing loans owed by households </p><p>2. Amounts outstanding on credit cards</p><p>3. Treasury bills</p><p>Select the correct answer using the code given below:</p>",(a) 1 only,(b) 1 and 2 only,(c) 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),d,Medium,Fundamental(F),"<ul><li><strong>Non-financial debt consists of credit instruments issued by governmental entities, households and businesses that are not included in the financial sector.</strong> (The financial sector comprises commercial banks, insurance companies, non-banking financial companies, co-operatives, pension funds, mutual funds and other smaller financial entities). Non-financial debt includes household or commercial loans, Treasury bills and credit card balances. They share most of the same characteristics with financial debt, except the issuers are non-financial. <strong>Hence correct answer is option (d).</strong></li></ul>"
85," <p>In India, why are some nuclear reactors kept under ""IAEA Safeguards"" while others are not?</p>",(a) Some use uranium and others use thorium,(b) Some use imported uranium and others use domestic supplies.,(c) Some are operated by foreign enterprises and others are operated by domestic enterprises,(d) Some are State-owned and others are privately-owned,Science And Technology,b,Easy,Current Affairs(CA),"<ul><li><strong>The nuclear reactors in India are placed under IAEA safeguards only if they are fuelled by uranium procured from abroad.</strong> There are at present 22 operational reactors, of which 14 are under the International Atomic Energy Agency (IAEA) safeguards as these use imported fuel. India currently imports uranium from <strong>Russia, Kazakhstan and Canada.</strong> Plans are also afoot to procure the fuel from Uzbekistan and Australia. By placing the reactors under the IAEA safeguards, India gives the international nuclear energy watchdog access to them. This step was taken by the country in 2014 to demonstrate that its nuclear energy programme was for peaceful purposes. It was a necessary step under the Indo-US nuclear deal. <strong>Hence option (b) is the correct answer.</strong></li></ul>"
86," <p>With reference to Trade-Related Investment Measures (TRIMS), which of the following statements is/are correct?</p><p>1. Quantitative restrictions on imports by foreign investors are prohibited.</p><p>2. They apply to investment measures related to trade in both goods and services.</p><p>3. They are not concerned with the regulation of foreign investment.</p><p>Select the correct answer using the code given below:</p>",(a) 1 and 2 only,(b) 2 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),c,Easy,Fundamental(F),"<ul><li>Under the Agreement on Trade-Related Investment Measures of the World Trade Organization (WTO), (TRIMs Agreement), WTO members have agreed not to apply certain investment measures related to<strong> trade in goods</strong> that restrict or distort trade. (TRIMs Agreement is a multilateral agreement on trade in goods, and not services).<strong> Hence statement 2 is not correct.</strong></li><li>The TRIMs Agreement <strong>prohibits</strong> certain measures that violate the national treatment (Article III) and <strong>quantitative restrictions requirements</strong> (Article XI) of the General Agreement on Tariffs and Trade (GATT) 1994. The list of TRIMs agreed to be inconsistent with these articles includes measures which require:<ul><li>particular levels of local procurement by an enterprise (“local content requirements”), </li><li> restrict the <strong>volume or value of imports</strong> such an enterprise can purchase, - use to an amount related to the level of products it exports (“trade balancing requirements”).</li></ul></li><li><strong>Hence statement 1 is correct.</strong></li><li>TRIMs Agreement stipulates that certain measures adopted by Governments to regulate FDI can cause trade-restrictive and distorting effects. However, the agreement is only concerned with the trade effects of investment measures. It is<strong> not intended to deal with the regulation of investment</strong> as such and does not impact directly on WTO members’ ability to regulate and place conditions upon the entry and establishment of foreign investment.<strong> Hence statement 3 is correct.</strong></li></ul>"
87," <p>If the RBI decides to adopt an expansionist monetary policy, which of the following would it not do?</p><p>1. Cut and optimise the Statutory Liquidity Ratio</p><p>2. Increase the Marginal Standing Facility Rate</p><p>3. Cut the Bank Rate and Repo Rate</p><p>Select the correct answer using the code given below: </p>",(a) 1 and 2 only,(b) 2 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),b,Easy,Fundamental(F),"<ul><li><strong>Expansionist/expansionary monetary policy</strong> is when the central bank of a country increases money supply to stimulate the economy.</li><li>The tools used by the RBI to control money supply in the economy can be quantitative or qualitative. Quantitative tools control the extent of money supply by changing the Cash Reserve Ratio (CRR), or Statutory Liquidity Ratio (SLR), or bank rate or Liquidity Adjustment Facility (LAF) that includes Marginal Standing Facility (MSF).</li><li>If RBI changes reserve ratios, this would lead to changes in lending by the banks which, in turn, would impact the deposits and hence, the money supply.<ul><li>SLR is the ratio of liquid assets to the demand and time liabilities (NDTL). RBI increases SLR to reduce bank credit during the time of inflation. Similarly, it reduces SLR during the time of recession to increase bank credit. Therefore, cutting and optimising SLR is something the RBI would do under its expansionist monetary policy.</li><li>MSF is an emergency window available to scheduled banks to borrow from RBI on an overnight basis by pledging government securities. Increase the MSF rate of interest will make borrowing costly, and thus is something that the RBI would not do as part of its expansionist monetary policy.</li><li>The rate of interest charged by RBI on loans extended to commercial banks is called Bank Rate. Repo rate is the rate at which the RBI lends to commercial banks by purchasing securities. Lower bank rates and repo rates would reduce the cost of borrowing, and thus will increase liquidity in the economy. Cutting bank rate and repo rate is something the RBI would do under its expansionist monetary policy. Therefore, correct option is <strong>(b) 2 only</strong></li></ul></li></ul>"
88," <p>With reference to the Indian economy after the 1991 economic liberalization, consider the following statements: </p><p>1. Worker productivity (rs. per worker at 2004-05 prices) increased in urban areas while it decreased in rural areas.</p><p>2. The percentage share of rural areas in the workforce steadily increased.</p><p>3. In rural areas, the growth in non-farm economy increased.</p><p>4. The growth rate in rural employment decreased</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 3 and 4 only,(c) 3 only,"(d) 1, 2 and 4 only",Economics (Indian Economy),b,Difficult,tCurrent Affairs(CA),"<ul><li>In NITI Aayog’s paper<strong> “Changing Structure of Rural Economy of India Implications for Employment and Growth 2017”,</strong> following observations were made: <ul><li>The absolute level of income per worker i.e. worker productivity has increased for both rural and urban areas. For rural areas it was Rs. 37273 in 2004-05 and Rs. 101755 in 2011-12, while for urban areas it was Rs. 120419 in 2004-05 and Rs. 282515 in 2011-12. Hence <strong>statement 1 is incorrect.</strong></li><li>As per 2011 Census, 68.8% of India’s population and 72.4% of workforce resided in rural areas. However, steady transition to urbanization over the years has led to a decline in the rural share in the workforce, from 77.8% in 1993-94 to 70.9% in 2011-12. Hence <strong>statement 2 is incorrect.</strong></li><li>About two third of rural income is now generated in non-agricultural activities. Non-farm economy has increased in rural areas. The share of agriculture in rural economy has decreased from 57% in 1993-94 to 39% in 2011-12. Hence <strong>statement 3 is correct.</strong></li><li>After 2004-05, the rural areas have witnessed negative growth in employment inspite of high growth in output. The growth rate of rural employment was 1.45% during 1994-2005, which fell to -0.28% between 2005-12. Hence <strong>statement 4 is correct.</strong><br/></li></ul></li></ul>"
89," <p>Consider the following statements: </p><p>1. In terms of short-term credit delivery to the agriculture sector, District Central Cooperative Banks (DCCBs) deliver more credit in comparison to Scheduled Commercial Banks and Regional Rural Banks.</p><p>2. One of the most important functions of DCCBs is to provide funds to the Primary Agriculture Credit Societies.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Economics (Indian Economy),b,Medium,Fundamental(F),"<ul><li>District Central Co-operative Banks (DCCBs) are a type of rural co-operatives, along with State Co-operative Banks (StCBs) and Primary Agricultural Credit Societies (PACS). Short-term co-operatives are arranged in a three-tier structure in most of the states, with StCBs at the apex level, DCCBs at the intermediate level and PACS at the grassroots level.<ul><li>Although the focus of rural cooperative lending is agriculture, the share in credit flow to agriculture of rural cooperatives is only 12.1%, as compared to 76% of Scheduled Commercial Banks (SCBs), and 11.9% of Regional Rural Banks. Hence <strong>statement 1 is incorrect.</strong></li><li>DCCBs mobilise deposits from the public and provide credit to the public and PACS. Hence<strong> statement 2 is correct. </strong></li></ul></li></ul>"
90," <p>In India, under cyber insurance for individuals, which of the following benefits are generally covered, in addition to payment for the funds and other benefits?</p><p>1. Cost of restoration of the computer system in case of malware disrupting access to one's computer</p><p>2. Cost of a new computer if some miscreant wilfully damages it, if proved so</p><p>3. Cost of hiring a specialized consultant to minimize the loss in case of cyber extortion.</p><p>4. Cost of defence in the Court of Law if any third party files a suit</p><p>Select the correct answer using the code given below:</p>","(a) 1, 2 and 4 only","(b) 1, 3 and 4 only",(c) 2 and 3 only,"(d) 1, 2, 3 and 4",Economics (Macroeconomics),b,Difficult,tCurrent Affairs(CA),"<ul><li><strong>Cyber Insurance is designed to guard businesses from the potential effects of cyber-attacks. It helps an organisation mitigate risk exposure by ofsetting costs, after a cyber-attack/breach has happened. To simplify, cyber Insurance is designed to cover the fees, expenses and legal costs associated with cyber breaches that occur after an organisation has been hacked or from theft or loss of client/employee information. In India, cyber insurance covers (generally) the following: Identity theft</strong></li><li><strong>Cyber-bullying and cyber-stalking</strong><ul><li>Cyber extortion</li><li>Malware intrusion</li><li>Financial loss due to unauthorized and fraudulent use of bank account, credit card and mobile wallets Legal expenses arising out of any covered risk</li><li>Social Media Cover</li><li>Phishing Cover</li><li>E-mail Spoofing</li><li>Media Liability Claims Cover</li><li>Cyber Extortion Cover</li><li>Privacy Breach and Data Breach by Third Party. Hence only options 1, 3 and 4 are correct.</li></ul></li></ul>"
91," <p>With reference to the cultural history of India, consider the following pairs:</p><p>1. Parivrajaka Renunciant and Wanderer</p><p>2. Shramana : Priest with a high status</p><p>3. Upasaka : Lay follower of Buddhism</p><p>Which of the pairs given above are correctly matched?</p>",(a) 1 and 2 only,(b) 1 and 3 only,(c) 2 and 3 only,"(d) 1, 2 and 3",History (Ancient India),b,Difficult,tFundamental(F),"<ul><li>The word <strong>Parivrajaka</strong> means ""roaming ascetic"". A <strong>wandering religious mendicant.</strong> Although this term occurs in the early Brahmanic tradition of the Upaniṣads, it is also applicable to Buddhist and Jain monks, as well as to Hindu saṃnyāsins. The Pāli equivalent is paribbājaka.</li><li>Vedic Brahmanism - drawing its identity from the Vedic corpus - was a religious form associated with socially dominant groups, supporting practices and beliefs that could be seen as an orthodoxy, there have been movements that have distanced themselves in various ways from Vedic Brahmanism. <strong>The Shramana group - Buddhism, Jainism and various 'heterodox' sects - is one such well-established group. </strong>shramanas did not regard the brahmans as being of the highest status. The shramanas included a variety of ascetics, as well as the monks and lay followers of various sects - Buddhist, Jaina, Ajivika and others.</li><li>Monks renounced social obligations to take on an alternative life when they joined the Order. They lived as equal members of the Order, denying caste distinctions. But they lived in monasteries near villages and towns so that they could draw on the support of the lay community, namely, those who were Buddhists or Jainas but were not initiated into renunciatory groups. <strong>Lay followers were referred to as upasaka and upasika.</strong></li></ul>"
92," <p>With reference to Indian elephants, consider the following statements:</p><p>1. The leader of an elephant group is a female.</p><p>2. The maximum gestation period can be 22 months.</p><p>3. An elephant can normally go on calving till the age of 40 years only.</p><p>4. Among the States in India, the highest elephant population is in Kerala.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 2 and 4 only,(c) 3 only,"(d) 1, 3 and 4 only",Environment,a,Difficult,tFundamental(F),"<ul><li><strong>Statement 1 is correct:</strong> The Indian elephant is one of three extant recognised subspecies of the Asian elephant and native to mainland Asia. The oldest female in an elephant herd is always the leader. Statement 2 is correct: Elephants have the longest gestation period of all mammals. The average gestation period of an elephant is about 640 to 660 days, or roughly 95 weeks.</li><li><strong>Statement 3 is not correct:</strong> Female elephants live for 60 to 70 years, but only have about four offspring throughout their lifetime. Fertility decreases after age 50 in elephants, but the pattern differed from a total loss of fertility in menopausal women with many elephants continuing to reproduce at least until the age of 65 years. Therefore it is not till the age of 40 years only.</li><li><strong>Statement 4 is not correct:</strong> South India had the highest number of wild elephants - 14,612. Among the south Indian states, Karnataka leads the table with 6,049 elephants followed by Kerala.</li></ul>"
93, <p>Which of the following Protected Areas are located in Cauvery basin?</p><p>1. Nagarhole National park</p><p>2. Papikonda National Park</p><p>3. Sathyamagalam Tiger Reserve</p><p>4. Wayanand Wildlife Sanctuary</p><p>Select the correct answer using the code given below:</p>,(a) 1 and 2 only,(b) 3 and 4 only,"(c) 1, 3 and 4 only","(d) 1, 2, 3 and 4",Geography,c,Medium,Current Affairs(CA),"<ul><li><strong>Option 1 is correct:</strong> Nagarhole National Park, also known as Rajiv Gandhi National Park, is a wildlife reserve in the South Indian state of Karnataka. Nagarhole National Park is in the Cauvery Basin. </li><li><strong>Option 2 is not correct:</strong> Papikonda National Park is located near Rajamahendravaram in the Papi Hills in East Godavari and West Godavari districts of Andhra Pradesh, and covers an area of 1,012.86 km2 (391.07 sq mi). It is an Important Bird and Biodiversity Area and home to some endangered species of flora and fauna. River Godavari flows through Papikonda National Park. <strong>Option 3 is correct:</strong></li><li>Sathyamangalam Tiger Reserve is a protected area and tiger reserve in the Eastern Ghats in the Erode District of the Indian state of Tamil Nadu. It is located at the confluence of two distinct geographical regions of bio diversity landscape; Western Ghat and Eastern Ghat. Sathyamangalam Tiger Reserve, the Gateway to Eastern Ghats, is a significant ecosystem and a wildlife corridor in the Nilgiri Biosphere Reserve between the Western Ghats and the rest of the Eastern Ghats and a genetic link between the five other protected areas which it adjoins, including the Billigiriranga Swamy Temple Wildlife Sanctuary, Sigur Plateau, Mudumalai National Park, Bandipur National Park and the Cauvery Wildlife Sanctuary.</li><li><strong>Option 4 is correct:</strong> The Wayanad Wildlife Sanctuary is an animal sanctuary in Wayanad, Kerala, India. Kabini river (a tributary of Cauvery river) flows through the sanctuary.</li></ul>"
94," <p>With reference to India's biodiversity, Ceylon frogmouth, Coppersmith barbet, Gray-chinned minivet and White-throated redstart are</p>",(a) Birds,(b) Primates,(c) Reptiles,(d) Amphibians,Environment,a,Easy,Fundamental(F),"<ul><li><strong>The Sri Lanka frogmouth,</strong> Sri Lankan frogmouth or Ceylon frogmouth is a small frogmouth (The frogmouths are a group of nocturnal birds) found in the Western Ghats of south India and Sri Lanka.</li><li><strong>The coppersmith barbet,</strong> also called crimson-breasted barbet and coppersmith, is an Asian barbet with crimson forehead and throat, known for its metronomic call that sounds similar to a coppersmith striking metal with a hammer. It is a resident bird in the Indian subcontinent and parts of Southeast Asia.</li><li><strong>The grey-chinned minivet</strong> is a species of bird in the family Campephagidae. It is found from the Himalayas to China, Taiwan and Southeast Asia.</li><li><strong>The white-throated redstart</strong> is a species of bird in the family Muscicapidae. It is found in Nepal, Bhutan, central China and far northern areas of Myanmar and Northeast India. Its natural habitat is temperate forests. <strong>Hence option (a) is the correct answer.</strong></li></ul>"
95, <p>Which one of the following protected areas is well-known for the conservation of a sub-species of the Indian swamp deer (Barasingha) that thrives well on hard ground and is exclusively graminivorous?</p>,(a) Kanha National Park,(b) Manas National Park,(c) Mudumalai Wildlife Sanctuary,(d) Tal Chhapar Wildlife Sanctuary,Environment,a,Medium,Current Affairs(CA),"<ul><li>Barasingha also known as swamp deer is one of the largest species of deer found in India, known for its distinctive character of twelve tined stags. Today, Swamp deer or Barasingha only found in the Kanha National Park of Madhya Pradesh, Kaziranga and Manas National Parks of Assam and large population in Dudhwa National Park of Uttar Pradesh.</li><li>Kanha Tiger Reserve has a significant population of Bengal tiger, Indian wild dog and barasingha deer in India. The park is the reintroduction site of barasingha and first tiger reserve in India to introduce Barasingha as officially mascot.</li><li>There are three subspecies of swamp deer found in the Indian Subcontinent. The western swamp deer (Rucervus duvaucelii) found in Nepal, southern swamp deer (Rucervus duvaucelii branderi) found in central and north India and eastern swamp deer (Rucervus duvaucelii ranjitsinhi) found in the Kaziranga and Dudhwa National Parks. <strong>The southern swamp deer has hard hooves and is adapted to hard ground.</strong> The other two subspecies are adapted to swampy areas. <strong>Hence the correct answer is option (a).</strong></li></ul>"
