q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
67,"The Locus Standi rule to move the court
was liberalized by the case of?",SR Bommai vs Union of India,Minerva Mills vs Union of India,SP Gupta vs Union of India :,Kesavananda Bharati vs State of Kerala,CAPF,2015.0,c,"Exp) Option c is the correct answer.

The locus standi rule to move the court was liberalized by

the case of SP Gupta vs Union of India. This case is also

known as the Judges’ Transfer Case, as it dealt with the issue

of transfer of judges from one High Court to another by the

President in consultation with the Chief Justice of India.

(i

| Important Tip

« SR Bommiai vs Union of India was a case that dealt
with the constitutional validity of President’s rule
imposed under Article 356 in various states. The
court laid down certain safeguards and limitations on
the exercise of this power by the Centre and upheld the
federal structure of the Constitution.

« Minerva Mills vs Union of India was a case that
dealt with the constitutional validity of certain
amendments made to Article 31C and Article 368 by
the 42nd Amendment Act, 1976. The court struck down
these amendments as violative of the basic structure
doctrine and upheld the supremacy of judicial review
and fundamental rights over directive principles.

¢ Kesavananda Bharati vs State of Kerala was a case
that dealt with the constitutional validity of certain
amendments made to Article 31 by various land
reform acts. The court propounded the basic structure
doctrine and held that Parliament had no power to
amend any part of the Constitution that formed its
essential core or identity ."
68,"Which of the following conditions is/are
necessary for the issue of a writ of certiorari
in India?

1. There should be a tribunal or an officer
having legal authority to determine
questions affecting rights of subjects and
having a duty to act judicially.

2. Such tribunal or officer has acted without
jurisdiction.

Select the correct answer using the code given

below.",1 only,2 only,Both 1 and 2,Neither 1 nor 2,CDS  (I),2023.0,c,"Exp) Option c is the correct answer
Statement 1 is correct: The condition mentioned in statement
1 implies that the writ of certiorari can only be issued against
a tribunal or an officer who has the legal authority to decide
matters that impact the rights of individuals and is obligated
to act judicially. In other words, the tribunal or officer must
have the power to make decisions that affect the rights of
individuals, and they must have a duty to act in a judicial or
quasi-judicial capacity.
Statement 2 is correct: This condition implies that the writ
of certiorari can only be issued if the tribunal or officer has
acted beyond their legal authority or jurisdiction. If they
have acted without the requisite jurisdiction, the writ can be
issued to quash their decision or order.
For the issue of a writ of certiorari in India, both conditions
mentioned in options 1 and 2 are necessary.

Important Tip

Concept of Certiorari

e = Itliterally means ‘to be certified’ or ‘to be informed?

« It is issued by a higher court to a lower court or
tribunal to either transfer a case pending with the
latter or to overturn the latter’s order in a case.

¢ Itis issued due to an excess of jurisdiction, a lack of
jurisdiction, or a legal error.

e As a result, unlike prohibition, which is only
preventative, certiorari is both preventive and
curative.

« Previously, the writ of certiorari could only be issued
against iudicial and quasi-judicial authorities, not
administrative ones.

« However, the Sipreme Court ruled in 1991 that
certiorari cuu U7 icsued even against administrative
authorities affecting individual rights.

° Certiorari, like prohibition, is not available against
legislative bodies or ; rivate individuals or bodies."
69,"Who among the following Chief Justices of.

India ordered the constitution of a Special

Bench called ‘Social Justice Bench’ ?",Justice H. L. Dattu,Justice K. G. Balakrishnan,Justice R. M. Lodha,Justice Y. K. Sabharwal,CDS  (1),2023.0,a,"Exp) Option a is the correct answer

In December 2014, when Justice HL Dattu was the Chief
Justice of India (CJI), the Supreme Court had issued a
notification to set up a special Bench known as the Social
Justice Bench. The Social Justice Bench was established to
exclusively hear cases related to social justice issues. It aimed
to expedite the hearing and disposal of cases pertaining to
matters such as gender inequality, child rights, disability
rights, environmental protection, and other socio-economic
concerns."
70,"The issue, ‘whether Section 377 of the
Indian Penal Code is violative of Articles 21,  14 and 15 of the Constitution of India’
was decided in which one of the following
cases? (CDS 2022 (D]","Shreya Singhal vs, Union of India",Vishakha vs. State of Rajasthan,Shayara Bano vs. Union of India,"Naz Foundation vs. Government of NCT

of Delhi and others",,,d,"Exp) Option d is the correct answer.

The case of “Naz Foundation vs. Government of NCT of
Delhi and others” addressed the constitutionality of Section
377 of the Indian Penal Code, which criminalized same-
sex consensual activities. The court’s decision impacted
fundamental rights under Articles 21, 14, and 15 of the
Indian Constitution, including the right to life, equality, and
prohibition of discrimination."
71,"Which one of the following writs means
‘you may have the body?",Habeas Corpus,"Mandamus
{c) Certiorari",,Quo Warranto,CDS  (I),2022.0,a,"Exp) Option a is the correct answer.
The writ of Habeas Corpus is a legal remedy that allows
an individual to seek relief from unlawful detention or
imprisonment. The term “Habeas Corpus” is derived from
Latin, which means “you may have the body.”

Important Tip

1. Article 32 of the Indian Constitution provides for
the right to constitutional remedies to protect
Fundamental Rights and it is integral to Basic Structure
doctrine.

2. Five Constitutional Writs:

¢ Habeas Corpus: It used to ensure the release of a
person who is unlawfully detained or imprisoned |

¢ Mandamus: It issued to compel public officials or |
authorities to perform their duties or functions. |

¢ Prohibition: It is used to prohibit lower courts or
tribunals from exceeding their jurisdiction or acting
contrary to law. |

¢ Certiorari: It is issued to quash the orders or
decisions of lower courts or tribunals on grounds of |
jurisdictional errors or violation of natural justice.

e Quo Warranto: It is used to inquire into the legality of
a person holding a public office and to challenge their
authority or credentials."
72,"Article 231 of the Constitution of India
grants power to establish a common High
Court for two or more states to",the Parliament,the Supreme Court,the President of India,the Union Cabinet,CDS  (I),2021.0,a,"Exp) Option a is the correct answer
The power to establish a common High Court is vested in
the Parliament, under Article 231 of the Constitution."
73,"What is the ground on which the Supreme

Court can refuse relief under Article-32?

(CDS 2020 (D]","The aggrieved person can get 20s remedy
from another court.",That disputed facts have to be investigated.,"That no Fundamental Right has been
infringed.","That the petitioner has not asked for the
proper writ applicable to his/her case.",,,c,"Exp) Option c is the correct answer.
Under Article-32 of the Constitution of India, individuals
have the right to move the Supreme Court for the enforcement
of their Fundamental Rights. However, there are certain
grounds on which the Supreme Court can refuse relief under
Article-32. One such ground is when it is determined that no
Fundamental Right has been infringed in the case."
74,"The power of the Supreme Court to decide
in the case of a dispute between two or more
States is called [CDS 2020 (ID)",original jurisdiction,inherent jurisdiction,plenary jurisdiction,advisory jurisdiction,,,a,"Exp) Option a is the correct answer.
Under Article 131 of the Constitution of India, the Supreme
Court has original jurisdiction in matters related to disputes
between states, or between the Government of India and one
or more states, or between two or more states on one side
and the Government of India on the other.

Important Tip

1. The Supreme Court has exclusive original jurisdiction
in federal disputes, which include disputes between
the Centre and one or more states, or between
different states.

2. This jurisdiction is limited to disputes involving
questions of law or fact that determine the existence
or extent of a legal right, excluding political questions. |

3. The Supreme Court cannot entertain suits brought |
by private citizens against the Centre or a state under |
this jurisdiction.

4. The Supreme Court’s jurisdiction does not extend
to disputes arising from pre-Constitution treaties,
agreements, or certain matters such as inter-state water
disputes, matters referred to the Finance Commission,
commercial disputes, or recovery of damages by a state
against the Centre.

5. In 1961, the Supreme Court dismissed the first suit
brought under its original jurisdiction, where West
Bengal challenged the Constitutional validity of the
Coal Bearing Areas (Acquisition and Development)
Act, 1957, passed by the Parliament."
75,"In the Indian judicial system, writs are
issued by )]",the Supreme Court only,the High Courts only,the Supreme Court and High Courts only,"the Supreme Court, High Courts and

Lower Courts",CDS  (I,2020.0,c,"Exp) Option c is the correct answer
Both the Supreme Court and High Courts have the
authority to issue writs. While the Supreme Court primarily
issues writs for the enforcement of fundamental rights, High
Courts can issue writs not only for fundamental rights but
also for other purposes, such as the enforcement of legal
rights or statutory duties.

Important Tip

Article 32, Constitution of India 1950

1. The right to move the Supreme Court by appropriate |
proceedings for the enforcement of the rights conferred
by Part JIL is guaranteed.

2. The Supreme Court shall have power to issue directions
or orders or writs, including writs in the nature of
habeas corpus, mandamus, prohibition, quo warranto
and certiorari, whichever may be appropriate, for the
enforcement of any of the rights conferred by this Part.

3. Without prejudice to the powers conferred on the
Supreme Court by clauses (1) and (2), Parliament
may by law empower any other court to exercise
within the local limits of its jurisdiction all or any of
the powers exercisable by the Supreme Court under
clause (2).

The right guaranteed by this article shall not be suspended

except as otherwise provided for by this Constitution.

Similarily, Under Art 226, Constitution of India - High

Court have the power to issue writes.

The write jurisdiction of High Court is wider than that

of Supreme Court , as High Courts can issue writes with

respect to Fundamental as well as legal Rights , whereas
the supreme court can issue writes with respect to only
fundamental rights."
76,"Which one of the following is not the
necessary condition for the issue to a Writs
of Quo Warranto?",The Office must be a Public Office.,"The Office must be created by the Statute
or by the Constitution itself.",The Office must not be a substantive one.,"There has been a contravention of the
Constitution or a Statute in appropriating
such person to that Office.",CDS  (11),2020.0,c,"Exp) Option c is the correct answer

A writ of Quo Warranto is a legal action that challenges

a person’s right to hold a public office. It seeks to inquire

into the authority by which the person claims to hold the

office and whether they have the legal right to do so. The

reason option (c) is not a necessary condition for issuing

a writ of quo warranto is that the eligibility or legality

of holding a substantive office is equally important to

ensure that the person holding the office has the necessary

qualifications and meets the requirements laid out by law

or the constitution.

Important Tip

, 1. ‘Quo Warranto’ means ‘by what warrant’. Through
this writ, the Court calls upon a person holding a public
office to show under what authority he holds that
office. If it is found that the person is not entitled to
hold that office, he may be ousted from it. Its objective
is to prevent a person from holding an office he is
not entitled to, therefore preventing usurpation of
any public office. It cannot be issued with respect toa
private office.

2. The writ can be issued only when the following
conditions are fulfilled:

« The public office is wrongfully assumed by the
private person.

« The office was created by the constitution or law and
the person holding the office is not qualified to hold
the office under the constitution or law.

¢ The term of the public office must be of a permanent
nature.

« The nature of duties arising from the office must be
public."
77,"Which among the following statements
about the power to change the basic
structure of the Constitution of India is/are
correct?

1. It falls outside the scope of the amending
powers of the Parliament.

2. It can be exercised by the people through
representative in a Constituent Assembly.

3. It falls within the constituent powers of
the Parliament.

Select the correct answer using the codes

given below:",land 3,land 2,Only 1,2 and 3,CDS Pre.  T,2019.0,c,"Exp) Option c is the correct answer.

+ The concept of basic structure was laid down by the
Supreme Court in the Keshvananda Bharti Case (1973).

¢ The basic structure doctrine states that the Constitution
of India has certain basic features that cannot be altered
or destroyed through amendments by the Parliament
Article 368 does not give absolute powers to the
Parliament to amend any part of the Constitution.

« Itcan’t beexercised by the people through representatives
in a constituent assembly (Statement 2 is incorrect)

¢ It falls outside the constituent powers of the parliament.
(Statement 3 is incorrect)"
78,"In which one of the following judgments of
the Constitutional Bench of the Supreme
Court of India, the rarest of rare principle
in the award of death penalty was first laid
down?",Bachan Singh Vs State of Punjab (1980),Gopalanachari Vs State of Kerala (1980),"Dr. Upendra Baxi Vs State of Uttar

Pradesh (1983)",Tukaram Vs State of Maharashtra (1979),CDS Pre.  I,2016.0,a,"Exp) Option a is the correct.

* In Bachan Singh Vs State of Punjab (1980), Supreme
Court laid down that Capital Punishment in India would
be given only in the rarest of rare cases.

¢ Itstated that the principle that the death penalty ought not
to be awarded unless the alternative of life imprisonment
is “unquestionably foreclosed”.

Important Tip

¢ Gopalanachari Vs State of Kerala (1980) : Person shall

be given legal aid at the expense of the state.

« Dr. Upendra Baxi Vs State of Uttar Pradesh (1983) :

seeking enforcement of the constitutional rights.

* Tukaram Vs State of Maharashtra (1979) : There is a
| word of difference between sexual intercourse & rape."
79,"In which one of the following cases, the
constitutional validity of the Muslim
Women (Protection of Rights of Divorce)
Act, 1986, was upheld by the Supreme Court
of India?","Muhammad Ahmed Khan Vs Shah Bano

Beguin",Daniel Latifi Vs Union of India,Mary Roy vs State of Kerala,Shankari Prasad Vs Union of India,CDS Pre. I,2016.0,b,"Exp) Option b is the correct answer

¢ Daniel Latifi Vs Union of India: In this case a divorced
Muslim women is entitled to reasonable and fair
provision and maintenance from her former husband and
this should be paid within the period of iddat.

¢ Muhammad Ahmed Khan Vs Shah Bano Begum : In
this case Supreme Court stated that divorced women had
the right to maintenance even after the period of Iddat
was over.

¢ Mary Roy Vs State of Kerala : landmark case brought
equal rights for Syrian Christian women in India as
their male siblings on matters of inheritance.

e Shankari Prasad Vs. Union of India : In this case
Constitutional validity of the first amendment act(1951)
was challenged."
80,"The basic structure doctrine with regard to
the Constitution of India relates to
1. the power of judicial review,

2. the judgement in Kesavananda Bharati
case (1973),

3, the constraints on Article-368 of the
Constitution of India.

4, the judgement in Golaknath case (1967).

Which of the statement(s) given above is/are

correct?","1,2 and 3",2 and 4,land 3,All of these.,CDS Il-,2016.0,a,"Exp) Option a is the correct answer.

* The basic structure doctrine was given in the landmark
decision of Kesavananda Bharati v State of Kerala (1973).

e The basic structure doctrine states that the Constitution
of India has certain basic features that cannot be altered
or destroyed through amendments by The Parliament.

¢ The Supreme Court can undertake judicial review for
such amendments.

e he Supreme Court declared that Article 368 did
not enable Parliament to alter the basic structure or
framework of the Constitution and Parliament could not
use its amending powers under Article 368 alter the basic
structure of the Constitution. Thus, statement 3 is correct.
In the Golaknath case, the supreme court ruled that
Parliament couldn't curtail any of the Fundamental
rights. (this case is not related to basic structure of the
constitution). Thus, statement 4 is incorrect"
81,"Which one of the following is not the powers
of the Supreme Court?","The Supreme Court has _ original

and exclusive jurisdiction in inter-
governmental disputes.","The Supreme Court has advisory
jurisdiction on a question of law or
fact which may be referred to it by the
President of India","The Supreme Court has the power to
review its own judgement or order","The Supreme Court has the exclusive
power to issue writs to protect the
fundamental rights of the people.",CDS Pre.  11,2016.0,d,"Exp) Option d is the correct answer.

* The Supreme Court is the guarantor and defender of
fundamental rights of the citizen ,

¢ In this regard, Supreme Court has original jurisdiction in
the sense that an aggrieved citizen can directly go to the
Supreme Court, not necessarily by way of appeal.

However, the writ jurisdiction of Supreme Court is not

exclusive because High Court also empowered of issue

writ jurisdiction (Hence option d is incorrect)"
82,"In which of the following cases did the
Supreme Court rule that Constitutional
Amendments were also laws’ under
Article-13 of the Constitution of India,
which could be declared void for being
inconsistent with Fundamental Rights?",Keshavanand Bharati Case,Golaknath Case,Minerva Mills Case,Maneka Gandhi Case,CDS II -,2015.0,b,"Exp) Option b is the correct answer.

« Golak Nath case held that constitutional amendment
passed according to article 368 is a law within the
meaning of article 13.

« 24th amendment act 1971 override this judgement and
declare that amendment under article 368 is not law
within the meaning of article 13.

Important Tip |

¢ Keshavanand Bharati Case is related to the basie|
structure doctrine. |

e¢ Minerva Mills Case is related to the interpretation of |
the basic structure doctrine.

« Maneka Gandhi Case is related to the Right of Personal |
Liberty granted by Article 21 of the Constitution. i"
83,"In the following questions, there are two
statements. One is labelled as Assertion (A)
and other is labelled as Reason (R):
Assertion (A): The District Judge is the
highest judicial authority in the district.
Reason (R): The District Judge has both
judicial and administrative powers. He
has also supervisory powers over all the
subordinate courts in the district.

In the context of the above two statements

which of the following is correct?","Both Assertion (A) and Reason (R)
are true, and Reason (R) is correct
explanation of Assertion (A)","Both Assertion (A) and Reason (R)
are true, but Reason (R) is not correct
explanation of Assertion (A)","Assertion (A) is true, but Reason (R) is
false","Assertion (A) is false, but Reason (R) is
true",Chhattisgarh P.C.S. (Pre),2021.0,a,"Exp) Option a is the correct answer.
Assertion is true- In the district, the district judge holds
the highest judicial authority, having both original and
appellate jurisdiction over both civil and criminal matters.
Part VI (Articles 233 to 237) of the Indian Constitution
deals with the District Courts.
Reason (R) is true- ‘The district judge exercises both
judicial and administrative powers, and they also possess
supervisory authority over all subordinate courts within the
district. The High Court hears appeals against the directives
and judgments of the district judge."
84,"Judicial review in the Indian Constitution is
based on-",Due Process of Law,Procedure established by Law,Rule of Law,"Precedents and conventions
(e) None or the above","Chhattisgarh P.C.S, (Pre)",2015.0,b,"Exp) Option b is the correct answer
Judicial Review is governed by the principle of “Procedure
established by law” Judicial review is the power of the
judiciary to examine the constitutionality of executive orders
and legislative enactments of both the State and Central
governments. If, after this examination, they are found to
be violative of the Constitution, they can be declared as
unconstitutional, illegal, and invalid (null and void) by the
judiciary."
85,"<A Judge of the Supreme Court can be
removed by the President of India after-",An enquiry by C.B.I.,An enquiry by Chief Justice of India,A report by the Bar Council of India,An impeachment by the Parliament,Chhattisgarh PCS (Pre),2003.0,d,"Exp) Option d is the correct answer

A Judge of the Supreme Court can be removed by

the President of India after an impeachment by the

Parliament, As per Article 124(4), A Judge of the Supreme

Court can be removed from office by the President of India

only after an address by each House of Parliament supported

by a majority of the total membership of that House and by a

majority of not less than two-thirds of members present and

voting, and presented to the President in the same session
for such removal on the ground of proved misbehaviour or
incapacity.

Important Tips - |
Article 124(4) and the Judges Inquiry Act 1968 determine
the procedure of removal of the judges:

e <A motion of impeachment addressed to the President is |
to be signed by at least 100 members of the Lok Sabha
or 50 members of the Rajya Sabha and then delivered
to the Speaker of Lok Sabha or the Chairman of Rajya
Sabha.

¢ The motion is to be investigated by a Committee of
3 judges of the Supreme Court and a distinguished
jurist.

« Ifthe Committee finds the judge guilty of misbehavior
or that he suffers from incapacity, the motion along
with the report of the committee is taken up for
consideration in the House where motion was moved. |

« The judge is then removed by the requisite majority,
i.e. majority of total and 2/3 of its members present

| _and voting."
86,"Which of the following type of Judge/Judges
can be appointed in the Supreme Court of
India?
(i) Ad hoc Judge
(ii) Additional Judge
Codes:",(i) is true and (ii) is false,(i) is false and (ii) is true,"Both (i) and (ii) are true
(d} Both (i) and (ii) are false",,M.P.P.C.S. (Pre),2020.0,a,"Exp) Option a is the correct answer

Option (i) is True: As per Article 127(1), if there’s no

quorum of Judges available for a Supreme Court session,

the Chief Justice of India, with the President’s prior consent

and consultation with the relevant High Court’s Chief Justice,

may request a qualified High Court Judge to serve as an ad

hoc Judge for the required period.

Option (ii) is False: As per Article 224(1), if there’s a

temporary increase in a High Court’s business or arrears

of work, the President may appoint qualified persons as

additional Judges for up to two years. However, additional

judges are not appointed in the Supreme Court; they are

appointed in High Courts."
87,"Who has the right to transfer any case
anywhere in India?",President,Supreme Court,High Court,None of these,M.P.P.C.S. (Pre),2010.0,b,"Exp) Option b is the correct answer

According to Article 139A of the Constitution of India the

Supreme Court has the right to transfer any case anywhere in

the territory of India. The Supreme Court can also withdraw

the case or cases pending before the High Court and dispose

of all the cases to itself."
88,"To become a Judge of Supreme Court, a
person must be an advocate in High Court
for at least how many years?",20,10,8,25,M.P.P.C.S. (Pre),2002.0,b,"Exp) Option b is the correct answer

According to Article 124(3) of the Constitution of India,

a person can be appointed as a Judge of the Supreme Court

if he/she has been an advocate of a High Court or of two or

more such Courts in succession for at least 10 years.
Important Tips

According to Article 124(3) of the Constitution, a person

can be appointed as a judge of the Supreme Court if he or

she:

* <A person must be a citizen of India.

« Must have served as a judge of a High Court for at

__least five years or two such courts in succession.

je Alternatively, must have been an advocate of a High
Court for at least ten years or two or more such
courts in succession.

| ° Must bea distinguished jurist in the opinion of the

| president."
89,"The case of Vishakha and others Vs. State of
Rajasthan and others is related to-","Maternity leave in respect of working
women",Transfer policy for women,"Prevention of the practice of dowry
prevalent in the society","Prevention of sexual harassment of
women at workplace",R.A.S./R.T.S. (Pre),2021.0,d,"Exp) Option d is the correct answer

Vishaka & ors. v/s state of Rajasthan is a case which deals
with the evil of Sexual Harassment of a women at her
workplace. It is a landmark judgment case in the history of
sexual harassment which as being decide by Supreme Court.
Important Tips

‘In 1997, the Supreme Court in India formulated the
Vishakha guidelines to protect women from sexual
harassment at workplaces.

| The Supreme court made it mandatory for all institutions

| to follow the Vishaka guidelines across the country.

The guidelines suggested that the compliance mechanism

should ensure the timebound treatment of complaints.

The Vishakha guidelines gave rise to the foundation to

redress the Sexual Harassment of Women at Workplace

(Prevention, Prohibition, and Redressal) Act, 2013."
90,Identify the incorrect pair of Case and Ruling in that case by Supreme Court:,| Indira Creamy Layer for Other Sawhney Backward Classes. Case,| Vishakha |:| Protection of working Case women against sexual harassment at their place of work.,"Maneka Articles 14, 19 and 21 are Gandhi not mutually exclusive. Case",Bella The right to travel abroad Banerjee is a part of personal Case liberty.,R.A.S./R.T.S. (Pre),2013.0,d,"Exp) Option d is the correct answer

Bella Banerjee case (1953) dealt with the constitutionality
of the West Bengal Land Development and Planning Act,

1948. The Supreme Court held certain provisions of the Act

unconstitutional and void. The judgment highlighted the

importance of providing fair compensation to landowners

during the process of land acquisition for public purposes

and established the principle that the government’s

declaration of public purpose should not be regarded as

conclusive, leaving room for judicial review. It did not

concern the right to travel abroad as part of personal liberty.

Important Tips

i

ie The Indira Sawhney case, also known as the Mandal
Commission case, 1992 where the Supreme Court

upheld the implementation of reservations for Other

Backward Classes (OBCs) in educational institutions

| and public employment. However, the Court ruled
that the “creamy layer” within OBCs should be excluded
{rom reservation benefits to ensure that the benefits
reach the truly disadvantaged sections.

e In the Vishakha case of 1997, the Supreme Court
laid down guidelines to prevent sexual harassment
of women at workplaces. These guidelines were later
incorporated into the Sexual Harassment of Women
at Workplace (Prevention, Prohibition, and Redressal)
Act, 2013.

e Inthe Maneka Gandhi case (1978), the Supreme Court
held that the right to life and personal liberty (Article
21) in the Indian Constitution is not limited to mere
animal existence but includes a meaningful life with
dignity. The Court emphasized that Articles 14, 19, and
21 are not mutually exclusive and are interconnected to
ensure fundamental rights’ comprehensive protection."
91,All the cases regarding interpretation of the Constitution can be brought to the Supreme Court under its~-,Original Jurisdiction,Appellate Jurisdiction,Advisory Jurisdiction :,None of the above,U.P. Lower Sub. (Mains),2013.0,b,"Exp) Option b is the correct answer
The appellate jurisdiction of the Supreme Court can
be invoked by a certificate granted by the High Court
concerned under Article 132(1), 133(4) or 134 of the
Constitution in respect of any judgement, decree or final
order of a High Court in both civil and criminal cases,
involving substantial questions of law as to the interpretation
of the Constitution."
92,Where can the Public Interest Litigation (PIL) be filed?,Only in Supreme Court of India,Only in High Courts of States,In Central Administrative Tribunals,Both.in High Courts & Supreme Court,Uttarakhand PCS (Pre),2012.0,d,"Exp) Option d is the correct answer a
A Public Interest Litigation can be filed in the High Court
or Supreme Court. One can file a PIL under Article 226 of
the Constitution before the High Court and under Article 32
before the Supreme Court of India.
Important Tips
Public interest Litigation (PIL) means litigation filed in a
court of law, for the protection of “Public Interest”, such as
Pollution, Terrorism, Road safety, Constructional hazards
etc.
Any matter where the interest of public at large is affected
can be redressed by filing a Public Interest Litigation in a
court of law.
Public interest litigation is not defined in any statute or in
any act. It has been interpreted by judges to consider the
intent of public at large."
