q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
111,"Which of the following statements is not
correct? (38th B.B.S.C. (Pre) 1992]","To hold the office of President, candidate
should have the minimum age of 35 years","Vice-President is Chairman of Rajya
Sabha","Vice-President is appointed by the
President of India","First President of India was Dr. Rajendra
Prasad",,,c,"Exp) Option c is the correct answer.
The Vice-President of India is not appointed by the
President of India. The Vice-President is elected by an
electoral college consisting of members of both houses of
Parliament. The members of the electoral college include
elected members of Rajya Sabha (the upper house of
Parliament) and Lok Sabha (the lower house of Parliament).
Important Tips

« As per Article 58 of the Indian Constitution, a person
must be at least 35 years old to be eligible for the office
of President of India.

e The Vice-President of India serves as the ex-officio
Chairman of the Rajya Sabha, which is the upper
house of Parliament. |

* The Vice-President presides over the sessions of the |

| Rajya Sabha, maintains order, and ensures the smooth
functioning of the house."
112,"Which one among among the following
Departments/Authorities is not under the
Ministry of Home Affairs?",The Department of States,The Department of Language Official,"The National Authority Chemical
Weapons Convention","The Department of Jammu, Kashmir and
Ladakh Affairs",CDS  (1),2023.0,c,"Exp) Option c is the correct answer

The National Authority for Chemical Weapons Convention

(NACWC) has been set up as an office of the Cabinet

Secretariat, Government of India in 1997 to fulfill, on

behalf of the Government of India, the obligations under the

Chemical Weapons Convention and to act as the national

focal point for effective liaison with the Organization for the

Prohibition of Chemical Weapons (OPCW) and other State

Parties on matters relating to the Convention."
113,"Which one of the following statements
about the Solicitor General of India (SGJ)
is not correct?","The SGI is the Government’s chief legal

advisor.","The SGI is the secondary law officer of
the country.","The post of the SGI is a constitutional
post.","The SGI is appointed by the Appointments
Committee of the Cabinet.",CDS  (1),2023.0,c,"Exp) Option c is the correct answer

The Solicitor General of India (SGI) is the second-highest

law officer of the country, after the Attorney General of

India. The SGI is not a constitutional post but a statutory

position. Solicitor general and Additional Solicitor

Generals’ office and duties are governed by Law Officers

(Conditions of Service) Rules, 1987."
114,"Which one of the following committees
does not have members from the Rajya
Sabha?",The Public Accounts Committee,The Committee Undertakings on Public,The Estimates Committee,"The Committee on the Welfare of

Scheduled Castes and Scheduled Tribes",CDS  (1),2023.0,c,"Exp) Option c is the correct answer
The Estimates Committee is a standing committee of the
Lok Sabha, the lower house of the Parliament of India. It
is responsible for scrutinizing the government’s budgetary
proposals and suggesting ways to improve their efficiency
and economy. The committee has 30 members, all of whom
are elected members of the Lok Sabha."
115,"Which one of the following statements
about the election of the President of India
is not correct?","A Union Minister shall not be eligible for

election as the President.","The President is elected by the elected
members of the Parliament and the
Legislative Assemblies of States and
Union Territories.","The Electoral College does not include
elected members of the Legislative
Councils.","The system of proportional representation
by means of single transferable vote is
followed.",CDS  (D),2023.0,a,"Exp) Option a is the correct answer
According to Article 59 of the Constitution of India,
The President shall not be a member of either House of
Parliament or of a House of the Legislature of any State, and
ifa member of either House of Parliament or of a House of
the Legislature of any State be elected President, he shall
be deemed to have vacated his seat in that House on the
date on which he enters upon his office as President. Thus
any Indian citizen who is eligible to become a member of
Parliament can also be elected as the President, irrespective
of whether they are a Union Minister or not. There is no
explicit restriction on Union Ministers from being eligible
for the position of the President.

Important Tip:

Facts regarding Election of President of India

¢« The Indian President is elected through an electoral
college system, by proportional representation by a
single transferable vote. The Elections are conducted
and overseen by the Election Commission of India.

¢ The electoral college is based on all elected members
of Parliament (MPs), and the elected members of
State Legislative Assemblies and Union Territories
(MLAs).

« Before voting, in the nomination stage, the candidate
files nomination with a signed list of 50 proposers and
50 seconders. These can be anyone from the members of
the electoral college from the State or national level. This
rule was implemented by EC in 1974. An elector cannot
propose or second the nomination of more than one
candidate.

« <A vote cast by each MP or MLA is not calculated as
one vote.

+ The fixed value of each vote by an MP of the Rajya
Sabha and the Lok Sabha is 700.

e Meanwhile, the vote value of each MLA differs from
State to State based on a calculation that factors in
its population vis-a-vis the number of members in its
legislative Assembly."
116,"According to the Constitution of India,
which one of the following statements is not
correct? (CDS 2022 (I)]","The executive powers of the Union shall

be vested in the President of India.","Parliament, by law, can confer functions
on authorities other than the President of
India.","The President of India is elected by an
electoral college consisting of all Members
of Parliament and all Members of all State
Legislatures.","A person, having held office as the
President, shall be eligible for election to
that office for the second term.",,,c,"Exp) Option c is the correct answer.

The President of India is elected indirectly by an electoral
college composed of the elected representatives (and not all
members) from the Parliament of India and the Legislative
Assemblies of the States, as well as the Union Territories of

Delhi and Puducherry (excluding Jammu and Kashmir, as
specified in the 70th Constitutional Amendment Act),"
117,"Which one of the following Articles of the
Constitution of India requires the Prime
Minister of India to furnish information
related to decisions of the Council of
Ministers to the President of India?",Article 78,Article 74,Article 75,Article 81,CDS  (1,2022.0,a,"Exp) Option a is the correct answer.
Article 78 of the Indian Constitution pertains to the duties
of the Prime Minister. It states that it shall be the duty of the
Prime Minister to communicate to the President all decisions
of the Council of Ministers relating to the administration
of the Union and proposals for legislation. Additionally,
the Prime Minister shall furnish such information to the
President as the President may call for. Article 78 outlines
the responsibilities of the Prime Minister in keeping the
President informed about the decisions and functioning of
the Council of Ministers."
118,"Which one of the following statements is
not correct?","All executive actions of the Government

of India are taken in the name of the
President of India.","The President of India appoints a person
as Attorney General of India provided
she/he is qualified to be a Judge of the
Supreme Court or a High Court.","The total number of Ministers in the
Council of Ministers cannot exceed ten
percent of the total number of members
of the House of People.","The President of India is bound to act as
per the advice tendered by the Council of
Ministers.",CDS  (1),2022.0,c,"Exp) Option c is the correct answer.
The 91st Constitutional Amendment Act, of 2003
introduced provisions to address the size of the Council
of Ministers, prevent defections, and strengthen the anti-
defection law. One of the provisions states that the total
number of ministers, including the Prime Minister, in the
Central Council of Ministers, should not exceed 15% of the
total strength of the Lok Sabha."
119,"Which one of the following methods is
followed in electing the President of India?",Proportional Representation only,First-Past-the-Post System only,"Proportional Representation and the
Single Transferable Vote System","Proportional Representation and the
First-Past-the-Post System",CDS  (I),2022.0,c,"Exp) Option c is the correct answer.
As per Article 55(3) of the Constitution of India, the
election of the President shall be held in accordance with
the system of proportional representation by means of
single transferable vote and the voting at such election shall
be by secret ballot. This means that the voting process for
the election of the President involves the use of the single
transferable vote system, which allows voters to rank the
candidates in order of preference."
120,"National Disaster Management Authority is
headed by (CDS 2021(1)]",the Prime Minister,"the Home Minister
{c) the President",,the Health Minister,,,a,"Exp) Option a is the correct answer
The National Disaster Management Authority (NDMA) is
the apex statutory body for disaster management in India
and is headed by the Prime Minister. As the head of the
NDMaA, the Prime Minister oversees the overall functioning
of the organization and provides strategic direction for
disaster management initiatives.
Important Tip
Mandate: Its primary purpose is to coordinate response to
natural or man-made disasters and for capacity-building
in disaster resiliency and crisis response. It is also the
apex body to lay down policies, plans and guidelines
for Disaster Management to ensure timely and effective
response to disasters.
¢ Vision: To build a safer and disaster resilient India by
a holistic, proactive, technology driven and sustainable
development strategy that involves all stakeholders
and fosters a culture of prevention, preparedness and
mitigation. .

« Divisions: NDMA has 5 major divisions viz. Policy & |
Plans, Mitigation, Operations & Communications |
& Information & Technology, Administration and |
Finance. ;"
121,"Which one of the following is not a correct
description of the Union Cabinet?",It is part of the Parliament.,It is responsible to the Parliament.,"It remains in power till it enjoys the
confidence of the Parliament.","A person from outside the Parliament
can never be appointed a member of the
Cabinet.",CDS (1),2021.0,d,"Exp) Option d is the correct answer.
Article 75 of the Constitution states that the Prime Minister
has the authority to appoint ministers, including those who
are not members of Parliament. However, non-member
ministers are required to become members of either the
Lok Sabha or the Rajya Sabha within 6 months in order to
continue serving as ministers."
122,"Which one of the following statements
about the Vice-President of India is not
correct?","He is not eligible for re-election,",He must not be less than 35 years of age.,"He is elected by members of an electoral
college consisting of the members of both
Houses of the Parliament.",His term of office is five years.,CDS (1),2021.0,a,"Exp) Option a is the correct answer
The Vice-President of India is eligible for re-election.
There is no restriction on the number of terms a Vice-
President can serve. The Vice-President can be re-elected
for multiple terms if the person is chosen by the Electoral
College again and meets the cligibility criteria."
123,"Which one among the following statements
pertaining to the President’s term of Office
is not correct?","The President holds Office for a term of

five years.","The President may be removed from the
Office by way of impeachment.","The President may resign before the
expiration of his/her term by writing to
the Speaker of the Lok Sabha.","The President shall, notwithstanding the
expiration of his/her term, continue to
hold Office unit] his/her successor enters
upon his/her Office.",CDS  (IT),2020.0,c,"Exp) Option c is the correct answer
The President’s resignation is governed by Article 56 of the
Indian Constitution. According to this article, the President
can resign by writing a letter to the Vice President."
124,"A special address by the Governor refers to
the address delivered by the Governor",when President’s Rule is called for,"when a national emergency necessitates
dissolution of Legislative Assembly","at the commencement of the first session
after general election and at the first
session of each year","whenever he/she has concluded that such
is necessary",CDS  (E1),2020.0,c,"Exp) Option c is the correct answer
Article 176 states that at the conimencement of the first
session after each general election to the Legislative Assembly
and at the commencement of the first session of each year,
the Governor shal] address the Legislative Assembly or, in
the case of a State having a Legislative Council, both Houses
assembled together. This is also called as special address."
125,"Which of the following is not related to the
powers of the Governor?",Diplomatic and Military powers,Power of appoint Advocate Gencral,"Summoning, proroguing and dissolving

State Legislature","Power to grant pardons,  repricves.
respites or remission of punishments",CDS Pre. HT,2018.0,a,"Exp) Option a is the correct answer
e A governor possesses executive, legislative, financial, and
judicial powers
e However, he has no diplomatic, military or emergency
powers like the president
Important Tip
« The Governor is the constitutional head of the State
Government.
¢ He plays a two-fold function as the constitutional head
of the State Government and as a link between the
Centre and the state government.
« The Governor of a State is appointed by the President
by warrant under his hand and seal.
¢ Articles 153 says that three should be a Governor for
each state.

| « But under the 7th Amendment Act, 1956, the same
person can be appointed as Governor of one or more
States,

;° Following are the powers and duties performed by

| Governor in states, they are as follows:

(i) They have power to appoint Advocate General,

: (ii) ‘hey can summoning, proroguing and dissolving State

| Legislature,

| (iii) They have power to grant pardons reprieves, respites

| or remission of punishments."
126,"Which one of the following regarding the
ordinance making power of the Governor is
not correct?",It is not a discretionary power,"The Governor may withdraw the

ordinance anytime","The ordinance power can be exercised
when the Legislature is not in session","The aid and advice of Ministers is not
required for declaring the ordinance",CDS Pre. (II),2018.0,d,"Exp) : Option d is the correct answer

e Article 213 empowers the Governor to promulgate
Ordinance, during recess of legislature.

| Important Tip

| * Governor of an Indian state draws ordinance making

power from Article 213 of the Constitution.

e The Governor can only issue ordinances when the
Legislative Assembly of a state or where there are two
houses in a state both houses are not in session.

| * Governors ordinance-making power is not a

discretionary power.

e This means that he can promulgate or withdraw an
ordinance only on the advice of the council of ministers

| headed by the chief minister."
127,"Which of the following statements about the
ordinance making power of the Governor
is/are Correct?

1. It is a discretionary power

2. The Governor himself is not competent
to withdraw the ordinance at any time.

Select the correct answer using the codes

given below (CDS Pre.2018 (1)]",Only 1,Only 2,Both 1 and 2,Neither 1 nor 2,,,d,"Exp) Option d is the correct answer

e Ordinance making power of the governor is not a
discretionary power, rather it comes under legislative
power of a governor (option 1 is incorrect)

° The governor is himself competent to withdraw the
ordinance at any lime. (option 2 is incorrect)"
128,"Which of the following statements relating
to the duties of the Governor is/are correct?
1. The duties of the Governor as a

Constitutional Head of the State do not
become the subject matter of questions or
debate in the Parliament.

2. Where the Governor takes a decision
independently of his Council of Ministers
or where he acts as the Chief Executive
of the State under President’s rule, his
actions are subject to scrutiny by the
Parliament.

Select the correct answer using the codes

given below:",Only 1,Only 2,Both 1 and 2,Neither 1 nor 2,CDS Pre. (II),2018.0,b,"Exp) Option b is the correct answer.

« ‘The duties of the Governor as a Constitutional Head of
the State do not become the subject matter of questions
or debate in the Parliament, is not correct , As any
inatter of utmost importance can be discussed in the
parliament, (statement 1 is incorrect)

¢ Parliament acts as a investigative body against all the
decisions taken by the executive Legislature Ministry and
even the duties of governor.

Important Tip

e Article 153 to Article 162 of the Indian Constitution
consists of the relevant provisions related to the office
of the Governor.

e The Governor is the constitutional head of the State
Government

* appointed by the President by warrant under his hand
and seal.

« Articles 153 says that three should be a Governor for
each state.
¢ under the 7th Amendment Act, 1956, the same person
can be appointed as Governor of one or more States. |
¢ Article 157: In order to be appointed as Governor, a,
person: |
* Must bea citizen of India;
« Must have competed the age of 35 years |
* In addition, three are two conventions that have come
to develop with regard to appointment of the Governor.
* Must not belong to the state where he is appointed
and Consult the Chief Minister of the state where
tobeappointed"
129,"Who among the following Prime Ministers
of India were defeated by a vote of No
Confidence?

1. Morarji Desai

2. Vishwanath Pratap Singh

3. HD Deve Gowda

4. Atal Bihari Vajpayee

Select the correct answer using the codes

given below:","1,2,3 and 4",1.2 and 3,"2,3 and 4",land 4,CDS Pre. (1),2016.0,a,"Exp) Option a is the correct answer.
« The following Prime Ministers were defeated by a vote of
no confidence motion:
a) Morarji Desai:1978
b) Vishwanath Pratap Singh :1990
c) HD Deve Gowda :1997
d) Atal Bihari Vajpayee :1999
« Noconfidence motion: (Rule 198 Lok Sabha)
* Introduced only in Lok Sabha
« Supported by at least 50 members
« Debate
« Not able to prove Majority Government has to resign
(Simple Majority )"
130,"The Electoral College for electing the
President of India does not include which
of the following?

1. All elected members of the Rajya Sabha,

2, All elected members of the Legislative
Assemblies of States.

3. All members of the Legislative Councils
of States.

Select the correct answer using the codes

given below. (CAPF 2021]",land 2,2 and 3,3 only,2 only,,,c,"Exp) Option c is the correct answer.
Statement 1 is correct- The Rajya Sabha, also known as
the Council of States, is the upper house of the Parliament
of India. Elected members of the Rajya Sabha are part
of the Electoral College and have the right to vote in the
presidential election.
Statement 2 is correct- All elected members of the
Legislative Assemblies of States are included in the
Electoral College. The Legislative Assembly of each state
in India consists of elected representatives who have the
authority to vote in the presidential election.
Statement 3 is incorrect- The Legislative Council, also
known as the Vidhan Parishad, is the upper house of
the state legislature in some states of India. However, the
members of the Legislative Councils are not part of the
Electoral College for electing the President of India.
Important Tip
Election of President of India:
. The election is held in accordance with the system
of proportional representation by means of a single
| transferable vote. Voting is done through Secret
ballot.

* The Electoral College for electing the President of
India consists of the following:
e Allelected members of the Rajya Sabha
« All elected members of the Lok Sabha
« All elected members of the Legislative Assemblies
of States
« All elected members of the Legislative Assemblies
of Union Territories (except Jammu and Kashmir)"
131,"Which one of the following powers has not
been conferred on the President of India?",Appointment of Prime Minister.,"To decide at his/her discretion any
question regarding disqualification of a
member of the Parliament.","To grant pardon to a person who.has been
punished by a court-martial.",To remove a Judge of the High Court.,CAPF,2021.0,b,"Exp) Option b is the correct answer.
If any question arises regarding the disqualification of a
member of Parliament, it shall be referred to the President
for decision. However, the President’s decision is not
discretionary in this matter. The President is required to
obtain the opinion of the Election Commission and act
according to that opinion. Therefore, this power does not
come under the President's discretion."
132,"The Governor of a state may exercise
discretionary powers when

1. heor she is not convinced by the advice of
the Council of Ministers.

2. the Constitution requires him/her to act
in his/her discretion in certain matters.

3. heorshe is appointed as the administrator
of an adjoining Union Territory.

Select the correct answer using the codes

given below:","1,2 and 3",1 and 2 only,2 and 3 only,3 only,CAPF,2020.0,a,"Exp) Option a is the correct answer.
Statement 1 is correct- The governor may exercise
discretionary powers, if he/she is not convinced by the advice
of the Council of Ministers. For example, the Governor may
refuse to give assent to a bill passed by the state legislature if
he/she believes that the bill is unconstitutional or otherwise
harmful to the interests of the state.
Statement 2 is correct- The Constitution of India specifies
certain matters in which the Governor has discretionary
powers which includes appointing the Chief Minister of the
State, approving the appointment of ministers, dissolving
the state legislature, and giving assent to bills passed by
the state legislature
Statement 3 is correct- In cases where the Governor is
appointed as the administrator of an adjoining Union
Territory, they have the power to exercise discretionary
powers in the administration of that territory."
133,"Which one of the following statements
about the Attorney-General of India is NOT

correct?","The person must be qualified to be
appointed as a judge of the Supreme
Court","He/she enjoys right of audience only in
the Supreme Court and High Courts in
India","He/she holds office during the pleasure of
the President","He/she receives remuneration as
determined by the President",CAPF,2020.0,b,"Exp) Option b is the correct answer.
The Attorney-General of India is the highest law officer of
the government and provides legal advice to the government,
The Attorney-General of India enjoys the right of audience
in not only the Supreme Court but also in any court
within the territory of India, including High Courts and
subordinate courts.
Important Tip
Some other facts about Attorney-General of India: |
¢ The position of Attorney General is created by Article |
76 of the Indian Constitution. |
e The Attorney General is appointed by the President
of India and holds office during the pleasure of the |
President.

« To be eligible for the position, the person must be
qualified to be appointed as a judge of the Supreme
Court.

« The remuneration of the Attorney General is
determined by the President.

¢ The Attorney General can participate in the
proceedings of Parliament but does not have the right
to vote.

¢ The Attorney General can be removed from office by
the President at any time."
134,"In relation to the powers of the Union

Government of India, which one of the

following statements is NOT correct?

, (CAPF 2020]","The Government of India may undertake
legislative functions of a territory
outside of India by agreement with the
Government of that territory.","The Union Government may not entrust
a State Government with functions over
matters where executive power of the

Union extends.","The Union Government may direct
States for construction and maintenance
of means of communication of military
importance.","The Governor may, with consent of
Government of India, entrust its officers
with functions on matters which fall
within the executive power of the State",,,b,"Exp) Option b is the correct answer.

According to Article 258(1) of the Indian Constitution,
the President of India has the power to entrust, with the
consent of the Government of a State, certain functions to
that Government or its officers in relation to any matter to
which the executive power of the Union extends,"
135,"Which of the following  statement(s)
regarding promulgation of ordinance is/are
correct?

1. President can promulgate ordinances
which are of temporary duration.

2. An ordinance promulgated by the
President has to be ratified by Parliament
within six weeks of its re-assembly

Select the correct answer using the codes

given below:",1 only,2 only,Both J and 2,Neither 1 nor 2,CAPF,2020.0,c,"Exp) Option c is the correct answer,

Statement 1 is correct- According to Article 123, the
President has the power to promulgate an ordinance when
either one or both houses of Parliament are not in session.
These ordinances are temporary in nature and can be issued
to address urgent matters.

Statement 2 is correct- The approval of Parliament is
necessary for an ordinance to become a law. ‘The ordinance
must be laid before both houses of Parliament and must
be approved within six weeks from the reassembly of
Parliament. If not approved, the ordinance ceases to have
effect.

Important Tip |
| ¢ Ordinances can only be introduced on subjects within |
| the legislative competence of the Indian Parliament. |
|° The President’s ordinances have the same effect on |

policies as acts passed by Parliament.
| e Article 213 deals with the power of the Governor to |
| legislate through ordinances,

¢ The Governor’s ordinances have the same effect on
policies as state acts will have. |

¢ Ifthe Governor’s ordinance legislates on matters where |
the state government has no power, the ordinance
becomes null and void.

e The power to promulgate ordinances by the President
and the Governor is not discretionary; it requires the
advice of the Council of Ministers, headed by the
Chief Minister in the case of the state government
and Prime Minister in the case of Union government."
136,"Who was the President of the Constituent
Assembly?",BR Ambedkar,Rajendra Prasad,Alladi Krishaswami Ayyar,Sarvepalli Radhakrishnan,CAPF,2020.0,b,"Exp) Option b is the correct answer.

Rajendra Prasad was the first President of the Constituent
Assembly of India. He was elected as the President on 11

December 1946 and served in that capacity until the
Constituent Assembly was dissolved on 24 January 1950.
Prasad was a prominent leader of the Indian independence
movement and a close associate of Mahatma Gandhi. He was
also the first President of India from 1950 to 1962"
137,"Which one of the following statements
about the Attorney-General ot India is NOT
correct? (CAPF 2019}","He shall have the right to speak in the

Houses of Parliament.","He shall have a right of audience in all
courts in the territory of India in the
performance of his official duties.","He must have the same qualifications as
are required to be a Judge of the Supreme
Court.

(d} He is a whole-time counsel for the
government.",,,,d,"Exp) Option d is the correct answer
The Attorney-General of India, as the highest law officer
of the government under Article 76, is not exclusively
engaged as a whole-time counsel for the government. The
Attorney-General is free to engage in private legal practice
or pursue other professional responsibilities outside the
realm of official duties.
Important Tips
To avoid conflict of duty, there are a few limitations that
are posted on the Attorney General which he should
keep in mind while performing his duties:
e He should not advise or hold a brief against the
Government of India
¢ He should not advise or hold a brief in cases in
which he is called upon to advise or appear for the
Government of India
« He should not defend accused persons in criminal
prosecutions without the permission of the |
Government of India |
¢« He should not accept appointment as a director in |
any company or corporation without the permission
of the Government of India"
138,"Which one of the following Commissions
has not examined the issue of removal of
the Governor of a State?",Sarkaria Commission,Thakkar Commission,Venkatachaliah Commission,Punchhi Commission,CAPE,2018.0,b,"Exp) Option b is the correct answer
The Thakkar Commission was appointed in 1984 to
investigate the assassination of Indira Gandhi, to find
lapses by the security and medical staff, and to determine
possible involvement of foreign agencies."
139,"Which one of the following statements
relating the power of the President of India
to grant pardon is not correct?","The President has the power to grant
pardon where punishment or sentence is
by a Court Martial","The President can grant pardon in all
cases where the sentence is a sentence of
death","The Court’s power of judicial review is
very limited in relation to the decision of
the President on mercy petition","The power to grant pardon by the
President is the power that the sovereign
never exercises against its own judicial
mandate",CAPF,2018.0,d,"Exp) Option d is the correct answer
The power of pardon is a discretionary power vested in
the President, and it is independent of the judiciary. The
President has the authority to exercise this power and grant
pardon even in cases where there is a judicial mandate or
decision. The power of pardon is meant to provide relief,
mercy, or mitigation in certain cases, and it is not restricted
by the judicial mandate.
| Important Tips
¢ Under Article 72 of the Constitution, the President
| shall have the power to grant pardons, reprieves, |
respites or remissions of punishment or to suspend,
remit or commute the sentence of any person
convicted of any offence where the sentence is a
sentence of death.

« Limitation:
¢ The President cannot exercise his power of pardon |
independent of the government. |
* In several cases, the Supreme Court has ruled that the |
President has to act on the advice of the Council of |
Ministers while deciding mercy pleas. |
+ Although the President is bound by the Cabinet’s |
advice, Article74 (1) empowers him to return it for
reconsideration once. If the Council of Ministers
|
decides against any change, the President has no
option but to accept it."
140,"Under Article 355 of the Constitution of

India, it is the duty of the Union to","protect Sates against external aggression
and internal disturbance","allow the extension of executive powers
of the Union to any Sate","declare that the powers of the Legislature
of a State shall be exercisable by or under
the authority of the Parliament","allow the Parliament to include or exclude
any caste, race or tribe into the list of the
Scheduled Castes or Scheduled Tribes",CAPF,2015.0,a,"Exp) Option a is the correct answer.

Under Article 355 of the Constitution of India, it is the

duty of the Union to protect every State against external

aggression and internal disturbance. This means that the

Union government is responsible for ensuring the security

and integrity of the States by defending them against any

external threats or acts of aggression."
141,"The 2nd Administrative Reforms

Commission has produced Reports on.

1. Ethics in Governance.

2. Local Governance.

3. Combating Terrorism.

4. Eradication of Corruption.

Select the correct answer using the code given

below.","1,3 and 4","2,3 and 4",1 and 2,"1,2 and 3",CAPE,2015.0,d,"Exp) Option d is the correct answer.

The 2nd Administrative Reforms Commission (ARC) in

India has produced Reports on various subjects aimed at

improving governance and administrative processes. The

Reports produced by the ARC are:

« Ethics in Governance: The ARC has addressed the issue
of ethics in governance, emphasizing the need for ethical
conduct and integrity in public administration.

« Local Governance: The ARC has focused on the issue of
local governance, recommending reforms to strengthen
decentralization and empower local bodies for effective
service delivery and citizen participation.

¢ Combating Terrorism: The ARC has examined the
challenges posed by terrorism and made recommendations
to enhance the capacity of security agencies, improve
intelligence sharing, and strengthen counter-terrorism
measures.

The 2nd ARC did not produce a report on eradication of

corruption specifically, though it touched upon the issue

in some of its reports such as ethics in governance and
refurbishing personnel administration."
142,"Who is the Supreme Commander of the

Indian Armed Forces?",President,Prime Minister,Defence Minister,Longest serving Chief of Staff,CAPE,2015.0,a,"Exp) Option a is the correct answer.

According to Article 53 of the Indian Constitution, the

President of India is the Supreme Commander of the

Indian Armed Forces. The President holds the highest rank

and authority over the military forces of India, including the

Indian Army, Indian Navy, and Indian Air Force.

The President exercises the powers and functions as the

Supreme Commander in consultation with the Council of

Ministers, headed by the Prime Minister."
143,"Which of the following are true regarding
the Preamble of the Constitution of India?

1. The Objective Resolution was proposed
by Jawaharlal Nehru and passed by the
Constituent Assembly which ultimately
became the preamble.

2. The idea of the preamble was borrowed
from the Constitution of the USA.

3. The words Socialist and Secular were
adopted by the 42nd Amendment in 1976.

4, The preamble incorporates the
Fundamental Rights of the citizens of
India.

Select the correct answer using the codes

given below.

Codes:","1,2 and 3","2,3 and 4",3and4,"1,2 and 4",CAPF,2014.0,a,"Exp) Option a is the correct answer.

Statement 1 is correct: The Preamble of the Constitution
of India is a brief introductory statement that sets out the
guiding principles and purpose of the Constitution. It is
based on the Objective Resolution, which was moved by
Jawaharlal Nehru in the Constituent Assembly on 13
December 1946 and adopted on 22 January 1947.
Statement 2 is correct: The idea of the preamble was
borrowed from the Constitution of the USA.

Statement 3 is correct: The Preamble declares India to be a
sovereign, socialist, secular, democratic republic and secures
to all its citizens justice, liberty, equality and fraternity.
The words socialist and secular were added by the 42nd
Amendment in 1976.

Statement 4 is incorrect: While the Preamble of the
Constitution of India sets out the ideals and objectives
of the Constitution, it does not explicitly mention the
Fundamental Rights. The Fundamental Rights are enshrined
in Part II] of the Constitution."
144,"Which of the following statements are
correct regarding the election of the

President of India?

1. He is elected indirectly.

2. He is elected through an electoral college
consisting of all elected MPs and MLAs.

3. He is elected directly.

4. Members of the Legislative Council
have no right to vote in the Presidential
election.

Select the correct answer using the codes

given below.

Codes:",land 2,"1,2 and 4",land4,3and4,CAPF,2014.0,b,"Exp) Option b is the correct answer.

Statement 1 is correct: The President of India is elected
indirectly, which means that the citizens of India do not
directly vote for the President. Instead, the President is
elected by an electoral college.

Statement 2 is correct: The clectoral college for the
Presidential election comprises all elected Members of
Parliament (MPs) from both the Lok Sabha and the Rajya
Sabha, as well as Members of Legislative Assemblies
(MLAs) from all the states and Union territories. These
members collectively vote to elect the President of India.
Statement 3 is incorrect: President of India is elected
indirectly, not through a direct vote by the citizens.
Statement 4 is correct: Members of the Legislative Council,
which is the upper house of the state legislature in certain
states, do not participate in the Presidential election. Only
Members of Parliament (MPs) and Members of Legislative
Assemblies (MLAs) have the right to vote in the Presidential
election."
145,"Which of the following is/are correct regarding the office of Governor in India?

1. One Governor can act as Governor of more than one state.

2. The Governor has the power to grant pardons, _reprieves, remission of Punishment to persons convicted under The State Law.

3. The Governor is appointed by the President on the recommendation of the Chief Minister of the respective state.

Select the correct answer using the codes

given below.

Codes:",l and 2,"1,2 and 3",2 and 3,Only 1,CAPF,2014.0,a,"Exp) Option a is the correct answer.

Statement 1 is correct: According to Article 153 of the
Constitution of India, there can be a common Governor
for two or more states. This provision allows for the
appointment of a Governor who can act as the Governor of
multiple states.

Statement 2 is correct: The Governor has the power to
grant pardons, reprieves, and remission of punishment
to persons convicted under the State Law. This power is
mentioned in Article 161 of the Constitution of India.
Statement 3 is incorrect: The Governor is not appointed
by the President on the recommendation of the Chief

Minister. The Governor is appointed by the President of
India, and the appointment is made by the President based
on the advice of the Union Council of Ministers. The Chief
Minister of the respective state does not have a role in the
appointment of the Governor."
146,"Consider the following statements about

Constitutional Government.

1. Itis a form of limited government.

2. One where the Constitution is the basis of
public authority.

3. One where the Monarch is the formal
head of the state.

4, One where there is always a universal
adult franchise.

Which of the statements given above are

correct?",land 2,2 and 4,2and 4,1 and 3,CAPF,2014.0,a,"Exp) Option a is the correct answer.

Statement 1] is correct: Constitutional government is a form
of limited government. The constitution sets the boundaries
and limits of the powers of the government and prevents it
from becoming arbitrary or tyrannical. The constitution also
ensures that the government is accountable to the people and
respects their rights and freedoms.

Statement 2 is correct: A constitutional government is one
where the constitution is the basis of public authority.
The constitution establishes the structure, functions, and

procedures of the government and defines its relationship
with the people. The constitution also lays ‘down the
principles and values that guide the actions and decisions of
the government and its officials.

Statement 3 is incorrect: A constitutional government does
not necessarily have a monarch as the formal head of the
state. A constitutional government can have different forms
of executive leadership, such as a president, a prime minister,
or a chancellor.

Statement 4 is incorrect: A constitutional government does
not always have a universal adult franchise. A constitutional
government can have different forms of electoral systems,
such as proportional representation, first-past-the-post, or
mixed-member proportional. A universal adult franchise is
one of the possible ways of ensuring political participation
and representation in a constitutional democracy, but it is
not a necessary condition for a constitutional government."
